libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	pValueCutoff	meanIntergenic	sdIntergenic	speciesId
ERX10076755	0.234998	56.0799799423342	17894	31908	71.296992481203	15172	21280	4.75325961379766	864	18177	0.05	0.0382063590476581	3.01722279730819	9823
ERX10076756	0.13719	54.8201078099536	17492	31908	70.2490601503759	14949	21280	4.84678439786543	881	18177	0.05	0.0213630601000116	3.09723097471142	9823
ERX10076757	0.15857	56.271154569387	17955	31908	71.7998120300752	15279	21280	4.94030918193321	898	18177	0.05	0.0249115593847671	3.08088040805355	9823
ERX10076758	0.182293	55.456311896703	17695	31908	70.9116541353383	15090	21280	4.66523628761622	848	18177	0.05	0.0284294951163211	3.09462270687503	9823
ERX10076759	0.191071	56.4403911244829	18009	31908	71.6917293233083	15256	21280	4.67073774550256	849	18177	0.05	0.0300011914895208	3.08170242671917	9823
ERX10076760	0.252061	56.6284317412561	18069	31908	71.4426691729323	15203	21280	4.83028002420641	878	18177	0.05	0.041583265755832	2.99072725526435	9823
ERX10076761	0.205068	55.4030337219506	17678	31908	70.6015037593985	15024	21280	4.90179897672883	891	18177	0.05	0.031826534307687	3.10384469533534	9823
ERX10076762	0.179016	56.0329697881409	17879	31908	71.4144736842105	15197	21280	4.61572316663916	839	18177	0.05	0.0271202537732745	3.14890638423486	9823
ERX10076763	0.313146	55.9953616647863	17867	31908	70.5028195488722	15003	21280	4.59921879298014	836	18177	0.05	0.0524929382335389	2.96172334457292	9823
ERX10076764	0.154221	56.3244327441394	17972	31908	71.8374060150376	15287	21280	4.69274357704792	853	18177	0.05	0.0248599138743551	3.03312903595473	9823
ERX10076765	0.179574	54.5944590698258	17420	31908	70.0751879699248	14912	21280	4.7037464928206	855	18177	0.05	0.0264354698536298	3.20405972295874	9823
ERX10076766	0.173205	55.7509088629811	17789	31908	71.1795112781955	15147	21280	4.67073774550256	849	18177	0.05	0.0268328849830201	3.10562311354141	9823
ERX10076767	0.187806	54.2089758054406	17297	31908	69.3796992481203	14764	21280	4.74775815591132	863	18177	0.05	0.0290822791955505	3.10654786842641	9823
ERX10076768	0.150684	54.929798169738	17527	31908	70.1174812030075	14921	21280	4.67073774550256	849	18177	0.05	0.0232477241799499	3.11290279113757	9823
ERX10076769	0.190849	56.1426601479253	17914	31908	71.4097744360902	15196	21280	4.89629751884249	890	18177	0.05	0.0300512466258549	3.07635510591568	9823
ERX10076770	0.148893	55.2870753416071	17641	31908	70.7800751879699	15062	21280	4.74225669802498	862	18177	0.05	0.0218370292119033	3.21168763959943	9823
ERX10076771	0.149735	55.5095900714554	17712	31908	71.3345864661654	15180	21280	4.77526544534302	868	18177	0.05	0.0227241266433997	3.14608160744738	9823
ERX10076772	0.19542	56.2304124357528	17942	31908	71.5601503759398	15228	21280	4.96231501347857	902	18177	0.05	0.0311181033808839	3.05534448084452	9823
ERX10076773	0.227814	54.346872257741	17341	31908	69.5018796992481	14790	21280	4.94030918193321	898	18177	0.05	0.0357111213523489	3.08469094693907	9823
ERX10076774	0.179128	55.0112824370064	17553	31908	70.140977443609	14926	21280	4.74225669802498	862	18177	0.05	0.0274325217803916	3.12909609151407	9823
ERX10076775	0.163787	55.4218377836279	17684	31908	70.7518796992481	15056	21280	4.64323045607086	844	18177	0.05	0.025384940787577	3.10580543872226	9823
ERX10076776	0.35936	55.4657139275417	17698	31908	69.6851503759399	14829	21280	4.74225669802498	862	18177	0.05	0.0630124851287811	2.88163805784483	9823
ERX10076777	0.205309	55.5283941331327	17718	31908	70.2537593984962	14950	21280	4.57171150354844	831	18177	0.05	0.0330932933941339	3.03260214090554	9823
ERX10076778	0.19411	56.8854205841795	18151	31908	71.6024436090226	15237	21280	4.82477856632007	877	18177	0.05	0.0312514123756769	3.0353382363502	9823
ERX10076779	0.1428261	56.0235677573022	17876	31908	72.062969924812	15335	21280	5.00632667656929	910	18177	0.05	0.0210236624367129	3.20515211969187	9823
ERX10076780	0.189619	55.365425598596	17666	31908	70.6578947368421	15036	21280	4.7862683611157	870	18177	0.05	0.0294612384174613	3.10091491781091	9823
ERX10076781	0.187707	55.2839413313276	17640	31908	70.4793233082707	14998	21280	4.88529460306981	888	18177	0.05	0.0289436879580892	3.11585004715177	9823
ERX10076782	0.193473	55.2902093518867	17642	31908	70.9116541353383	15090	21280	4.6212246245255	840	18177	0.05	0.0303491300221213	3.08361006183417	9823
ERX10076783	0.2172033	55.2588692490911	17632	31908	70.2208646616541	14943	21280	4.58821587720746	834	18177	0.05	0.0352209391142356	3.02204229476954	9823
ERX10076784	0.180593	55.1021687351135	17582	31908	69.8919172932331	14873	21280	4.58821587720746	834	18177	0.05	0.0290155596035546	3.03913944791537	9823
ERX10076785	0.182535	54.9893443650495	17546	31908	69.9812030075188	14892	21280	4.8137756505474	875	18177	0.05	0.0280954793063586	3.11912912158284	9823
ERX10076786	0.266448	55.2682712799298	17635	31908	70.2678571428571	14953	21280	4.83028002420641	878	18177	0.05	0.042733459088544	3.0422270878713	9823
ERX10076787	0.178122	54.8796540052651	17511	31908	70.2725563909774	14954	21280	4.6762392033889	850	18177	0.05	0.0274702992720605	3.11550887976611	9823
ERX10076788	0.161222	55.0426225398019	17563	31908	70.4699248120301	14996	21280	4.72575232436596	859	18177	0.05	0.0251181524804175	3.09649391951882	9823
ERX10076789	0.194875	54.6602732856964	17441	31908	69.9483082706767	14885	21280	4.7037464928206	855	18177	0.05	0.0303084213949205	3.09973765402402	9823
ERX10076790	0.187865	56.1489281684844	17916	31908	71.3251879699248	15178	21280	4.91280189250151	893	18177	0.05	0.030794880898044	3.00171069294132	9823
ERX10076791	0.1657261	55.2055910743387	17615	31908	70.625	15029	21280	4.72025086647962	858	18177	0.05	0.0265083447889379	3.04729729773974	9823
ERX10076792	0.1253558	56.1551961890435	17918	31908	71.781015037594	15275	21280	4.69824503493426	854	18177	0.05	0.0195798081599016	3.09110856821062	9823
ERX10076793	0.151602	55.7665789143788	17794	31908	71.1419172932331	15139	21280	4.64323045607086	844	18177	0.05	0.024131444220971	3.05566075676985	9823
ERX10076794	0.166835	55.7634449040993	17793	31908	71.0526315789474	15120	21280	4.72025086647962	858	18177	0.05	0.0257341363348307	3.11454221816618	9823
ERX10076795	0.17883	54.8545819230287	17503	31908	70.343045112782	14969	21280	4.74775815591132	863	18177	0.05	0.0268047883976333	3.16887659443579	9823
ERX10076796	0.215154	56.6660398646108	18081	31908	71.7528195488722	15269	21280	4.72025086647962	858	18177	0.05	0.0352855039770465	3.00125712918417	9823
ERX10076797	0.145919	54.8263758305127	17494	31908	70.7612781954887	15058	21280	4.8412829399791	880	18177	0.05	0.0216826947840997	3.18681369164757	9823
ERX10076798	0.157806	54.5944590698258	17420	31908	70.437030075188	14989	21280	4.68174066127524	851	18177	0.05	0.0239045373426272	3.14974351025004	9823
ERX10076799	0.167019	55.280807321048	17639	31908	70.5827067669173	15020	21280	4.78076690322936	869	18177	0.05	0.025840034119859	3.10971737107523	9823
ERX10076800	0.187389	56.1520621787639	17917	31908	70.8693609022556	15081	21280	4.64323045607086	844	18177	0.05	0.0315439753103708	2.95410157745936	9823
ERX10076801	0.178685	56.7882662655134	18120	31908	72.2932330827068	15384	21280	4.73675524013864	861	18177	0.05	0.0281684661296613	3.07439049615374	9823
ERX10076802	0.171259	55.920145418077	17843	31908	71.2687969924812	15166	21280	4.72575232436596	859	18177	0.05	0.0261740058075294	3.13297237518298	9823
ERX10076803	0.153708	55.6224144415194	17748	31908	71.2640977443609	15165	21280	4.86879022941079	885	18177	0.05	0.0232643116327118	3.15039801987887	9823
ERX10076804	0.162519	54.4596966278049	17377	31908	69.8449248120301	14863	21280	4.6487319139572	845	18177	0.05	0.024455564677131	3.16190268423121	9823
ERX10076805	0.181228	55.4187037733484	17683	31908	70.6531954887218	15035	21280	4.61572316663916	839	18177	0.05	0.0288980013323867	3.05312526885776	9823
ERX10076806	0.1950867	56.3996489908487	17996	31908	71.9595864661654	15313	21280	4.71474940859328	857	18177	0.05	0.0307953114069252	3.07187677650998	9823
ERX10076807	0.202018	55.4093017425097	17680	31908	70.6437969924812	15033	21280	4.68174066127524	851	18177	0.05	0.0330761668299609	3.00428430203804	9823
ERX10076808	0.140527	55.7258367807446	17781	31908	71.3580827067669	15185	21280	4.78076690322936	869	18177	0.05	0.0209016314207972	3.18491419005236	9823
ERX10076809	0.17706	55.4155697630688	17682	31908	70.7048872180451	15046	21280	4.72575232436596	859	18177	0.05	0.027739621109021	3.08577783505108	9823
ERX10076810	0.173803	54.4471605866867	17373	31908	69.5582706766917	14802	21280	4.68724211916158	852	18177	0.05	0.0254856708165943	3.21256610597117	9823
ERX10076811	0.198317	55.1867870126614	17609	31908	70.281954887218	14956	21280	4.8137756505474	875	18177	0.05	0.0302098655923419	3.13824354338135	9823
ERX10076812	0.21531	54.5004387614391	17390	31908	69.6898496240601	14830	21280	4.85778731363811	883	18177	0.05	0.0343914925720657	3.05003423501004	9823
ERX10076813	0.209468	54.290460072709	17323	31908	69.2575187969925	14738	21280	4.73675524013864	861	18177	0.05	0.0316367800917988	3.15541255937861	9823
ERX10076814	0.1716301	54.578789018428	17415	31908	69.8872180451128	14872	21280	4.63222754029818	842	18177	0.05	0.0274577168579238	3.04692628896954	9823
ERX10076815	0.231592	54.7480255735239	17469	31908	69.6193609022556	14815	21280	4.74775815591132	863	18177	0.05	0.0357199210337262	3.11558570359313	9823
ERX10076816	0.1457	54.4283565250094	17367	31908	69.4642857142857	14782	21280	4.79727127688838	872	18177	0.05	0.0226362538028911	3.1017948460254	9823
ERX10076817	0.228348	55.9953616647863	17867	31908	70.8740601503759	15082	21280	4.758761071684	865	18177	0.05	0.0368795314380238	3.02958429609624	9823
ERX10076818	0.228999	56.4215870628056	18003	31908	71.1795112781955	15147	21280	4.69824503493426	854	18177	0.05	0.0381434208470216	2.9732116390714	9823
ERX10076819	0.18073116	54.1650996615269	17283	31908	69.2904135338346	14745	21280	4.95131209770589	900	18177	0.05	0.0263816389033848	3.22134071940273	9823
ERX10076820	0.239998	53.7545443149054	17152	31908	68.2753759398496	14529	21280	4.71474940859328	857	18177	0.05	0.0383865637684163	3.04750138108723	9823
ERX10076821	0.228621	54.2810580418704	17320	31908	69.1118421052632	14707	21280	4.67073774550256	849	18177	0.05	0.0377318215323738	2.98917242116616	9823
ERX10076822	0.234827	55.2275291462956	17622	31908	70.2584586466165	14951	21280	4.75325961379766	864	18177	0.05	0.0388598015511935	2.98505011121013	9823
ERX10076823	0.286112	54.8984580669425	17517	31908	69.0366541353384	14691	21280	4.63222754029818	842	18177	0.05	0.0488954432790591	2.9271945063965	9823
ERX10076824	0.170401	54.9109941080607	17521	31908	70.0986842105263	14917	21280	4.8137756505474	875	18177	0.05	0.026137687888775	3.12520085623763	9823
ERX10076825	0.17122	55.4531778864235	17694	31908	70.6625939849624	15037	21280	4.8137756505474	875	18177	0.05	0.0265992430982645	3.10200023076094	9823
ERX10076826	0.245995	56.6660398646108	18081	31908	71.5601503759398	15228	21280	4.90179897672883	891	18177	0.05	0.0409141305278116	2.97592009373199	9823
ERX10076827	0.191082	54.9266641594584	17526	31908	70.0281954887218	14902	21280	4.79727127688838	872	18177	0.05	0.0283334347982724	3.1905985956903	9823
ERX10076828	0.160294	54.7856336968785	17481	31908	70.1644736842105	14931	21280	4.81927710843374	876	18177	0.05	0.0253599474219355	3.06696539902777	9823
ERX10076829	0.210623	54.9987463958882	17549	31908	70.1127819548872	14920	21280	4.65423337184354	846	18177	0.05	0.033735763050656	3.04475858376562	9823
ERX10076830	0.187426	54.4126864736116	17362	31908	69.5300751879699	14796	21280	4.82477856632007	877	18177	0.05	0.0293331948399472	3.08806029503691	9823
ERX10076831	0.225253	54.8953240566629	17516	31908	69.5394736842105	14798	21280	4.79176981900204	871	18177	0.05	0.0370172636637914	2.99687262464649	9823
ERX10076832	0.23403	55.105302745393	17583	31908	69.8449248120301	14863	21280	4.79176981900204	871	18177	0.05	0.0371748659813644	3.05946132508168	9823
ERX10076833	0.2131489	55.0676946220384	17571	31908	69.7744360902256	14848	21280	4.73675524013864	861	18177	0.05	0.0344179798367086	3.02991240839322	9823
ERX10076834	0.243476	55.309013413564	17648	31908	69.9013157894737	14875	21280	4.77526544534302	868	18177	0.05	0.0403591916291094	2.98153047467995	9823
ERX10076835	0.1943175	54.4095524633321	17361	31908	69.3092105263158	14749	21280	4.86879022941079	885	18177	0.05	0.0299391982597503	3.11716396028116	9823
ERX10076836	0.230332	54.6822113576533	17448	31908	69.953007518797	14886	21280	4.72025086647962	858	18177	0.05	0.0359607903231115	3.091904773462	9823
ERX10076837	0.234545	55.0551585809201	17567	31908	70.1926691729323	14937	21280	4.88529460306981	888	18177	0.05	0.0370867934473837	3.06844551687147	9823
ERX10076838	0.267634	55.2651372696502	17634	31908	70.3806390977444	14977	21280	4.89079606095615	889	18177	0.05	0.0423826985270224	3.06586861589317	9823
ERX10076839	0.302217	55.1178387865112	17587	31908	69.765037593985	14846	21280	4.76426252957034	866	18177	0.05	0.047815170418219	3.06606742103891	9823
ERX1184208	0.269416	54.5349128745142	17401	31908	70.5498120300752	15013	21280	5.56747538097596	1012	18177	0.05	0.0380320178628953	3.28782969315012	9823
ERX1184209	0.271999	53.6605240065187	17122	31908	69.5347744360902	14797	21280	5.52896517577158	1005	18177	0.05	0.0374270588820378	3.33936987828683	9823
ERX1184210	0.236006	54.0992854456563	17262	31908	70.0093984962406	14898	21280	5.49595642845354	999	18177	0.05	0.0327277357520988	3.32356590539249	9823
ERX1184211	0.240874	54.1368935690109	17274	31908	70.0187969924812	14900	21280	5.44644330747648	990	18177	0.05	0.0333534516971649	3.32584052455758	9823
ERX1184212	0.16564	52.8049392002006	16849	31908	69.0037593984962	14684	21280	5.51246080211256	1002	18177	0.05	0.023893100244082	3.24421281783386	9823
ERX1271750	0.288721	43.8980819857089	14007	31908	58.7640977443609	12505	21280	3.71348407327942	675	18177	0.05	0.0514808899124956	2.85257682546441	9823
ERX1271751	0.141309	45.9351886674188	14657	31908	60.7800751879699	12934	21280	4.76426252957034	866	18177	0.05	0.019754776933677	3.30698093163551	9823
ERX1271752	0.165874	45.8505703898709	14630	31908	60.9539473684211	12971	21280	4.4286735985036	805	18177	0.05	0.0242314369977244	3.22020648869399	9823
ERX1271753	0.147408	46.383352137395	14800	31908	61.2640977443609	13037	21280	4.7862683611157	870	18177	0.05	0.0217438521685655	3.20047331647645	9823
ERX1271754	0.157898	45.5246333207973	14526	31908	60.3383458646617	12840	21280	4.65423337184354	846	18177	0.05	0.0233511956309519	3.19606871066924	9823
ERX1271755	0.215331	43.9168860473862	14013	31908	59.0366541353384	12563	21280	3.25136161082687	591	18177	0.05	0.0380499261545329	2.86838757460691	9823
ERX1271756	0.150238	45.8599724207095	14633	31908	60.8223684210526	12943	21280	4.72575232436596	859	18177	0.05	0.021210494004717	3.28761559700614	9823
ERX1271757	0.1621341	45.0294596966278	14368	31908	59.953007518797	12758	21280	4.28563569345877	779	18177	0.05	0.027065507046134	2.96932152381145	9823
ERX1271758	0.24814	44.3305754042873	14145	31908	59.1306390977444	12583	21280	3.90603509930132	710	18177	0.05	0.0427235363226298	2.91288983013092	9823
ERX1271759	0.211441	45.2613764573148	14442	31908	59.8402255639098	12734	21280	4.81927710843374	876	18177	0.05	0.0308389019983981	3.22308658429782	9823
ERX1271760	0.169024	45.7910241945594	14611	31908	60.4276315789474	12859	21280	4.65973482972988	847	18177	0.05	0.0244523165975607	3.2392256377492	9823
ERX1271761	0.0949263	44.8915632443274	14324	31908	59.5394736842105	12670	21280	4.43967651427628	807	18177	0.05	0.0145073464594223	3.13300183281726	9823
ERX1271762	0.1362431	45.5152312899586	14523	31908	60.4464285714286	12863	21280	4.39566485118556	799	18177	0.05	0.0210796987661659	3.10969283036265	9823
ERX1271763	0.187009	45.1579541180895	14409	31908	59.8778195488722	12742	21280	4.5662100456621	830	18177	0.05	0.0282750110160085	3.1528806638637	9823
ERX1271764	0.141966	45.534035351636	14529	31908	60.2866541353383	12829	21280	4.46718380370798	812	18177	0.05	0.0221648048154187	3.09202113578636	9823
ERX1271765	0.179096	46.2423216748151	14755	31908	60.7377819548872	12925	21280	5.05033833966001	918	18177	0.05	0.0244715646468514	3.35271054311394	9823
ERX1271766	0.205152	46.3206719318039	14780	31908	60.5263157894737	12880	21280	5.17687187104583	941	18177	0.05	0.0251925068542432	3.57843496253048	9823
ERX1271767	0.135993	45.2551084367557	14440	31908	60.0328947368421	12775	21280	4.5111954667987	820	18177	0.05	0.0212051318862791	3.09462215725162	9823
ERX1271768	0.158362	45.2927165601103	14452	31908	60.0422932330827	12777	21280	4.42317214061726	804	18177	0.05	0.0240194137228364	3.14564072880302	9823
ERX1271769	0.0843265	45.1767581797668	14415	31908	60.0093984962406	12770	21280	4.27463277768609	777	18177	0.05	0.0127127367502632	3.15834504278036	9823
ERX1271770	0.1597	44.7254606995111	14271	31908	59.5535714285714	12673	21280	3.87302635198328	704	18177	0.05	0.0268564676203882	2.95547434558569	9823
ERX1271771	0.163975	44.9479754293594	14342	31908	59.4125939849624	12643	21280	4.54420421411674	826	18177	0.05	0.0257674264722187	3.07931701242496	9823
ERX1271772	0.0946182	45.2300363545192	14432	31908	59.7697368421053	12719	21280	4.37916047752655	796	18177	0.05	0.0145590829205749	3.1199175895814	9823
ERX1271773	0.0851333	45.2676444778739	14444	31908	60.1127819548872	12792	21280	4.3736590196402	795	18177	0.05	0.0134694290992779	3.06755153706351	9823
ERX1271774	0.116862	45.4870251974426	14514	31908	60.3054511278196	12833	21280	4.54970567200308	827	18177	0.05	0.0179117577811938	3.12701165827397	9823
ERX1271775	0.149546	45.9602607496553	14665	31908	60.7424812030075	12926	21280	4.65973482972988	847	18177	0.05	0.0214564848508286	3.25457871844884	9823
ERX1271776	0.125949	46.4209602607497	14812	31908	61.0338345864662	12988	21280	5.12185729218243	931	18177	0.05	0.0171098521539649	3.36546274331441	9823
ERX1271777	0.128531	44.6471104425223	14246	31908	59.5864661654135	12680	21280	3.98855696759641	725	18177	0.05	0.0209640455662494	3.01076304962571	9823
ERX1271778	0.0901896	45.2331703647988	14433	31908	60.1691729323308	12804	21280	4.27463277768609	777	18177	0.05	0.0146167633483727	3.02300441008068	9823
ERX1271779	0.20318	45.9351886674188	14657	31908	60.4652255639098	12867	21280	4.97331792925125	904	18177	0.05	0.0275750484707447	3.3668297141482	9823
ERX1271780	0.1021244	44.6502444528018	14247	31908	59.3045112781955	12620	21280	4.28013423557243	778	18177	0.05	0.0161351351751672	3.06886660197267	9823
ERX1295516	0.3338631	49.8213614140654	15897	31908	65.3195488721805	13900	21280	4.6762392033889	850	18177	0.05	0.0534936355517044	3.04410800336571	9823
ERX1295517	0.274101	48.6993857339852	15539	31908	63.6231203007519	13539	21280	4.48918963525334	816	18177	0.05	0.047309384465182	2.90895013582569	9823
ERX1295518	0.325158	47.6620283314529	15208	31908	62.2274436090226	13242	21280	4.79176981900204	871	18177	0.05	0.0556609665821138	2.92369564835225	9823
ERX1295519	0.333445	48.3953867368685	15442	31908	63.3740601503759	13486	21280	4.7862683611157	870	18177	0.05	0.0574738732310079	2.91203880225778	9823
ERX1295520	0.320314	47.5805440641845	15182	31908	61.9407894736842	13181	21280	4.56070858777576	829	18177	0.05	0.0563770332085154	2.87531782361712	9823
ERX1295521	0.325458	46.8127115456939	14937	31908	61.0197368421053	12985	21280	4.84678439786543	881	18177	0.05	0.0533996363259447	2.9994177596089	9823
ERX1877981	0.0654312	49.2070953992729	15701	31908	65.6390977443609	13968	21280	4.30214006711779	782	18177	0.05	0.00953332411188768	3.22508741506391	9823
ERX1877982	0.103032	52.6607747273411	16803	31908	68.6325187969925	14605	21280	4.72575232436596	859	18177	0.05	0.0164583417853233	3.04973126277287	9823
ERX1877983	0.26647	54.2653879904726	17315	31908	69.7697368421053	14847	21280	5.53996809154426	1007	18177	0.05	0.0357457067393411	3.39112875212225	9823
ERX1877984	0.0470487	54.1556976306882	17280	31908	70.9163533834586	15091	21280	5.05033833966001	918	18177	0.05	0.00669077406901201	3.27307424902926	9823
ERX1877985	0.0360039	48.5708913125235	15498	31908	65.5122180451128	13941	21280	3.03680475325961	552	18177	0.05	0.00627389709112664	2.89236406838348	9823
ERX1877986	0.066738	50.1441644728595	16000	31908	65.9116541353384	14026	21280	4.48918963525334	816	18177	0.05	0.0108749245376522	3.01300315190466	9823
ERX1877987	0.0836548	53.79215243826	17164	31908	70.2255639097744	14944	21280	4.85228585575177	882	18177	0.05	0.0131531238180093	3.0793045074626	9823
ERX1877988	0.238161	50.5860599222765	16141	31908	65.5122180451128	13941	21280	6.20014303790505	1127	18177	0.05	0.0219940438827062	4.25543594652558	9823
ERX1877989	0.096351	54.2027077848815	17295	31908	70.4981203007519	15002	21280	5.23188644990923	951	18177	0.05	0.0140350162707808	3.22543164095552	9823
ERX1958860	0.423854	40.1780117838787	12820	31908	55.7095864661654	11855	21280	2.16207294933157	393	18177	0.05	0.0532374410198266	3.52991370499993	9823
ERX1958861	0.460897	38.8648614767456	12401	31908	54.2622180451128	11547	21280	1.55141112394785	282	18177	0.05	0.057832387116563	3.528038359763	9823
ERX1958862	0.53201	38.567130500188	12306	31908	53.8392857142857	11457	21280	1.80447818671948	328	18177	0.05	0.0659946739234057	3.55396353301197	9823
ERX1958863	0.389981	40.0463833521374	12778	31908	55.5592105263158	11823	21280	1.99702921274138	363	18177	0.05	0.0506005724169464	3.46078726709689	9823
ERX1958864	0.553033	38.8930675692616	12410	31908	54.1306390977444	11519	21280	2.07404962315013	377	18177	0.05	0.0684043054040452	3.56047779234237	9823
ERX1958865	0.495318	39.704776231666	12669	31908	54.9671052631579	11697	21280	2.21708752819497	403	18177	0.05	0.0583223852976124	3.66858677948384	9823
ERX1958866	0.365205	40.2814341231039	12853	31908	55.8082706766917	11876	21280	2.00803212851406	365	18177	0.05	0.0489698651672421	3.3921076546041	9823
ERX1958867	0.6120276	40.1372696502444	12807	31908	55.5592105263158	11823	21280	1.93651317599164	352	18177	0.05	0.0725341402844708	3.65396060196366	9823
ERX2259428	0.0623922	51.1157076595211	16310	31908	63.8392857142857	13585	21280	5.19887770259119	945	18177	0.05	0.00962548181520283	3.11513273513898	9823
ERX2259429	0.0623811	52.6889808198571	16812	31908	65.1926691729323	13873	21280	4.72025086647962	858	18177	0.05	0.0109531554094506	2.87914595706822	9823
ERX2259430	0.108448	51.460448790272	16420	31908	63.6748120300752	13550	21280	5.2703966551136	958	18177	0.05	0.0181382340422132	2.96531794503932	9823
ERX2259431	0.0850856	50.4293594082989	16091	31908	63.4116541353383	13494	21280	5.35841998129504	974	18177	0.05	0.0133403785631136	3.0840699748807	9823
ERX2259432	0.09671	50.8461827754795	16224	31908	62.6127819548872	13324	21280	5.40243164438576	982	18177	0.05	0.0162167266580229	2.96054688754233	9823
ERX2259433	0.0731757	50.8085746521249	16212	31908	63.6607142857143	13547	21280	5.11635583429609	930	18177	0.05	0.0120521104200613	2.99370657261443	9823
ERX2259434	0.107947	49.9247837532907	15930	31908	62.0958646616541	13214	21280	5.5729768388623	1013	18177	0.05	0.0167393569547396	3.1052757788875	9823
ERX2259435	0.144066	50.0814842672684	15980	31908	62.1663533834586	13229	21280	5.13836166584145	934	18177	0.05	0.0239698643753075	2.97489748224897	9823
ERX2259436	0.0607936	51.9618904350006	16580	31908	64.7979323308271	13789	21280	5.16586895527315	939	18177	0.05	0.0101444987370358	2.96789635442229	9823
ERX2259437	0.049847	51.3350883790899	16380	31908	64.2669172932331	13676	21280	4.96781647136491	903	18177	0.05	0.00820641673173933	2.99403005455722	9823
ERX2259438	0.0775487	50.2381847812461	16030	31908	63.0122180451128	13409	21280	5.23188644990923	951	18177	0.05	0.0127582554551076	2.99573896282291	9823
ERX2259439	0.0771541	51.3852325435627	16396	31908	63.984962406015	13616	21280	5.08884854486439	925	18177	0.05	0.0130319925712595	2.94745853418344	9823
ERX2259440	0.0990607	50.3102670176758	16053	31908	62.6691729323308	13336	21280	5.11085437640975	929	18177	0.05	0.0162865630411798	2.99693563232134	9823
ERX2259441	0.0959944	50.4105553466215	16085	31908	62.6691729323308	13336	21280	5.16036749738681	938	18177	0.05	0.0159432583194395	2.97810257929195	9823
ERX2259442	0.0705358	51.7299736743137	16506	31908	64.031954887218	13626	21280	5.01732959234197	912	18177	0.05	0.0120941074738038	2.92124673340961	9823
ERX2259443	0.0839024	50.554719819481	16131	31908	62.8994360902256	13385	21280	5.29240248665896	962	18177	0.05	0.0138311830326707	2.99171743951497	9823
ERX2680016	0.355606	42.2245204964272	13473	31908	54.5253759398496	11603	21280	4.483688177367	815	18177	0.05	0.0409397975101522	3.72127971452591	9823
ERX2680018	0.2031915	41.8923154067945	13367	31908	55.0187969924812	11708	21280	4.10408758320955	746	18177	0.05	0.018829088490481	4.24608230760709	9823
ERX2680019	0.295189	41.9832017049016	13396	31908	54.8543233082707	11673	21280	4.31314298289047	784	18177	0.05	0.0271058291171035	4.26914692253114	9823
ERX2680020	0.338987	42.7447662028331	13639	31908	54.859022556391	11674	21280	4.67073774550256	849	18177	0.05	0.0406396822595547	3.6308164445726	9823
ERX2680021	0.421294	41.7732230161715	13329	31908	54.6663533834586	11633	21280	3.69147824173406	671	18177	0.05	0.0393228754643566	4.22805946680497	9823
ERX2680023	0.1680588	49.4891563244327	15791	31908	64.5676691729323	13740	21280	4.87429168729713	886	18177	0.05	0.0200805077798852	3.6379184556468	9823
ERX2680024	0.163784	49.6740629309264	15850	31908	64.9107142857143	13813	21280	4.90179897672883	891	18177	0.05	0.0194710186803399	3.64943065493877	9823
ERX2680025	0.142038	49.1600852450796	15686	31908	64.3233082706767	13688	21280	4.90730043461517	892	18177	0.05	0.017548827652061	3.56548789821572	9823
ERX2680026	0.1454412	49.7116710542811	15862	31908	64.7321428571429	13775	21280	4.61572316663916	839	18177	0.05	0.0180653124994938	3.55261519889351	9823
ERX3439270	0.1472464	47.9691613388492	15306	31908	60.9868421052632	12978	21280	4.76426252957034	866	18177	0.05	0.0193919200818502	3.42957012630184	9823
ERX3439281	4.553856	15.5258869249091	4954	31908	18.0921052631579	3850	21280	3.85652197832426	701	18177	0.05	0.566019210244494	3.55220860052454	9823
ERX3439283	0.1187769	46.8503196690485	14949	31908	60.0892857142857	12787	21280	3.48792429993948	634	18177	0.05	0.0188851559080122	3.0583892836008	9823
ERX3441342	0.4581086	54.7793656763194	17479	31908	66.5413533834586	14160	21280	4.41216922484458	802	18177	0.05	0.0849876789946891	2.78470628642119	9823
ERX3441354	0.833707	50.0062680205591	15956	31908	61.687030075188	13127	21280	4.94581063981955	899	18177	0.05	0.13425373759653	3.03489950560603	9823
ERX3441356	0.416086	46.0166729346872	14683	31908	56.4708646616541	12017	21280	4.86879022941079	885	18177	0.05	0.0649318334375278	3.09348738765219	9823
ERX3441362	0.418322	48.2292841920522	15389	31908	59.1259398496241	12582	21280	4.35165318809485	791	18177	0.05	0.0688643740088756	2.99442238585114	9823
ERX3441373	0.2059398	47.1511846558857	15045	31908	58.5244360902256	12454	21280	4.27463277768609	777	18177	0.05	0.0367624228813745	2.85070730657618	9823
ERX3441375	0.38636	47.4677196941206	15146	31908	58.4727443609023	12443	21280	4.76426252957034	866	18177	0.05	0.060698689507466	3.08080298587116	9823
ERX3441390	1.02246	52.2658894321173	16677	31908	63.8815789473684	13594	21280	5.31990977609066	967	18177	0.05	0.155773159281721	3.13892857003679	9823
ERX3441403	0.218719	48.7934060423718	15569	31908	59.9154135338346	12750	21280	4.3736590196402	795	18177	0.05	0.0377516740469558	2.90939376402255	9823
