libraryId	reads	min_read_size	max_read_size	number_aligned	number_unique_aligned	prop_aligned	prop_unique_aligned	number_targets	start_time	kallisto_version
ERX10076411	73500700	151	151	57562413	19274435	78.3	26.2	81218	Wed Feb  7 17:36:02 2024	0.46.0
ERX10076412	74594703	151	151	57473478	19996905	77	26.8	81218	Wed Feb  7 17:53:29 2024	0.46.0
ERX10076413	57487502	151	151	42439973	14679488	73.8	25.5	81218	Wed Feb  7 18:12:04 2024	0.46.0
ERX10076414	64108940	151	151	51989766	18742055	81.1	29.2	81218	Wed Feb  7 18:27:58 2024	0.46.0
ERX10076415	72555737	151	151	56198300	17486109	77.5	24.1	81218	Wed Feb  7 18:43:09 2024	0.46.0
ERX10076416	67508310	151	151	54104766	17194560	80.1	25.5	81218	Wed Feb  7 19:01:14 2024	0.46.0
ERX10076417	58923248	151	151	44437486	17025359	75.4	28.9	81218	Wed Feb  7 19:17:25 2024	0.46.0
ERX10076418	62589892	151	151	46189244	18468963	73.8	29.5	81218	Wed Feb  7 19:33:07 2024	0.46.0
ERX10076419	64768009	151	151	50558725	17109786	78.1	26.4	81218	Wed Feb  7 17:39:31 2024	0.46.0
ERX10076420	74047702	151	151	52307891	17299340	70.6	23.4	81218	Wed Feb  7 17:55:49 2024	0.46.0
ERX10076421	70469680	151	151	53532035	17756501	76	25.2	81218	Wed Feb  7 18:17:06 2024	0.46.0
ERX10076422	57697864	151	151	45598921	15910117	79	27.6	81218	Wed Feb  7 18:35:33 2024	0.46.0
ERX10076423	98535368	151	151	79873110	25876049	81.1	26.3	81218	Wed Feb  7 18:50:03 2024	0.46.0
ERX10076424	72646716	151	151	56531139	20120626	77.8	27.7	81218	Wed Feb  7 19:12:25 2024	0.46.0
ERX10076425	66469999	151	151	53420651	17143551	80.4	25.8	81218	Wed Feb  7 19:30:12 2024	0.46.0
ERX10076426	63211755	151	151	50114379	16349071	79.3	25.9	81218	Wed Feb  7 19:45:25 2024	0.46.0
ERX10076427	67103263	151	151	51315807	18566320	76.5	27.7	81218	Wed Feb  7 18:00:43 2024	0.46.0
ERX10076428	72473943	151	151	55137054	19857275	76.1	27.4	81218	Wed Feb  7 18:17:22 2024	0.46.0
ERX10076429	49395281	151	151	35976961	11991927	72.8	24.3	81218	Wed Feb  7 18:35:14 2024	0.46.0
ERX10076430	67263600	151	151	49239792	16743681	73.2	24.9	81218	Wed Feb  7 18:48:33 2024	0.46.0
ERX10076431	67242534	151	151	51718992	17376242	76.9	25.8	81218	Wed Feb  7 19:06:22 2024	0.46.0
ERX10076432	69941940	151	151	52343718	16521424	74.8	23.6	81218	Wed Feb  7 19:22:38 2024	0.46.0
ERX10076433	71493729	151	151	45122227	15569168	63.1	21.8	81218	Sun Mar 24 17:10:40 2024	0.46.0
ERX10076434	77451582	151	151	54463565	18072198	70.3	23.3	81218	Wed Feb  7 19:58:09 2024	0.46.0
ERX10076435	89814829	151	151	63179482	19459864	70.3	21.7	81218	Wed Feb  7 18:14:29 2024	0.46.0
ERX10076436	59686110	151	151	44065307	16076847	73.8	26.9	81218	Wed Feb  7 18:38:34 2024	0.46.0
ERX10076437	68242305	151	151	53669214	19154158	78.6	28.1	81218	Wed Feb  7 18:54:43 2024	0.46.0
ERX10076438	68315864	151	151	54614206	18822035	79.9	27.6	81218	Wed Feb  7 19:11:04 2024	0.46.0
ERX10076439	51455645	151	151	40658803	14075782	79	27.4	81218	Wed Feb  7 19:27:03 2024	0.46.0
ERX10076440	78688907	151	151	61563591	21016011	78.2	26.7	81218	Wed Feb  7 19:39:52 2024	0.46.0
ERX10076441	62391478	151	151	46057554	15605620	73.8	25	81218	Wed Feb  7 19:57:53 2024	0.46.0
ERX10076442	67584827	151	151	47133483	14587997	69.7	21.6	81218	Wed Feb  7 20:17:10 2024	0.46.0
ERX10076443	77965795	151	151	57783677	18380892	74.1	23.6	81218	Wed Feb  7 18:15:22 2024	0.46.0
ERX10076444	60684363	151	151	42472736	12465599	70	20.5	81218	Wed Feb  7 18:35:48 2024	0.46.0
ERX10076445	69788973	151	151	51702024	15716960	74.1	22.5	81218	Wed Feb  7 18:52:49 2024	0.46.0
ERX10076446	57697332	151	151	42180796	12872445	73.1	22.3	81218	Wed Feb  7 19:10:56 2024	0.46.0
ERX10076447	66143576	151	151	49511696	14459398	74.9	21.9	81218	Wed Feb  7 19:26:07 2024	0.46.0
ERX10076448	56858162	151	151	44675770	14978775	78.6	26.3	81218	Wed Feb  7 19:42:13 2024	0.46.0
ERX10076449	67977319	151	151	50626288	16392223	74.5	24.1	81218	Wed Feb  7 19:55:34 2024	0.46.0
ERX10076450	82593655	151	151	55425371	16452127	67.1	19.9	81218	Wed Feb  7 22:43:25 2024	0.46.0
ERX10076451	62130034	151	151	45665101	14716293	73.5	23.7	81218	Wed Feb  7 18:17:44 2024	0.46.0
ERX10076452	64255870	151	151	46318459	14419245	72.1	22.4	81218	Wed Feb  7 18:35:02 2024	0.46.0
ERX10076453	69687515	151	151	51561721	15641978	74	22.4	81218	Wed Feb  7 18:53:24 2024	0.46.0
ERX10076454	53144626	151	151	42054176	14482767	79.1	27.3	81218	Wed Feb  7 19:11:51 2024	0.46.0
ERX10076455	63563073	151	151	46356450	13746715	72.9	21.6	81218	Wed Feb  7 19:25:20 2024	0.46.0
ERX10076456	88796984	151	151	66403130	20878782	74.8	23.5	81218	Wed Feb  7 19:42:06 2024	0.46.0
ERX10076457	66523768	151	151	52587392	17332113	79.1	26.1	81218	Wed Feb  7 20:44:20 2024	0.46.0
ERX10076458	67253034	151	151	50580058	15960239	75.2	23.7	81218	Thu Feb  8 01:08:04 2024	0.46.0
ERX10076459	75418292	151	151	53809513	17279746	71.3	22.9	81218	Wed Feb  7 18:17:47 2024	0.46.0
ERX10076460	76116710	151	151	56471381	18196886	74.2	23.9	81218	Wed Feb  7 18:39:20 2024	0.46.0
ERX10076461	63105327	151	151	50129753	16042724	79.4	25.4	81218	Wed Feb  7 19:00:06 2024	0.46.0
ERX10076462	62062191	151	151	44102561	14586641	71.1	23.5	81218	Wed Feb  7 19:15:40 2024	0.46.0
ERX10076463	73476011	151	151	53848422	17574416	73.3	23.9	81218	Wed Feb  7 19:33:08 2024	0.46.0
ERX10076464	90289645	151	151	67419911	23328711	74.7	25.8	81218	Wed Feb  7 19:53:17 2024	0.46.0
ERX10076465	62804498	151	151	49020073	15787203	78.1	25.1	81218	Wed Feb  7 23:33:58 2024	0.46.0
ERX10076466	83538453	151	151	55160287	19156059	66	22.9	81218	Thu Feb  8 03:08:56 2024	0.46.0
ERX10076467	84868429	151	151	54976365	19101862	64.8	22.5	81218	Wed Feb  7 18:17:56 2024	0.46.0
ERX10076468	67025174	151	151	48629519	15671856	72.6	23.4	81218	Wed Feb  7 18:43:32 2024	0.46.0
ERX10076469	69864586	151	151	50439982	16576860	72.2	23.7	81218	Wed Feb  7 19:02:12 2024	0.46.0
ERX10076470	63443810	151	151	45308632	15045703	71.4	23.7	81218	Wed Feb  7 19:21:23 2024	0.46.0
ERX10076471	72925662	151	151	51209470	16864816	70.2	23.1	81218	Wed Feb  7 19:39:04 2024	0.46.0
ERX10076472	108985268	151	151	72533706	24537484	66.6	22.5	81218	Wed Feb  7 20:00:05 2024	0.46.0
ERX10076473	90275327	151	151	61687683	19719971	68.3	21.8	81218	Thu Feb  8 03:50:38 2024	0.46.0
ERX10076474	51602565	151	151	36395845	12329945	70.5	23.9	81218	Thu Feb  8 09:27:33 2024	0.46.0
ERX10076475	83387406	151	151	58265537	18900126	69.9	22.7	81218	Wed Feb  7 18:19:28 2024	0.46.0
ERX10076476	72960229	151	151	50627915	17251998	69.4	23.6	81218	Wed Feb  7 18:43:23 2024	0.46.0
ERX10076477	65139601	151	151	41462006	13709873	63.7	21	81218	Wed Feb  7 19:05:02 2024	0.46.0
ERX10076478	52466979	151	151	35357515	12794377	67.4	24.4	81218	Wed Feb  7 19:25:57 2024	0.46.0
ERX10076479	61931885	151	151	42922503	14306869	69.3	23.1	81218	Wed Feb  7 19:42:29 2024	0.46.0
ERX10076480	75517552	151	151	53635448	16651969	71	22.1	81218	Wed Feb  7 20:00:26 2024	0.46.0
ERX10076481	82299389	151	151	57483498	17620661	69.8	21.4	81218	Thu Feb  8 01:06:55 2024	0.46.0
ERX10076482	70776647	151	151	54524552	17682857	77	25	81218	Thu Feb  8 05:11:30 2024	0.46.0
ERX10076483	79285979	151	151	61016727	20954364	77	26.4	81218	Wed Feb  7 18:19:39 2024	0.46.0
ERX10076484	69934149	151	151	49718536	16210731	71.1	23.2	81218	Wed Feb  7 18:38:47 2024	0.46.0
ERX10076485	75404375	151	151	54708982	17574090	72.6	23.3	81218	Wed Feb  7 18:58:04 2024	0.46.0
ERX10076486	68325053	151	151	50052779	16472114	73.3	24.1	81218	Wed Feb  7 19:17:42 2024	0.46.0
ERX10076487	74759664	151	151	52866714	17880551	70.7	23.9	81218	Wed Feb  7 19:36:01 2024	0.46.0
ERX10076488	78913776	151	151	54933934	18559113	69.6	23.5	81218	Wed Feb  7 19:56:36 2024	0.46.0
ERX10076489	84755313	151	151	56375598	19816308	66.5	23.4	81218	Wed Feb  7 20:21:56 2024	0.46.0
ERX10076490	89353221	151	151	62455876	20559489	69.9	23	81218	Sun Mar 24 17:33:54 2024	0.46.0
ERX10076491	100800050	151	151	71033346	22399956	70.5	22.2	81218	Wed Feb  7 18:20:18 2024	0.46.0
ERX10076492	60558875	151	151	44816559	14621919	74	24.1	81218	Wed Feb  7 18:47:30 2024	0.46.0
ERX10076493	75527336	151	151	53783374	18712316	71.2	24.8	81218	Wed Feb  7 19:04:17 2024	0.46.0
ERX10076494	101013934	151	151	85839621	26846059	85	26.6	81218	Wed Feb  7 19:25:45 2024	0.46.0
ERX10076495	77277799	151	151	52447522	17503821	67.9	22.7	81218	Wed Feb  7 19:46:42 2024	0.46.0
ERX10076496	93784118	151	151	63183072	21143460	67.4	22.5	81218	Wed Feb  7 22:10:48 2024	0.46.0
ERX10076497	101573679	151	151	76656860	24775300	75.5	24.4	81218	Thu Feb  8 04:28:52 2024	0.46.0
ERX10076498	104743018	151	151	76634677	24735828	73.2	23.6	81218	Sun Mar 24 17:10:57 2024	0.46.0
ERX10076499	89289602	151	151	61357153	19456536	68.7	21.8	81218	Wed Feb  7 18:20:32 2024	0.46.0
ERX10076500	62884994	151	151	43638226	14522447	69.4	23.1	81218	Wed Feb  7 18:43:55 2024	0.46.0
ERX10076501	59643407	151	151	45388802	14722059	76.1	24.7	81218	Wed Feb  7 19:01:36 2024	0.46.0
ERX10076502	70014785	151	151	49522497	16000650	70.7	22.9	81218	Wed Feb  7 19:16:08 2024	0.46.0
ERX10076503	100458322	151	151	68799815	20598783	68.5	20.5	81218	Wed Feb  7 19:35:18 2024	0.46.0
ERX10076504	77008572	151	151	55011522	16451752	71.4	21.4	81218	Wed Feb  7 20:02:38 2024	0.46.0
ERX10076505	101129005	151	151	74396669	23766552	73.6	23.5	81218	Wed Feb  7 20:23:10 2024	0.46.0
ERX10076506	101910167	151	151	75184210	24065106	73.8	23.6	81218	Wed Feb  7 23:30:50 2024	0.46.0
ERX10076507	114223931	151	151	77699280	25020855	68	21.9	81218	Wed Feb  7 18:22:28 2024	0.46.0
ERX10076508	63298113	151	151	44677192	13897755	70.6	22	81218	Wed Feb  7 18:54:04 2024	0.46.0
ERX10076509	89406861	151	151	66918848	21352190	74.8	23.9	81218	Wed Feb  7 19:11:40 2024	0.46.0
ERX10076510	92563732	151	151	69124284	22805961	74.7	24.6	81218	Wed Feb  7 19:33:35 2024	0.46.0
ERX10076511	102988645	151	151	69698572	22209532	67.7	21.6	81218	Wed Feb  7 19:55:57 2024	0.46.0
ERX10076512	68215441	151	151	49130579	16239171	72	23.8	81218	Thu Feb  8 01:53:50 2024	0.46.0
ERX10076513	48964530	151	151	36493733	11733182	74.5	24	81218	Thu Feb  8 05:09:01 2024	0.46.0
ERX10076514	82405598	151	151	58711880	18955934	71.2	23	81218	Thu Feb  8 07:58:45 2024	0.46.0
ERX10076515	93153535	151	151	62287537	20089903	66.9	21.6	81218	Wed Feb  7 18:22:56 2024	0.46.0
ERX10076516	71226713	151	151	42457827	16912912	59.6	23.7	81218	Wed Feb  7 18:50:29 2024	0.46.0
ERX10076517	80875047	151	151	56273756	18668654	69.6	23.1	81218	Wed Feb  7 19:13:50 2024	0.46.0
ERX10076518	62888104	151	151	46318836	15299293	73.7	24.3	81218	Wed Feb  7 19:35:55 2024	0.46.0
ERX10076519	94005832	151	151	76472307	25728352	81.3	27.4	81218	Wed Feb  7 19:52:19 2024	0.46.0
ERX10076520	82366363	151	151	57680793	16932577	70	20.6	81218	Wed Feb  7 22:49:08 2024	0.46.0
ERX10076521	109012735	151	151	72666968	22851355	66.7	21	81218	Thu Feb  8 04:28:07 2024	0.46.0
ERX10076522	88451207	151	151	64103002	20020480	72.5	22.6	81218	Thu Feb  8 11:04:11 2024	0.46.0
ERX10076523	87383599	151	151	62989911	21007462	72.1	24	81218	Wed Feb  7 18:25:05 2024	0.46.0
ERX10076524	72159382	151	151	51774911	16980570	71.8	23.5	81218	Wed Feb  7 18:48:12 2024	0.46.0
ERX10076525	71965463	151	151	52095555	17035078	72.4	23.7	81218	Wed Feb  7 19:07:56 2024	0.46.0
ERX10076526	57259218	151	151	38399752	13264918	67.1	23.2	81218	Wed Feb  7 19:27:34 2024	0.46.0
ERX10076527	51336624	151	151	36511431	12194855	71.1	23.8	81218	Wed Feb  7 19:45:19 2024	0.46.0
ERX10076528	65527130	151	151	47049587	14442818	71.8	22	81218	Wed Feb  7 20:00:02 2024	0.46.0
ERX10076529	88312089	151	151	62434164	20112574	70.7	22.8	81218	Wed Feb  7 20:20:16 2024	0.46.0
ERX10076530	103030442	151	151	68516292	21287794	66.5	20.7	81218	Wed Feb  7 23:26:39 2024	0.46.0
ERX10076531	61439052	151	151	44249358	14073740	72	22.9	81218	Sun Mar 24 17:37:09 2024	0.46.0
ERX10076532	68518833	151	151	49657716	14764443	72.5	21.5	81218	Wed Feb  7 18:41:53 2024	0.46.0
ERX10076533	74979829	151	151	50370429	15344747	67.2	20.5	81218	Wed Feb  7 19:00:38 2024	0.46.0
ERX10076534	80310743	151	151	52590329	17476683	65.5	21.8	81218	Wed Feb  7 19:22:51 2024	0.46.0
ERX10076535	100349997	151	151	83119678	27251843	82.8	27.2	81218	Wed Feb  7 19:47:56 2024	0.46.0
ERX10076536	61781212	151	151	51108712	16563312	82.7	26.8	81218	Sun Mar 24 17:11:04 2024	0.46.0
ERX10076537	54753037	151	151	45015999	14413003	82.2	26.3	81218	Thu Feb  8 01:53:37 2024	0.46.0
ERX10076538	49900030	151	151	41287155	12600558	82.7	25.3	81218	Thu Feb  8 04:28:35 2024	0.46.0
ERX10076539	47051891	151	151	38542614	12656255	81.9	26.9	81218	Wed Feb  7 18:29:01 2024	0.46.0
ERX10076540	82169060	151	151	65358949	25003594	79.5	30.4	81218	Wed Feb  7 18:40:15 2024	0.46.0
ERX10076541	88515116	151	151	62841188	25566799	71	28.9	81218	Wed Feb  7 19:00:22 2024	0.46.0
ERX10076542	105153344	151	151	76944900	34090311	73.2	32.4	81218	Wed Feb  7 19:24:52 2024	0.46.0
ERX10076543	86381278	151	151	70470534	29867843	81.6	34.6	81218	Wed Feb  7 19:51:54 2024	0.46.0
ERX10076544	75027551	151	151	56562001	22976906	75.4	30.6	81218	Wed Feb  7 22:47:00 2024	0.46.0
ERX10076545	86093541	151	151	66755869	26523198	77.5	30.8	81218	Thu Feb  8 03:07:26 2024	0.46.0
ERX10076546	47157925	151	151	34032010	16706547	72.2	35.4	81218	Sun Mar 24 17:24:06 2024	0.46.0
ERX10076547	75296160	151	151	52525190	27880357	69.8	37	81218	Wed Feb  7 18:37:18 2024	0.46.0
ERX10076548	74771690	151	151	51590442	26830008	69	35.9	81218	Wed Feb  7 18:59:48 2024	0.46.0
ERX10076549	49221535	151	151	37812371	16218793	76.8	33	81218	Wed Feb  7 19:22:16 2024	0.46.0
ERX10076550	102170001	151	151	70972872	34118439	69.5	33.4	81218	Wed Feb  7 19:34:48 2024	0.46.0
ERX10076551	59112562	151	151	38666588	21976277	65.4	37.2	81218	Wed Feb  7 21:08:51 2024	0.46.0
ERX10076552	84670068	151	151	61410436	23958144	72.5	28.3	81218	Thu Feb  8 01:40:55 2024	0.46.0
ERX10076553	69980858	151	151	46546535	27650016	66.5	39.5	81218	Thu Feb  8 04:11:48 2024	0.46.0
ERX10076554	58499399	151	151	39828052	18600774	68.1	31.8	81218	Thu Feb  8 04:35:38 2024	0.46.0
ERX10076555	53234508	151	151	21704443	14617039	40.8	27.5	81218	Wed Feb  7 18:38:10 2024	0.46.0
ERX10076556	88007196	151	151	62025203	34191372	70.5	38.9	81218	Wed Feb  7 18:56:53 2024	0.46.0
ERX10076557	68928253	151	151	31781587	24889034	46.1	36.1	81218	Wed Feb  7 19:21:29 2024	0.46.0
ERX10076558	56435874	151	151	41373149	16178954	73.3	28.7	81218	Wed Feb  7 19:43:48 2024	0.46.0
ERX10076559	109202951	151	151	81219507	33085441	74.4	30.3	81218	Wed Feb  7 19:58:54 2024	0.46.0
ERX10076560	87747909	151	151	64886803	26793740	73.9	30.5	81218	Thu Feb  8 04:36:58 2024	0.46.0
ERX10076561	77870781	151	151	52590416	25666031	67.5	33	81218	Thu Feb  8 10:22:59 2024	0.46.0
ERX10076562	66180816	151	151	51352242	21520614	77.6	32.5	81218	Thu Feb  8 14:22:48 2024	0.46.0
ERX10076563	117958749	151	151	93192911	38418574	79	32.6	81218	Wed Feb  7 18:42:25 2024	0.46.0
ERX10076564	65807054	151	151	46707242	23747417	71	36.1	81218	Wed Feb  7 19:10:26 2024	0.46.0
ERX10076565	113187056	151	151	73759828	41602603	65.2	36.8	81218	Wed Feb  7 19:29:37 2024	0.46.0
ERX10076566	56059624	151	151	41336746	21034940	73.7	37.5	81218	Wed Feb  7 20:41:32 2024	0.46.0
ERX10076567	77220741	151	151	53344719	29041564	69.1	37.6	81218	Thu Feb  8 00:24:50 2024	0.46.0
ERX10076568	54650680	151	151	31750859	16635991	58.1	30.4	81218	Thu Feb  8 04:31:53 2024	0.46.0
ERX10076569	49758092	151	151	30508101	17345036	61.3	34.9	81218	Thu Feb  8 08:02:59 2024	0.46.0
ERX10076570	64341747	151	151	33497139	19980202	52.1	31.1	81218	Thu Feb  8 12:36:06 2024	0.46.0
ERX10076571	96997077	151	151	75772686	30903772	78.1	31.9	81218	Wed Feb  7 18:46:57 2024	0.46.0
ERX10076572	73540345	151	151	54012946	27020454	73.4	36.7	81218	Wed Feb  7 19:10:38 2024	0.46.0
ERX10076573	60485158	151	151	43342505	20982329	71.7	34.7	81218	Wed Feb  7 19:30:14 2024	0.46.0
ERX10076574	53448009	151	151	39815088	17008400	74.5	31.8	81218	Wed Feb  7 19:47:22 2024	0.46.0
ERX10076575	56933700	151	151	42222099	16750514	74.2	29.4	81218	Wed Feb  7 20:01:18 2024	0.46.0
ERX10076576	62883010	151	151	40008346	22631891	63.6	36	81218	Thu Feb  8 00:24:50 2024	0.46.0
ERX10076577	64459627	151	151	46374022	19977972	71.9	31	81218	Thu Feb  8 04:29:07 2024	0.46.0
ERX10076578	58355025	151	151	43194529	18471951	74	31.7	81218	Thu Feb  8 07:57:01 2024	0.46.0
ERX10076579	65119250	151	151	51338557	20177664	78.8	31	81218	Wed Feb  7 18:47:38 2024	0.46.0
ERX10076580	62113925	151	151	42385665	21007241	68.2	33.8	81218	Wed Feb  7 22:43:07 2024	0.46.0
ERX10076581	58897057	151	151	43180054	18943531	73.3	32.2	81218	Thu Feb  8 01:51:03 2024	0.46.0
ERX10076582	63382953	151	151	40084556	19067610	63.2	30.1	81218	Thu Feb  8 02:08:25 2024	0.46.0
ERX10076583	62295684	151	151	48443123	21060006	77.8	33.8	81218	Thu Feb  8 02:29:02 2024	0.46.0
ERX10076584	59977777	151	151	43889595	17896715	73.2	29.8	81218	Sun Mar 24 17:11:21 2024	0.46.0
ERX10076585	47922300	151	151	37371173	15835833	78	33	81218	Thu Feb  8 05:52:16 2024	0.46.0
ERX10076586	74327445	151	151	52568371	23320466	70.7	31.4	81218	Thu Feb  8 07:56:01 2024	0.46.0
ERX10076587	79577508	151	151	60372932	25752514	75.9	32.4	81218	Wed Feb  7 18:52:36 2024	0.46.0
ERX10076588	107716582	151	151	83863860	33190370	77.9	30.8	81218	Wed Feb  7 19:12:55 2024	0.46.0
ERX10076589	94855668	151	151	70459355	28407323	74.3	29.9	81218	Wed Feb  7 19:39:15 2024	0.46.0
ERX10076590	110757758	151	151	86089016	35986021	77.7	32.5	81218	Wed Feb  7 21:09:34 2024	0.46.0
ERX10076591	104803559	151	151	80152870	35790188	76.5	34.1	81218	Thu Feb  8 02:16:59 2024	0.46.0
ERX10076592	97994134	151	151	76773633	31569627	78.3	32.2	81218	Thu Feb  8 04:25:28 2024	0.46.0
ERX10076593	64918344	151	151	46420542	20718732	71.5	31.9	81218	Thu Feb  8 06:59:55 2024	0.46.0
ERX10076594	56486946	151	151	44048108	19623737	78	34.7	81218	Thu Feb  8 12:25:11 2024	0.46.0
ERX10076595	120955820	151	151	98575891	41313083	81.5	34.2	81218	Wed Feb  7 18:53:31 2024	0.46.0
ERX10076596	71644823	151	151	50780121	21942485	70.9	30.6	81218	Wed Feb  7 19:20:16 2024	0.46.0
ERX10076597	59076462	151	151	41713947	20228440	70.6	34.2	81218	Wed Feb  7 19:40:31 2024	0.46.0
ERX10076598	49494122	151	151	37421631	17537176	75.6	35.4	81218	Wed Feb  7 19:57:52 2024	0.46.0
ERX10076599	102026667	151	151	79207692	35388210	77.6	34.7	81218	Thu Feb  8 00:26:41 2024	0.46.0
ERX10076600	81349315	151	151	58128859	23888289	71.5	29.4	81218	Sun Mar 24 17:27:28 2024	0.46.0
ERX10076601	70517528	151	151	50402248	24300361	71.5	34.5	81218	Sun Mar 24 17:12:24 2024	0.46.0
ERX10076602	78654438	151	151	60226116	27312301	76.6	34.7	81218	Thu Feb  8 14:21:45 2024	0.46.0
ERX10076603	55909501	151	151	39885845	20651257	71.3	36.9	81218	Wed Feb  7 18:54:44 2024	0.46.0
ERX10076604	62691938	151	151	49059556	21660278	78.3	34.6	81218	Wed Feb  7 19:10:39 2024	0.46.0
ERX10076605	65471115	151	151	49009729	21928541	74.9	33.5	81218	Sun Mar 24 17:31:54 2024	0.46.0
ERX10076606	92864833	151	151	72732633	29110387	78.3	31.3	81218	Wed Feb  7 19:42:02 2024	0.46.0
ERX10076607	64054179	151	151	51597940	20975009	80.6	32.7	81218	Wed Feb  7 22:00:58 2024	0.46.0
ERX10076608	77874042	151	151	61824934	25680944	79.4	33	81218	Thu Feb  8 02:18:00 2024	0.46.0
ERX10076609	83655567	151	151	61765637	23027284	73.8	27.5	81218	Thu Feb  8 07:43:24 2024	0.46.0
ERX10076610	104618939	151	151	84400002	35003423	80.7	33.5	81218	Thu Feb  8 11:55:45 2024	0.46.0
ERX10076611	98559384	151	151	69080396	31712769	70.1	32.2	81218	Tue Feb  6 19:49:30 2024	0.46.0
ERX10076612	132558885	151	151	109649469	43765402	82.7	33	81218	Tue Feb  6 20:15:14 2024	0.46.0
ERX10076613	60030301	151	151	40181566	18835285	66.9	31.4	81218	Tue Feb  6 20:42:35 2024	0.46.0
ERX10076614	63847482	151	151	39664706	22566129	62.1	35.3	81218	Tue Feb  6 20:59:26 2024	0.46.0
ERX10076615	62155935	151	151	47786253	19110877	76.9	30.7	81218	Tue Feb  6 21:20:05 2024	0.46.0
ERX10076616	83950826	151	151	61982343	28372631	73.8	33.8	81218	Tue Feb  6 21:35:40 2024	0.46.0
ERX10076617	53730189	151	151	39904676	15591597	74.3	29	81218	Tue Feb  6 21:58:10 2024	0.46.0
ERX10076618	57644049	151	151	44212781	18924223	76.7	32.8	81218	Tue Feb  6 22:11:40 2024	0.46.0
ERX10076619	76229100	151	151	55533682	27339151	72.9	35.9	81218	Tue Feb  6 22:24:40 2024	0.46.0
ERX10076620	72736743	151	151	55509285	24831420	76.3	34.1	81218	Tue Feb  6 22:43:08 2024	0.46.0
ERX10076621	71605730	151	151	59186145	25563371	82.7	35.7	81218	Tue Feb  6 22:59:32 2024	0.46.0
ERX10076622	76771168	151	151	57702918	25264102	75.2	32.9	81218	Tue Feb  6 23:13:18 2024	0.46.0
ERX10076623	71384998	151	151	52589845	22091150	73.7	30.9	81218	Tue Feb  6 23:30:41 2024	0.46.0
ERX10076624	82742588	151	151	60542786	25623608	73.2	31	81218	Tue Feb  6 23:47:21 2024	0.46.0
ERX10076625	47725800	151	151	36283588	18005281	76	37.7	81218	Wed Feb  7 00:06:55 2024	0.46.0
ERX10076626	57846657	151	151	42034108	21687737	72.7	37.5	81218	Tue Feb  6 19:49:49 2024	0.46.0
ERX10076627	77005342	151	151	58698126	23236329	76.2	30.2	81218	Tue Feb  6 20:05:20 2024	0.46.0
ERX10076628	60842376	151	151	46906130	23991433	77.1	39.4	81218	Tue Feb  6 20:24:35 2024	0.46.0
ERX10076629	104347200	151	151	79237669	28613186	75.9	27.4	81218	Sun Mar 24 17:12:51 2024	0.46.0
ERX10076630	81458824	151	151	66299864	26732720	81.4	32.8	81218	Tue Feb  6 20:59:49 2024	0.46.0
ERX10076631	79731778	151	151	47000428	23801980	58.9	29.9	81218	Tue Feb  6 21:17:17 2024	0.46.0
ERX10076632	62155352	151	151	45896525	18024993	73.8	29	81218	Tue Feb  6 21:41:29 2024	0.46.0
ERX10076633	69824379	151	151	56278203	24104757	80.6	34.5	81218	Tue Feb  6 21:57:25 2024	0.46.0
ERX10076634	85472706	151	151	63124123	24140448	73.9	28.2	81218	Tue Feb  6 22:12:16 2024	0.46.0
ERX10076635	51561771	151	151	27739307	15026448	53.8	29.1	81218	Tue Feb  6 22:32:05 2024	0.46.0
ERX10076636	88746385	151	151	60618152	26328557	68.3	29.7	81218	Tue Feb  6 22:47:55 2024	0.46.0
ERX10076637	62251088	151	151	42413426	19863040	68.1	31.9	81218	Tue Feb  6 23:08:42 2024	0.46.0
ERX10076638	74168337	151	151	49929019	21382688	67.3	28.8	81218	Tue Feb  6 23:24:14 2024	0.46.0
ERX10076639	54152645	151	151	31733712	16288982	58.6	30.1	81218	Tue Feb  6 23:42:48 2024	0.46.0
ERX10076640	56011571	151	151	37106405	16765475	66.2	29.9	81218	Sun Mar 24 17:37:38 2024	0.46.0
ERX10076641	82254307	151	151	62627781	24493695	76.1	29.8	81218	Tue Feb  6 19:49:48 2024	0.46.0
ERX10076642	85555587	151	151	64971514	26398954	75.9	30.9	81218	Tue Feb  6 20:10:20 2024	0.46.0
ERX10076643	62338873	151	151	39773829	19417395	63.8	31.1	81218	Tue Feb  6 20:31:12 2024	0.46.0
ERX10076644	60934125	151	151	48745826	18325217	80	30.1	81218	Tue Feb  6 20:50:32 2024	0.46.0
ERX10076645	79524557	151	151	58283294	25967017	73.3	32.7	81218	Tue Feb  6 21:04:41 2024	0.46.0
ERX10076646	73315280	151	151	53956458	24114001	73.6	32.9	81218	Tue Feb  6 21:26:15 2024	0.46.0
ERX10076647	69158310	151	151	51857186	23503296	75	34	81218	Tue Feb  6 21:46:37 2024	0.46.0
ERX10076648	55933003	151	151	44620523	18216338	79.8	32.6	81218	Tue Feb  6 22:04:24 2024	0.46.0
ERX10076649	61506351	151	151	47788895	19571522	77.7	31.8	81218	Tue Feb  6 22:16:33 2024	0.46.0
ERX10076650	48538553	151	151	31869743	15768929	65.7	32.5	81218	Tue Feb  6 22:30:56 2024	0.46.0
ERX10076651	45977042	151	151	32494381	16713843	70.7	36.4	81218	Tue Feb  6 22:43:56 2024	0.46.0
