libraryId	min_read_length	max_read_length	average_read_length
SRX1177231	1.0	100.0	98.83352
SRX1177232	1.0	100.0	98.94025
SRX1177233	1.0	100.0	99.01465
SRX1177234	1.0	100.0	99.13247
SRX1177235	1.0	100.0	99.25376
SRX1177236	1.0	100.0	98.64536
SRX1177237	1.0	100.0	99.04089
SRX1177238	1.0	100.0	99.08947
SRX1177239	1.0	100.0	98.75314
SRX1177240	1.0	100.0	98.86783
SRX1177241	1.0	100.0	98.79834
SRX1177242	1.0	100.0	99.00742
SRX1177243	1.0	100.0	99.11641
SRX1177244	1.0	100.0	98.46732
SRX1177245	1.0	100.0	98.99847
SRX1177246	1.0	100.0	99.08497
SRX1177247	1.0	100.0	98.80346
SRX1177248	1.0	100.0	99.02487
SRX1177249	1.0	100.0	99.03454
SRX1177250	1.0	100.0	98.78213
SRX1177251	1.0	100.0	99.10893
SRX1177252	1.0	100.0	98.41722
SRX1177253	1.0	100.0	96.39765
SRX1177254	1.0	100.0	95.17252
SRX1177255	1.0	100.0	96.00504
SRX1177256	1.0	100.0	94.71337
SRX1177257	1.0	100.0	96.89291
SRX1177258	1.0	100.0	96.58508
SRX1177259	1.0	100.0	95.06815
SRX1177260	1.0	100.0	93.75614
SRX1177261	1.0	100.0	98.12402
SRX1177262	1.0	100.0	95.77912
SRX1177263	1.0	100.0	97.34037
SRX1177264	1.0	100.0	95.55241
SRX1177265	1.0	100.0	96.87384
SRX1177266	1.0	100.0	95.87297
SRX1177267	1.0	100.0	94.26533
SRX1177268	1.0	100.0	93.55934
SRX1177269	1.0	100.0	97.55857
SRX1177270	1.0	100.0	95.03262
SRX1177271	1.0	100.0	95.0936
SRX1177272	1.0	100.0	95.13114
SRX1177274	1.0	100.0	96.458
SRX1177275	1.0	100.0	93.63437
SRX1177276	1.0	100.0	92.75496
SRX1254108	1.0	50.0	48.948038571428576
SRX1254110	1.0	50.0	49.08428142857143
SRX1254111	1.0	50.0	49.03686285714286
SRX1254112	1.0	50.0	49.08051428571428
SRX1254113	1.0	50.0	48.86121857142856
SRX1254115	1.0	50.0	49.02291857142857
SRX1254116	1.0	50.0	49.044915714285715
SRX1254117	1.0	50.0	49.05025714285714
SRX1254118	1.0	50.0	48.882934285714285
SRX1254120	1.0	50.0	49.09117142857143
SRX1254121	1.0	50.0	49.06719
SRX1254122	1.0	51.0	49.177246249999996
SRX1254123	1.0	50.0	48.82324571428571
SRX1254125	1.0	50.0	49.07609142857143
SRX1254126	1.0	50.0	49.02771571428571
SRX1254127	1.0	50.0	48.996341428571434
SRX1302580	90.0	90.0	90.0
SRX1372498	101.0	101.0	101.0
SRX1372499	101.0	101.0	101.0
SRX1372500	101.0	101.0	101.0
SRX1372501	101.0	101.0	101.0
SRX1372502	101.0	101.0	101.0
SRX1372503	101.0	101.0	101.0
SRX1372504	101.0	101.0	101.0
SRX1372505	101.0	101.0	101.0
SRX1372506	101.0	101.0	101.0
SRX1372507	101.0	101.0	101.0
SRX1372508	101.0	101.0	101.0
SRX1372509	101.0	101.0	101.0
SRX1372510	101.0	101.0	101.0
SRX1372511	101.0	101.0	101.0
SRX1372512	101.0	101.0	101.0
SRX1372513	101.0	101.0	101.0
SRX1372514	101.0	101.0	101.0
SRX1372515	101.0	101.0	101.0
SRX1372516	101.0	101.0	101.0
SRX1372517	101.0	101.0	101.0
SRX1372518	101.0	101.0	101.0
SRX1372519	101.0	101.0	101.0
SRX1372520	101.0	101.0	101.0
SRX1372521	101.0	101.0	101.0
SRX1372522	101.0	101.0	101.0
SRX1372523	101.0	101.0	101.0
SRX1372524	101.0	101.0	101.0
SRX1372525	101.0	101.0	101.0
SRX1372526	101.0	101.0	101.0
SRX1372527	101.0	101.0	101.0
SRX1372528	101.0	101.0	101.0
SRX1372529	101.0	101.0	101.0
SRX1372530	101.0	101.0	101.0
SRX1372531	101.0	101.0	101.0
SRX1372532	101.0	101.0	101.0
SRX1372533	101.0	101.0	101.0
SRX1372534	101.0	101.0	101.0
SRX1372535	101.0	101.0	101.0
SRX1372536	101.0	101.0	101.0
SRX1372537	101.0	101.0	101.0
SRX1372538	101.0	101.0	101.0
SRX1372539	101.0	101.0	101.0
SRX1372540	101.0	101.0	101.0
SRX1372541	101.0	101.0	101.0
SRX1372542	101.0	101.0	101.0
SRX1372543	101.0	101.0	101.0
SRX1372544	101.0	101.0	101.0
SRX1372545	101.0	101.0	101.0
SRX1372546	101.0	101.0	101.0
SRX1372547	101.0	101.0	101.0
SRX1372548	101.0	101.0	101.0
SRX1372549	101.0	101.0	101.0
SRX1372550	101.0	101.0	101.0
SRX1372551	101.0	101.0	101.0
SRX1372552	101.0	101.0	101.0
SRX1372553	101.0	101.0	101.0
SRX1372554	101.0	101.0	101.0
SRX1372555	101.0	101.0	101.0
SRX1372556	101.0	101.0	101.0
SRX1372557	101.0	101.0	101.0
SRX1372558	101.0	101.0	101.0
SRX1372559	101.0	101.0	101.0
SRX1372560	101.0	101.0	101.0
SRX1372561	101.0	101.0	101.0
SRX1372562	101.0	101.0	101.0
SRX1372563	101.0	101.0	101.0
SRX1372564	101.0	101.0	101.0
SRX1372565	101.0	101.0	101.0
SRX1372566	101.0	101.0	101.0
SRX1372567	101.0	101.0	101.0
SRX1372568	101.0	101.0	101.0
SRX1410412	51.0	51.0	51.0
SRX1410413	51.0	51.0	51.0
SRX1410414	51.0	51.0	51.0
SRX1410415	51.0	51.0	51.0
SRX1410416	51.0	51.0	51.0
SRX1410417	51.0	51.0	51.0
SRX1410418	51.0	51.0	51.0
SRX1410419	51.0	51.0	51.0
SRX1410420	51.0	51.0	51.0
SRX1410421	51.0	51.0	51.0
SRX143871	36.0	36.0	36.0
SRX143872	36.0	36.0	36.0
SRX143873	36.0	36.0	36.0
SRX143874	36.0	36.0	36.0
SRX143875	36.0	36.0	36.0
SRX143876	36.0	36.0	36.0
SRX143877	36.0	36.0	36.0
SRX143878	36.0	36.0	36.0
SRX143879	36.0	36.0	36.0
SRX143880	36.0	36.0	36.0
SRX143881	36.0	36.0	36.0
SRX143882	36.0	36.0	36.0
SRX143883	36.0	36.0	36.0
SRX143884	36.0	36.0	36.0
SRX143885	36.0	36.0	36.0
SRX143886	36.0	36.0	36.0
SRX143887	36.0	36.0	36.0
SRX143888	36.0	36.0	36.0
SRX143889	36.0	36.0	36.0
SRX143890	36.0	36.0	36.0
SRX143891	36.0	36.0	36.0
SRX143892	36.0	36.0	36.0
SRX143893	36.0	36.0	36.0
SRX143894	36.0	36.0	36.0
SRX143895	36.0	36.0	36.0
SRX143896	36.0	36.0	36.0
SRX143897	36.0	36.0	36.0
SRX143898	36.0	36.0	36.0
SRX143899	36.0	36.0	36.0
SRX143900	36.0	36.0	36.0
SRX143901	36.0	36.0	36.0
SRX143902	36.0	36.0	36.0
SRX143903	36.0	36.0	36.0
SRX143904	36.0	36.0	36.0
SRX143905	36.0	36.0	36.0
SRX143906	36.0	36.0	36.0
SRX143907	36.0	36.0	36.0
SRX143908	36.0	36.0	36.0
SRX143909	36.0	36.0	36.0
SRX143910	36.0	36.0	36.0
SRX143911	36.0	36.0	36.0
SRX143912	36.0	36.0	36.0
SRX143913	36.0	36.0	36.0
SRX143914	36.0	36.0	36.0
SRX143915	36.0	36.0	36.0
SRX143916	42.0	42.0	42.0
SRX143917	42.0	42.0	42.0
SRX143918	42.0	42.0	42.0
SRX144207	36.0	36.0	36.0
SRX144208	36.0	36.0	36.0
SRX144209	36.0	36.0	36.0
SRX144210	36.0	36.0	36.0
SRX144211	36.0	36.0	36.0
SRX144212	36.0	36.0	36.0
SRX144213	36.0	36.0	36.0
SRX144214	36.0	36.0	36.0
SRX144215	36.0	36.0	36.0
SRX144216	36.0	36.0	36.0
SRX144217	36.0	36.0	36.0
SRX1445120	101.0	101.0	101.0
SRX1445127	101.0	101.0	101.0
SRX1445129	101.0	101.0	101.0
SRX1445130	101.0	101.0	101.0
SRX1445131	101.0	101.0	101.0
SRX1445132	101.0	101.0	101.0
SRX1445133	101.0	101.0	101.0
SRX1445138	101.0	101.0	101.0
SRX1445139	101.0	101.0	101.0
SRX1445140	101.0	101.0	101.0
SRX1445141	101.0	101.0	101.0
SRX1445142	101.0	101.0	101.0
SRX1445143	101.0	101.0	101.0
SRX1445144	101.0	101.0	101.0
SRX1445145	101.0	101.0	101.0
SRX1445146	101.0	101.0	101.0
SRX1445147	101.0	101.0	101.0
SRX1445303	100.0	100.0	100.0
SRX1451876	100.0	100.0	100.0
SRX1451880	100.0	100.0	100.0
SRX1451881	100.0	100.0	100.0
SRX1451882	100.0	100.0	100.0
SRX1451883	100.0	100.0	100.0
SRX1451884	100.0	100.0	100.0
SRX1451886	100.0	100.0	100.0
SRX1451887	100.0	100.0	100.0
SRX1451888	100.0	100.0	100.0
SRX1451889	100.0	100.0	100.0
SRX1451890	100.0	100.0	100.0
SRX1451891	100.0	100.0	100.0
SRX1451892	100.0	100.0	100.0
SRX1451893	100.0	100.0	100.0
SRX1451894	100.0	100.0	100.0
SRX1451895	100.0	100.0	100.0
SRX1451896	100.0	100.0	100.0
SRX1451897	100.0	100.0	100.0
SRX1451898	100.0	100.0	100.0
SRX1451899	100.0	100.0	100.0
SRX1451900	100.0	100.0	100.0
SRX1451902	100.0	100.0	100.0
SRX1451903	100.0	100.0	100.0
SRX1451904	100.0	100.0	100.0
SRX1451905	100.0	100.0	100.0
SRX1451906	100.0	100.0	100.0
SRX1451907	100.0	100.0	100.0
SRX1451908	100.0	100.0	100.0
SRX1451909	100.0	100.0	100.0
SRX1451910	100.0	100.0	100.0
SRX1451911	100.0	100.0	100.0
SRX1451912	100.0	100.0	100.0
SRX1451913	100.0	100.0	100.0
SRX1451914	100.0	100.0	100.0
SRX1451915	100.0	100.0	100.0
SRX1451916	100.0	100.0	100.0
SRX1464307	100.0	100.0	100.0
SRX1464308	100.0	100.0	100.0
SRX1464309	100.0	100.0	100.0
SRX1464310	100.0	100.0	100.0
SRX1464311	100.0	100.0	100.0
SRX1464312	100.0	100.0	100.0
SRX1464313	100.0	100.0	100.0
SRX1464314	100.0	100.0	100.0
SRX1464315	100.0	100.0	100.0
SRX1464316	100.0	100.0	100.0
SRX1464317	100.0	100.0	100.0
SRX1464318	100.0	100.0	100.0
SRX1464319	100.0	100.0	100.0
SRX1464320	100.0	100.0	100.0
SRX1464321	100.0	100.0	100.0
SRX1464322	100.0	100.0	100.0
SRX1464323	100.0	100.0	100.0
SRX1464324	100.0	100.0	100.0
SRX1464325	100.0	100.0	100.0
SRX1464326	100.0	100.0	100.0
SRX1464327	100.0	100.0	100.0
SRX1464328	100.0	100.0	100.0
SRX1464329	100.0	100.0	100.0
SRX1464330	100.0	100.0	100.0
SRX1464331	100.0	100.0	100.0
SRX1464332	100.0	100.0	100.0
SRX1464333	100.0	100.0	100.0
SRX1464334	100.0	100.0	100.0
SRX1464335	100.0	100.0	100.0
SRX1464336	100.0	100.0	100.0
SRX1464337	100.0	100.0	100.0
SRX1464338	100.0	100.0	100.0
SRX1464339	100.0	100.0	100.0
SRX1464340	100.0	100.0	100.0
SRX1464341	100.0	100.0	100.0
SRX1464342	100.0	100.0	100.0
SRX1464343	100.0	100.0	100.0
SRX1464344	100.0	100.0	100.0
SRX1464345	100.0	100.0	100.0
SRX1464346	100.0	100.0	100.0
SRX1464347	100.0	100.0	100.0
SRX1464348	100.0	100.0	100.0
SRX1464349	100.0	100.0	100.0
SRX1464350	100.0	100.0	100.0
SRX1464351	100.0	100.0	100.0
SRX1464352	100.0	100.0	100.0
SRX1464353	100.0	100.0	100.0
SRX1464354	100.0	100.0	100.0
SRX1464355	100.0	100.0	100.0
SRX1464356	100.0	100.0	100.0
SRX1464357	100.0	100.0	100.0
SRX1464358	100.0	100.0	100.0
SRX1464359	100.0	100.0	100.0
SRX1464360	100.0	100.0	100.0
SRX1464361	100.0	100.0	100.0
SRX1464362	100.0	100.0	100.0
SRX1464363	100.0	100.0	100.0
SRX1464364	100.0	100.0	100.0
SRX1464365	100.0	100.0	100.0
SRX1464366	100.0	100.0	100.0
SRX1464367	100.0	100.0	100.0
SRX1464368	100.0	100.0	100.0
SRX1464369	100.0	100.0	100.0
SRX1464370	100.0	100.0	100.0
SRX1464371	100.0	100.0	100.0
SRX1464372	100.0	100.0	100.0
SRX1464373	100.0	100.0	100.0
SRX1464374	100.0	100.0	100.0
SRX1464375	100.0	100.0	100.0
SRX1464376	100.0	100.0	100.0
SRX1464377	100.0	100.0	100.0
SRX1464378	100.0	100.0	100.0
SRX1464379	100.0	100.0	100.0
SRX1464380	100.0	100.0	100.0
SRX1464381	100.0	100.0	100.0
SRX1464382	100.0	100.0	100.0
SRX1464383	100.0	100.0	100.0
SRX1464384	100.0	101.0	100.3849
SRX1464385	100.0	100.0	100.0
SRX1464386	100.0	100.0	100.0
SRX1464387	100.0	100.0	100.0
SRX1464388	100.0	100.0	100.0
SRX1464389	100.0	100.0	100.0
SRX1464390	100.0	100.0	100.0
SRX1464391	100.0	100.0	100.0
SRX1464392	100.0	100.0	100.0
SRX1464393	100.0	100.0	100.0
SRX1464394	100.0	100.0	100.0
SRX1464395	100.0	100.0	100.0
SRX1464396	100.0	100.0	100.0
SRX1464397	100.0	100.0	100.0
SRX1464398	100.0	100.0	100.0
SRX1464399	100.0	100.0	100.0
SRX1464400	100.0	100.0	100.0
SRX1464401	100.0	100.0	100.0
SRX1464402	100.0	100.0	100.0
SRX1464403	100.0	100.0	100.0
SRX1464404	100.0	100.0	100.0
SRX1464405	100.0	100.0	100.0
SRX1464406	100.0	100.0	100.0
SRX1464407	100.0	100.0	100.0
SRX1464408	100.0	100.0	100.0
SRX1464409	100.0	100.0	100.0
SRX1464410	100.0	100.0	100.0
SRX1464411	100.0	100.0	100.0
SRX1464412	100.0	100.0	100.0
SRX1464413	100.0	100.0	100.0
SRX1464414	100.0	100.0	100.0
SRX1464415	100.0	100.0	100.0
SRX1464416	100.0	100.0	100.0
SRX1464417	100.0	100.0	100.0
SRX1464418	100.0	100.0	100.0
SRX1464419	100.0	100.0	100.0
SRX1464420	100.0	100.0	100.0
SRX1464421	100.0	100.0	100.0
SRX1464422	100.0	100.0	100.0
SRX1464423	100.0	100.0	100.0
SRX1464424	100.0	100.0	100.0
SRX1464425	100.0	100.0	100.0
SRX1464426	100.0	100.0	100.0
SRX1464427	100.0	100.0	100.0
SRX1464428	100.0	100.0	100.0
SRX1464429	100.0	100.0	100.0
SRX1464430	100.0	100.0	100.0
SRX1464431	100.0	100.0	100.0
SRX1464432	100.0	100.0	100.0
SRX1464433	100.0	100.0	100.0
SRX1464434	100.0	100.0	100.0
SRX1464435	100.0	100.0	100.0
SRX1464436	100.0	100.0	100.0
SRX1464437	100.0	100.0	100.0
SRX1464438	100.0	100.0	100.0
SRX1464439	100.0	100.0	100.0
SRX1464440	100.0	100.0	100.0
SRX1464441	100.0	100.0	100.0
SRX1464442	100.0	100.0	100.0
SRX1464443	100.0	100.0	100.0
SRX1464444	100.0	100.0	100.0
SRX1464445	100.0	100.0	100.0
SRX1464446	100.0	100.0	100.0
SRX1464447	100.0	100.0	100.0
SRX1464448	100.0	100.0	100.0
SRX1464449	100.0	100.0	100.0
SRX1464450	100.0	100.0	100.0
SRX1464451	100.0	100.0	100.0
SRX1464452	100.0	100.0	100.0
SRX1464453	100.0	100.0	100.0
SRX1464454	100.0	100.0	100.0
SRX1464455	100.0	100.0	100.0
SRX1464456	100.0	100.0	100.0
SRX1464457	100.0	100.0	100.0
SRX1464458	100.0	100.0	100.0
SRX1464459	100.0	100.0	100.0
SRX1464460	100.0	100.0	100.0
SRX1464461	100.0	100.0	100.0
SRX1464462	100.0	100.0	100.0
SRX1464463	100.0	100.0	100.0
SRX1464464	100.0	100.0	100.0
SRX1464465	100.0	100.0	100.0
SRX1464466	100.0	100.0	100.0
SRX1464467	100.0	100.0	100.0
SRX1464468	100.0	100.0	100.0
SRX1464469	100.0	100.0	100.0
SRX1464470	100.0	100.0	100.0
SRX1464471	100.0	100.0	100.0
SRX1464472	100.0	100.0	100.0
SRX1464473	100.0	100.0	100.0
SRX1464474	100.0	100.0	100.0
SRX1464475	100.0	100.0	100.0
SRX1464476	100.0	100.0	100.0
SRX1464477	100.0	100.0	100.0
SRX1464478	100.0	100.0	100.0
SRX1464479	100.0	100.0	100.0
SRX1464480	100.0	100.0	100.0
SRX1464481	100.0	100.0	100.0
SRX1464482	100.0	100.0	100.0
SRX1464483	100.0	100.0	100.0
SRX1464484	100.0	100.0	100.0
SRX1464485	100.0	100.0	100.0
SRX1464486	100.0	100.0	100.0
SRX1464487	100.0	100.0	100.0
SRX1464488	100.0	100.0	100.0
SRX1464489	100.0	100.0	100.0
SRX1464490	100.0	100.0	100.0
SRX1464491	100.0	100.0	100.0
SRX1464492	100.0	100.0	100.0
SRX1464493	100.0	100.0	100.0
SRX1464494	100.0	100.0	100.0
SRX1464495	100.0	100.0	100.0
SRX1464496	100.0	100.0	100.0
SRX1464497	100.0	100.0	100.0
SRX1464498	100.0	100.0	100.0
SRX1464499	100.0	100.0	100.0
SRX1464500	100.0	100.0	100.0
SRX1464501	100.0	100.0	100.0
SRX1464502	100.0	100.0	100.0
SRX1464503	100.0	100.0	100.0
SRX1464504	100.0	100.0	100.0
SRX1464505	100.0	100.0	100.0
SRX1464506	100.0	100.0	100.0
SRX1464507	100.0	100.0	100.0
SRX1464508	100.0	100.0	100.0
SRX1464509	100.0	100.0	100.0
SRX1464510	100.0	100.0	100.0
SRX1464511	100.0	100.0	100.0
SRX1464512	100.0	100.0	100.0
SRX1464513	100.0	101.0	100.4209
SRX1464514	100.0	100.0	100.0
SRX1464515	100.0	100.0	100.0
SRX1464516	100.0	100.0	100.0
SRX1464517	100.0	100.0	100.0
SRX1464518	100.0	100.0	100.0
SRX1464519	100.0	100.0	100.0
SRX1464520	100.0	100.0	100.0
SRX1464521	100.0	100.0	100.0
SRX1464522	100.0	100.0	100.0
SRX1464523	100.0	100.0	100.0
SRX1464524	100.0	100.0	100.0
SRX1464525	100.0	100.0	100.0
SRX1464526	100.0	100.0	100.0
SRX1464527	100.0	100.0	100.0
SRX1464528	100.0	100.0	100.0
SRX1464529	100.0	100.0	100.0
SRX1464530	100.0	100.0	100.0
SRX1464531	100.0	100.0	100.0
SRX1464532	100.0	100.0	100.0
SRX1464533	100.0	100.0	100.0
SRX1464534	100.0	100.0	100.0
SRX1464535	100.0	100.0	100.0
SRX1464536	100.0	100.0	100.0
SRX1464537	100.0	100.0	100.0
SRX1464538	100.0	100.0	100.0
SRX1464539	100.0	100.0	100.0
SRX1464540	100.0	100.0	100.0
SRX1464541	100.0	100.0	100.0
SRX1464542	100.0	100.0	100.0
SRX1464543	100.0	100.0	100.0
SRX1464544	100.0	100.0	100.0
SRX1464545	100.0	100.0	100.0
SRX1464546	100.0	100.0	100.0
SRX1464547	100.0	100.0	100.0
SRX1464548	100.0	100.0	100.0
SRX1464549	100.0	100.0	100.0
SRX1464550	100.0	100.0	100.0
SRX1464551	100.0	100.0	100.0
SRX1464552	100.0	100.0	100.0
SRX1464553	100.0	100.0	100.0
SRX1464554	100.0	100.0	100.0
SRX1464555	100.0	100.0	100.0
SRX1464556	100.0	100.0	100.0
SRX1464557	100.0	100.0	100.0
SRX1464558	100.0	100.0	100.0
SRX1464559	100.0	100.0	100.0
SRX1464560	100.0	100.0	100.0
SRX1464561	100.0	100.0	100.0
SRX1464562	100.0	100.0	100.0
SRX1464563	100.0	100.0	100.0
SRX1464564	100.0	100.0	100.0
SRX1464565	100.0	100.0	100.0
SRX1464566	100.0	100.0	100.0
SRX1464567	100.0	100.0	100.0
SRX1464568	100.0	100.0	100.0
SRX1464569	100.0	100.0	100.0
SRX1464570	100.0	100.0	100.0
SRX1464571	100.0	100.0	100.0
SRX1464572	100.0	100.0	100.0
SRX1464573	100.0	100.0	100.0
SRX1464574	100.0	100.0	100.0
SRX1464575	100.0	100.0	100.0
SRX1464576	100.0	100.0	100.0
SRX1464577	100.0	100.0	100.0
SRX1464578	100.0	100.0	100.0
SRX1464579	100.0	100.0	100.0
SRX1464580	100.0	100.0	100.0
SRX1464581	100.0	100.0	100.0
SRX1464582	100.0	100.0	100.0
SRX1464583	100.0	100.0	100.0
SRX1464584	100.0	100.0	100.0
SRX1464585	100.0	100.0	100.0
SRX1464586	100.0	100.0	100.0
SRX1464587	100.0	100.0	100.0
SRX1464588	100.0	100.0	100.0
SRX1464589	100.0	100.0	100.0
SRX1464590	100.0	100.0	100.0
SRX1464591	100.0	100.0	100.0
SRX1464592	100.0	100.0	100.0
SRX1464593	100.0	100.0	100.0
SRX1464594	100.0	100.0	100.0
SRX1464595	100.0	100.0	100.0
SRX1464596	100.0	100.0	100.0
SRX1464597	100.0	100.0	100.0
SRX1464598	100.0	100.0	100.0
SRX1464599	100.0	100.0	100.0
SRX1464600	100.0	100.0	100.0
SRX1464601	100.0	100.0	100.0
SRX1464602	100.0	100.0	100.0
SRX1464603	100.0	100.0	100.0
SRX1464604	100.0	100.0	100.0
SRX1464605	100.0	100.0	100.0
SRX1464606	100.0	100.0	100.0
SRX1464607	100.0	100.0	100.0
SRX1464608	100.0	100.0	100.0
SRX1464609	100.0	100.0	100.0
SRX1464610	100.0	100.0	100.0
SRX1464611	100.0	100.0	100.0
SRX1464612	100.0	100.0	100.0
SRX1464613	100.0	100.0	100.0
SRX1464614	100.0	100.0	100.0
SRX1464615	100.0	100.0	100.0
SRX1464616	100.0	100.0	100.0
SRX1464617	100.0	100.0	100.0
SRX1464618	100.0	100.0	100.0
SRX1464619	100.0	100.0	100.0
SRX1464620	100.0	100.0	100.0
SRX1464621	100.0	100.0	100.0
SRX1464622	100.0	100.0	100.0
SRX1464623	100.0	100.0	100.0
SRX1464624	100.0	100.0	100.0
SRX1464625	100.0	100.0	100.0
SRX1464626	100.0	100.0	100.0
SRX1464627	100.0	100.0	100.0
SRX1464628	100.0	100.0	100.0
SRX1464629	100.0	100.0	100.0
SRX1464630	100.0	100.0	100.0
SRX1464631	100.0	100.0	100.0
SRX1464632	100.0	100.0	100.0
SRX1464633	100.0	100.0	100.0
SRX1464634	100.0	100.0	100.0
SRX1464635	100.0	100.0	100.0
SRX1464636	100.0	100.0	100.0
SRX1464637	100.0	100.0	100.0
SRX1464638	100.0	100.0	100.0
SRX1464639	100.0	100.0	100.0
SRX1464640	100.0	100.0	100.0
SRX1464641	100.0	100.0	100.0
SRX1464642	100.0	100.0	100.0
SRX1464643	100.0	100.0	100.0
SRX1464644	100.0	100.0	100.0
SRX1464645	100.0	100.0	100.0
SRX1464646	100.0	100.0	100.0
SRX1464647	100.0	100.0	100.0
SRX1464648	100.0	100.0	100.0
SRX1464649	100.0	100.0	100.0
SRX1464650	100.0	100.0	100.0
SRX1464651	100.0	100.0	100.0
SRX1464652	100.0	100.0	100.0
SRX1464653	100.0	100.0	100.0
SRX1464654	100.0	100.0	100.0
SRX1464655	100.0	100.0	100.0
SRX1464656	100.0	100.0	100.0
SRX1464657	100.0	100.0	100.0
SRX1464658	100.0	100.0	100.0
SRX1464659	100.0	100.0	100.0
SRX1464660	100.0	100.0	100.0
SRX1464661	100.0	100.0	100.0
SRX1464662	100.0	100.0	100.0
SRX1464663	100.0	100.0	100.0
SRX1464664	100.0	100.0	100.0
SRX1464665	100.0	100.0	100.0
SRX1464666	100.0	100.0	100.0
SRX1464667	100.0	100.0	100.0
SRX1464668	100.0	100.0	100.0
SRX1464669	100.0	100.0	100.0
SRX1464670	100.0	100.0	100.0
SRX1464671	100.0	100.0	100.0
SRX1464672	100.0	100.0	100.0
SRX1464673	100.0	100.0	100.0
SRX1464674	100.0	100.0	100.0
SRX1464675	100.0	100.0	100.0
SRX1464676	100.0	100.0	100.0
SRX1464677	100.0	100.0	100.0
SRX1464678	100.0	100.0	100.0
SRX1464679	100.0	100.0	100.0
SRX1464680	100.0	100.0	100.0
SRX1464681	100.0	100.0	100.0
SRX1464682	100.0	100.0	100.0
SRX1464683	100.0	100.0	100.0
SRX1464684	100.0	100.0	100.0
SRX1464685	100.0	100.0	100.0
SRX1464686	100.0	100.0	100.0
SRX1464687	100.0	100.0	100.0
SRX1464688	100.0	100.0	100.0
SRX1464689	100.0	100.0	100.0
SRX1464690	100.0	100.0	100.0
SRX1464691	100.0	100.0	100.0
SRX1464692	100.0	100.0	100.0
SRX1464693	100.0	100.0	100.0
SRX1464694	100.0	100.0	100.0
SRX1464695	100.0	100.0	100.0
SRX1464696	100.0	100.0	100.0
SRX1464697	100.0	100.0	100.0
SRX1464698	100.0	100.0	100.0
SRX1464699	100.0	100.0	100.0
SRX1464700	100.0	100.0	100.0
SRX1464701	100.0	100.0	100.0
SRX1464702	100.0	100.0	100.0
SRX1464703	100.0	100.0	100.0
SRX1464704	100.0	100.0	100.0
SRX1464705	100.0	100.0	100.0
SRX1464706	100.0	100.0	100.0
SRX1464707	100.0	100.0	100.0
SRX1464708	100.0	100.0	100.0
SRX1464709	100.0	100.0	100.0
SRX1464710	100.0	100.0	100.0
SRX1464711	100.0	100.0	100.0
SRX1464712	100.0	100.0	100.0
SRX1464713	100.0	100.0	100.0
SRX1464714	100.0	100.0	100.0
SRX1464715	100.0	100.0	100.0
SRX1464716	100.0	100.0	100.0
SRX1464717	100.0	100.0	100.0
SRX1473894	100.0	100.0	100.0
SRX1473895	100.0	100.0	100.0
SRX1473896	100.0	100.0	100.0
SRX1473897	100.0	100.0	100.0
SRX1473898	100.0	100.0	100.0
SRX1473899	100.0	100.0	100.0
SRX1473900	100.0	100.0	100.0
SRX1473901	100.0	100.0	100.0
SRX1473902	100.0	100.0	100.0
SRX1473903	100.0	100.0	100.0
SRX1515286	100.0	100.0	100.0
SRX1515287	100.0	100.0	100.0
SRX1515288	100.0	100.0	100.0
SRX1515289	100.0	100.0	100.0
SRX1515290	100.0	100.0	100.0
SRX1515291	100.0	100.0	100.0
SRX1515292	100.0	100.0	100.0
SRX1515293	100.0	100.0	100.0
SRX1515294	100.0	100.0	100.0
SRX1515295	100.0	100.0	100.0
SRX1515296	100.0	100.0	100.0
SRX1515297	100.0	100.0	100.0
SRX1515298	100.0	100.0	100.0
SRX1515299	100.0	100.0	100.0
SRX1515300	100.0	100.0	100.0
SRX1515301	100.0	100.0	100.0
SRX1515302	100.0	100.0	100.0
SRX1515303	100.0	100.0	100.0
SRX1515304	100.0	100.0	100.0
SRX1515305	100.0	100.0	100.0
SRX1529960	76.0	76.0	76.0
SRX1529961	76.0	76.0	76.0
SRX1529962	76.0	76.0	76.0
SRX1529963	76.0	76.0	76.0
SRX1529964	76.0	76.0	76.0
SRX1529965	76.0	76.0	76.0
SRX1529966	76.0	76.0	76.0
SRX1529967	76.0	76.0	76.0
SRX1529968	76.0	76.0	76.0
SRX1529969	76.0	76.0	76.0
SRX1529970	76.0	76.0	76.0
SRX1529971	76.0	76.0	76.0
SRX1529972	76.0	76.0	76.0
SRX1529973	76.0	76.0	76.0
SRX1529974	76.0	76.0	76.0
SRX1529975	76.0	76.0	76.0
SRX1529976	76.0	76.0	76.0
SRX1529977	76.0	76.0	76.0
SRX1529978	76.0	76.0	76.0
SRX1529979	76.0	76.0	76.0
SRX1529980	76.0	76.0	76.0
SRX1529981	76.0	76.0	76.0
SRX1529982	76.0	76.0	76.0
SRX1529983	76.0	76.0	76.0
SRX1529984	76.0	76.0	76.0
SRX1529985	76.0	76.0	76.0
SRX1529986	76.0	76.0	76.0
SRX1529987	76.0	76.0	76.0
SRX1529988	76.0	76.0	76.0
SRX1529989	76.0	76.0	76.0
SRX1529990	76.0	76.0	76.0
SRX1529991	76.0	76.0	76.0
SRX1529992	76.0	76.0	76.0
SRX1529993	76.0	76.0	76.0
SRX1529994	76.0	76.0	76.0
SRX1529995	76.0	76.0	76.0
