species count	all taxon count	LCA taxon count
52	498	44
----------Looking for species with no sex information: 
----------All species inserted: 
speciesId	genus	species	speciesCommonName	speciesDisplayOrder	taxonId	genomeFilePath	genomeVersion	dataSourceId	genomeSpeciesId
6231	Nematoda	roundworms	768	785	10	0
119089	Chromadorea	NULL	769	784	11	0
6236	Rhabditida	NULL	770	783	12	0
2301116	Rhabditina	NULL	771	782	13	0
2301119	Rhabditomorpha	NULL	772	781	14	0
55879	Rhabditoidea	NULL	773	780	15	0
6243	Rhabditidae	NULL	774	779	16	0
55885	Peloderinae	NULL	775	778	17	0
6237	Caenorhabditis	NULL	776	777	18	0
88770	Panarthropoda	NULL	786	927	10	0
6656	Arthropoda	arthropods	787	926	11	0
6843	Chelicerata	NULL	788	805	12	0
6854	Arachnida	arachnids	789	802	13	0
6933	Acari	mites and ticks	790	799	14	0
6934	Parasitiformes	NULL	791	798	15	0
6935	Ixodida	ticks	792	797	16	0
297308	Ixodoidea	NULL	793	796	17	0
6939	Ixodidae	hardbacked ticks	794	795	18	0
6893	Araneae	spiders	800	801	14	0
57294	Pycnogonida	sea spiders	803	804	13	0
197563	Mandibulata	NULL	806	925	12	0
197562	Pancrustacea	NULL	807	924	13	0
6657	Crustacea	crustaceans	808	815	14	0
2172821	Multicrustacea	NULL	809	814	15	0
72037	Hexanauplia	NULL	810	813	16	0
6830	Copepoda	copepods	811	812	17	0
6960	Hexapoda	insects	816	923	14	0
50557	Insecta	true insects	817	922	15	0
85512	Dicondylia	NULL	818	921	16	0
7496	Pterygota	winged insects	819	920	17	0
33340	Neoptera	NULL	820	919	18	0
33392	Holometabola	NULL	821	918	19	0
85604	Amphiesmenoptera	NULL	822	837	20	0
7088	Lepidoptera	butterflies and moths	823	836	21	0
41191	Glossata	NULL	824	835	22	0
41196	Neolepidoptera	NULL	825	834	23	0
41197	Heteroneura	NULL	826	833	24	0
37567	Ditrysia	NULL	827	832	25	0
104431	Obtectomera	NULL	828	831	26	0
37572	Papilionoidea	butterflies	829	830	27	0
7147	Diptera	flies	838	911	20	0
7203	Brachycera	NULL	839	892	21	0
43733	Muscomorpha	NULL	840	891	22	0
480118	Eremoneura	NULL	841	890	23	0
480117	Cyclorrhapha	NULL	842	889	24	0
43738	Schizophora	NULL	843	888	25	0
43741	Acalyptratae	NULL	844	887	26	0
43746	Ephydroidea	NULL	845	886	27	0
7214	Drosophilidae	pomace flies	846	885	28	0
43845	Drosophilinae	NULL	847	884	29	0
46877	Drosophilini	NULL	848	883	30	0
7215	Drosophila	fruit flies	849	882	31	0
32281	Drosophila	NULL	850	863	32	0
32321	repleta group	NULL	851	858	33	0
32324	mulleri subgroup	NULL	852	857	34	0
198037	mojavensis species complex	NULL	853	856	35	0
7230	Drosophila mojavensis	NULL	854	855	36	0
32335	virilis group	NULL	859	862	33	0
7244	Drosophila virilis	NULL	860	861	34	0
32341	Sophophora	NULL	864	881	32	1
32346	melanogaster group	NULL	865	876	33	0
32347	ananassae subgroup	NULL	866	871	34	0
545632	ananassae species complex	NULL	867	870	35	0
7217	Drosophila ananassae	NULL	868	869	36	0
32351	melanogaster subgroup	NULL	872	875	34	1
7245	Drosophila yakuba	NULL	873	874	35	0
32355	obscura group	NULL	877	880	33	0
32358	pseudoobscura subgroup	NULL	878	879	34	0
7148	Nematocera	NULL	893	910	21	0
43786	Culicomorpha	NULL	894	909	22	0
41827	Culicoidea	NULL	895	908	23	0
7157	Culicidae	mosquitos	896	907	24	0
43816	Anophelinae	NULL	897	906	25	0
7164	Anopheles	NULL	898	905	26	0
44482	Anopheles	NULL	899	904	27	0
44483	Angusticorn	NULL	900	903	28	0
44484	Anopheles	NULL	901	902	29	0
7399	Hymenoptera	NULL	912	917	20	0
7400	Apocrita	wasps, ants, and bees	913	916	21	0
7434	Aculeata	NULL	914	915	22	0
1206795	Lophotrochozoa	NULL	929	972	9	0
6340	Annelida	annelid worms	930	943	10	0
6341	Polychaeta	polychaetes	931	942	11	0
105389	Palpata	NULL	932	941	12	0
105391	Canalipalpata	NULL	933	940	13	0
6362	Sabellida	NULL	934	939	14	0
41324	Siboglinidae	NULL	935	938	15	0
6425	Riftia	NULL	936	937	16	0
6447	Mollusca	mollusks	944	969	10	0
6544	Bivalvia	bivalves	945	946	11	0
6605	Cephalopoda	cephalopods	947	966	11	0
6606	Coleoidea	NULL	948	957	12	0
215449	Neocoleoidea	NULL	949	956	13	0
215451	Octopodiformes	NULL	950	955	14	0
6638	Octopoda	NULL	951	954	15	0
61743	Cirrata	NULL	952	953	16	0
32577	Nautiloidea	NULL	958	965	12	0
32578	Nautilida	NULL	959	964	13	0
34571	Nautilidae	NULL	960	963	14	0
34572	Nautilus	NULL	961	962	15	0
6448	Gastropoda	gastropods	967	968	11	0
6217	Nemertea	ribbon worms	970	971	10	0
1312402	Xenacoelomorpha	NULL	974	983	8	0
147099	Acoelomorpha	NULL	975	976	9	0
110814	Xenoturbellida	NULL	977	982	9	0
1547233	Xenoturbellidae	NULL	978	981	10	0
110815	Xenoturbella	NULL	979	980	11	0
6073	Cnidaria	cnidarians	985	986	7	0
10197	Ctenophora	ctenophores	987	988	7	0
6040	Porifera	sponges	990	991	6	0
