libraryId	reads	min_read_size	max_read_size	number_aligned	number_unique_aligned	prop_aligned	prop_unique_aligned	number_targets	start_time	kallisto_version
SRX2855350	763645	43	43	342038	128225	44.8	16.8	339952	Wed Jul 16 18:29:48 2025	0.51.0
SRX2855351	841521	43	43	282616	94801	33.6	11.3	339952	Wed Jul 16 18:50:33 2025	0.51.0
SRX2855352	797182	43	43	305980	116613	38.4	14.6	339952	Wed Jul 16 19:18:13 2025	0.51.0
SRX2855353	548881	43	43	267547	90976	48.7	16.6	339952	Wed Jul 16 19:44:16 2025	0.51.0
SRX2855354	783677	43	43	260513	92370	33.2	11.8	339952	Wed Jul 16 20:00:11 2025	0.51.0
SRX2855355	701125	43	43	296267	108150	42.3	15.4	339952	Wed Jul 16 20:27:57 2025	0.51.0
SRX2855356	725102	43	43	336976	115508	46.5	15.9	339952	Wed Jul 16 20:48:06 2025	0.51.0
SRX2855357	717304	43	43	288142	102980	40.2	14.4	339952	Wed Jul 16 21:12:26 2025	0.51.0
SRX2855358	821272	43	43	345179	120637	42	14.7	339952	Wed Jul 16 21:37:31 2025	0.51.0
SRX2855359	758125	43	43	355230	121657	46.9	16	339952	Wed Jul 16 22:07:01 2025	0.51.0
SRX2855360	638999	43	43	246010	82470	38.5	12.9	339952	Wed Jul 16 22:31:31 2025	0.51.0
SRX2855361	727261	43	43	233836	85417	32.2	11.7	339952	Wed Jul 16 22:51:54 2025	0.51.0
SRX2855362	815907	43	43	338977	121202	41.5	14.9	339952	Wed Jul 16 23:18:48 2025	0.51.0
SRX2855363	828427	43	43	350436	125843	42.3	15.2	339952	Wed Jul 16 23:48:42 2025	0.51.0
SRX2855364	713413	43	43	297256	98277	41.7	13.8	339952	Thu Jul 17 00:16:25 2025	0.51.0
SRX2855365	668609	43	43	262870	96030	39.3	14.4	339952	Wed Jul 16 12:57:36 2025	0.51.0
SRX2855366	774980	43	43	237044	83578	30.6	10.8	339952	Wed Jul 16 13:22:57 2025	0.51.0
SRX2855367	493659	43	43	174671	62562	35.4	12.7	339952	Wed Jul 16 13:51:19 2025	0.51.0
SRX2855368	770020	43	43	297147	102800	38.6	13.4	339952	Wed Jul 16 14:09:31 2025	0.51.0
SRX2855369	705504	43	43	267404	98010	37.9	13.9	339952	Wed Jul 16 14:32:40 2025	0.51.0
SRX2855371	729864	43	43	347610	118799	47.6	16.3	339952	Wed Jul 16 14:58:26 2025	0.51.0
SRX2855372	493441	43	43	165808	63263	33.6	12.8	339952	Wed Jul 16 15:20:36 2025	0.51.0
SRX2855373	484892	43	43	192298	73353	39.7	15.1	339952	Wed Jul 16 15:39:32 2025	0.51.0
SRX2855374	814178	43	43	361697	131479	44.4	16.1	339952	Wed Jul 16 15:56:30 2025	0.51.0
SRX2855375	721800	43	43	361560	128785	50.1	17.8	339952	Wed Jul 16 16:19:30 2025	0.51.0
SRX2855376	578709	43	43	221476	74409	38.3	12.9	339952	Wed Jul 16 16:41:16 2025	0.51.0
SRX2855377	734283	43	43	315280	112346	42.9	15.3	339952	Wed Jul 16 17:02:01 2025	0.51.0
SRX2855378	593424	43	43	232078	87142	39.1	14.7	339952	Wed Jul 16 17:24:58 2025	0.51.0
SRX2855379	542407	43	43	293192	96575	54.1	17.8	339952	Wed Jul 16 17:46:13 2025	0.51.0
SRX2855380	722458	43	43	296569	112440	41	15.6	339952	Wed Jul 16 18:03:41 2025	0.51.0
SRX2855381	692760	43	43	295316	107465	42.6	15.5	339952	Wed Jul 16 18:26:45 2025	0.51.0
SRX2855382	521040	43	43	231195	88170	44.4	16.9	339952	Wed Jul 16 18:47:12 2025	0.51.0
SRX2855383	534608	43	43	246767	87001	46.2	16.3	339952	Wed Jul 16 19:05:13 2025	0.51.0
SRX2855384	792817	43	43	298473	108430	37.6	13.7	339952	Fri Jul 11 01:32:02 2025	0.51.0
SRX2855385	621556	43	43	239728	90403	38.6	14.5	339952	Fri Jul 11 02:03:06 2025	0.51.0
SRX2855386	808308	43	43	459052	155067	56.8	19.2	339952	Fri Jul 11 02:24:51 2025	0.51.0
SRX2855387	819842	43	43	292399	109373	35.7	13.3	339952	Fri Jul 11 02:49:22 2025	0.51.0
SRX2855388	686978	43	43	333945	121231	48.6	17.6	339952	Fri Jul 11 03:15:01 2025	0.51.0
SRX2855389	475342	43	43	192007	69483	40.4	14.6	339952	Fri Jul 11 03:38:05 2025	0.51.0
SRX2855390	734950	43	43	303347	110030	41.3	15	339952	Fri Jul 11 03:54:50 2025	0.51.0
SRX2855391	742239	43	43	380867	129769	51.3	17.5	339952	Fri Jul 11 04:18:17 2025	0.51.0
SRX2855392	688422	43	43	236933	78018	34.4	11.3	339952	Fri Jul 11 04:39:38 2025	0.51.0
SRX2855393	700945	43	43	380871	126582	54.3	18.1	339952	Fri Jul 11 04:59:19 2025	0.51.0
SRX2855394	738326	43	43	344383	112783	46.6	15.3	339952	Fri Jul 11 05:22:38 2025	0.51.0
SRX2855395	687462	43	43	342551	117942	49.8	17.2	339952	Fri Jul 11 05:44:21 2025	0.51.0
SRX2855396	649816	43	43	291620	92865	44.9	14.3	339952	Fri Jul 11 06:04:54 2025	0.51.0
SRX2855397	649405	43	43	276978	101570	42.7	15.6	339952	Fri Jul 11 06:25:39 2025	0.51.0
SRX2855398	765006	43	43	393280	116475	51.4	15.2	339952	Wed Jul 16 19:31:01 2025	0.51.0
SRX2855399	521373	43	43	180202	64327	34.6	12.3	339952	Wed Jul 16 19:55:11 2025	0.51.0
SRX2855400	764585	43	43	331392	120380	43.3	15.7	339952	Wed Jul 16 20:16:13 2025	0.51.0
SRX2855401	647611	43	43	233010	87098	36	13.4	339952	Wed Jul 16 20:45:45 2025	0.51.0
SRX2855402	647025	43	43	300840	104565	46.5	16.2	339952	Wed Jul 16 21:12:05 2025	0.51.0
SRX2855403	672998	43	43	329123	116309	48.9	17.3	339952	Wed Jul 16 21:34:03 2025	0.51.0
SRX2855404	614576	43	43	260432	89983	42.4	14.6	339952	Wed Jul 16 21:53:57 2025	0.51.0
SRX2855405	746100	43	43	299782	99905	40.2	13.4	339952	Wed Jul 16 22:18:40 2025	0.51.0
SRX2855406	771764	43	43	325418	112559	42.2	14.6	339952	Wed Jul 16 22:43:20 2025	0.51.0
SRX2855407	744979	43	43	330373	112562	44.3	15.1	339952	Wed Jul 16 23:07:50 2025	0.51.0
SRX2855408	704677	43	43	296906	104938	42.1	14.9	339952	Wed Jul 16 23:33:08 2025	0.51.0
SRX2855409	724585	43	43	420501	124680	58	17.2	339952	Wed Jul 16 23:56:55 2025	0.51.0
SRX2855410	593158	43	43	255846	94531	43.1	15.9	339952	Thu Jul 17 00:20:26 2025	0.51.0
SRX2855411	707133	43	43	254229	95774	36	13.5	339952	Wed Jul 16 12:57:59 2025	0.51.0
SRX2855412	703687	43	43	237186	93033	33.7	13.2	339952	Wed Jul 16 13:22:28 2025	0.51.0
SRX2855413	541126	43	43	221880	74647	41	13.8	339952	Wed Jul 16 13:49:16 2025	0.51.0
SRX2855414	755182	43	43	387761	117707	51.3	15.6	339952	Wed Jul 16 14:12:44 2025	0.51.0
SRX2855415	830270	43	43	373754	138046	45	16.6	339952	Wed Jul 16 14:38:22 2025	0.51.0
SRX2855416	506059	43	43	246059	78543	48.6	15.5	339952	Wed Jul 16 15:04:05 2025	0.51.0
SRX2855417	608247	43	43	241924	82250	39.8	13.5	339952	Wed Jul 16 15:24:11 2025	0.51.0
SRX2855418	544707	43	43	215163	88980	39.5	16.3	339952	Wed Jul 16 15:47:45 2025	0.51.0
SRX2855419	706671	43	43	377449	126068	53.4	17.8	339952	Wed Jul 16 16:08:50 2025	0.51.0
SRX2855420	714553	43	43	333142	114389	46.6	16	339952	Wed Jul 16 16:29:55 2025	0.51.0
SRX2855421	704047	43	43	258339	93869	36.7	13.3	339952	Wed Jul 16 16:51:39 2025	0.51.0
SRX2855422	728360	43	43	325841	113301	44.7	15.6	339952	Wed Jul 16 17:15:55 2025	0.51.0
SRX2855423	680463	43	43	307945	102919	45.3	15.1	339952	Wed Jul 16 17:40:41 2025	0.51.0
SRX2855424	481072	43	43	196740	71185	40.9	14.8	339952	Wed Jul 16 18:05:15 2025	0.51.0
SRX2855425	598935	43	43	255449	81952	42.7	13.7	339952	Wed Jul 16 18:22:23 2025	0.51.0
SRX2855426	552531	43	43	263761	90793	47.7	16.4	339952	Wed Jul 16 18:46:14 2025	0.51.0
SRX2855427	592875	43	43	187793	71785	31.7	12.1	339952	Wed Jul 16 19:06:00 2025	0.51.0
SRX2855428	752229	43	43	278017	97687	37	13	339952	Wed Jul 16 19:32:09 2025	0.51.0
SRX2855429	619889	43	43	281602	103308	45.4	16.7	339952	Wed Jul 16 19:55:53 2025	0.51.0
SRX2855430	846119	43	43	291745	98733	34.5	11.7	339952	Wed Jul 16 20:14:56 2025	0.51.0
SRX2855431	648370	43	43	243105	95222	37.5	14.7	339952	Wed Jul 16 20:44:03 2025	0.51.0
SRX2855432	598390	43	43	247110	91962	41.3	15.4	339952	Wed Jul 16 21:09:04 2025	0.51.0
SRX2855433	687969	43	43	422655	141603	61.4	20.6	339952	Wed Jul 16 21:29:45 2025	0.51.0
SRX2855434	759633	43	43	235128	86089	31	11.3	339952	Wed Jul 16 21:51:49 2025	0.51.0
SRX2855435	795107	43	43	378270	130675	47.6	16.4	339952	Wed Jul 16 22:21:23 2025	0.51.0
SRX2855436	670493	43	43	260013	100763	38.8	15	339952	Fri Jul 11 02:05:25 2025	0.51.0
SRX2855437	775645	43	43	344196	118970	44.4	15.3	339952	Fri Jul 11 02:28:31 2025	0.51.0
SRX2855438	688820	43	43	199997	71604	29	10.4	339952	Fri Jul 11 02:54:48 2025	0.51.0
SRX2855439	738536	43	43	267888	90425	36.3	12.2	339952	Fri Jul 11 03:20:04 2025	0.51.0
SRX2855440	774066	43	43	418612	125861	54.1	16.3	339952	Fri Jul 11 03:41:40 2025	0.51.0
SRX2855441	669303	43	43	271645	95554	40.6	14.3	339952	Fri Jul 11 04:04:19 2025	0.51.0
SRX2855442	702314	43	43	288811	101358	41.1	14.4	339952	Fri Jul 11 04:28:22 2025	0.51.0
SRX2855443	729086	43	43	364334	118961	50	16.3	339952	Fri Jul 11 04:52:16 2025	0.51.0
SRX2855444	656334	43	43	271089	87657	41.3	13.4	339952	Fri Jul 11 05:15:05 2025	0.51.0
SRX2855445	814514	43	43	499044	163039	61.3	20	339952	Fri Jul 11 05:35:21 2025	0.51.0
SRX2855446	1042675	43	43	266787	92549	25.6	8.9	339952	Fri Jul 11 05:59:24 2025	0.51.0
SRX2855447	581150	43	43	238503	81764	41	14.1	339952	Fri Jul 11 06:36:32 2025	0.51.0
SRX2855448	800605	43	43	408939	129417	51.1	16.2	339952	Wed Jul 16 22:53:09 2025	0.51.0
SRX2855449	610948	43	43	292236	104612	47.8	17.1	339952	Wed Jul 16 23:18:23 2025	0.51.0
SRX2855450	835699	43	43	438993	149788	52.5	17.9	339952	Wed Jul 16 23:35:05 2025	0.51.0
SRX2855451	509013	43	43	200228	74193	39.3	14.6	339952	Thu Jul 17 00:03:41 2025	0.51.0
SRX2855452	724997	43	43	345013	119832	47.6	16.5	339952	Thu Jul 17 00:24:35 2025	0.51.0
SRX2855453	547737	43	43	177738	70854	32.4	12.9	339952	Thu Jul 17 00:51:40 2025	0.51.0
SRX2855454	728988	43	43	282591	111799	38.8	15.3	339952	Thu Jul 17 01:11:45 2025	0.51.0
SRX2855455	755842	43	43	313407	108286	41.5	14.3	339952	Thu Jul 17 01:38:19 2025	0.51.0
SRX2855456	767077	43	43	337880	121721	44	15.9	339952	Wed Jul 16 12:58:09 2025	0.51.0
SRX2855457	775930	43	43	317483	110409	40.9	14.2	339952	Wed Jul 16 13:19:47 2025	0.51.0
SRX2855458	574775	43	43	230500	83714	40.1	14.6	339952	Wed Jul 16 13:42:59 2025	0.51.0
SRX2855459	762557	43	43	276040	98001	36.2	12.9	339952	Wed Jul 16 14:01:52 2025	0.51.0
SRX2855460	596192	43	43	347008	111004	58.2	18.6	339952	Wed Jul 16 14:24:02 2025	0.51.0
SRX2855461	709625	43	43	381735	115300	53.8	16.2	339952	Wed Jul 16 14:42:17 2025	0.51.0
SRX2855462	798577	43	43	494698	136409	61.9	17.1	339952	Wed Jul 16 15:03:53 2025	0.51.0
SRX2855463	605347	43	43	263903	93353	43.6	15.4	339952	Wed Jul 16 15:24:04 2025	0.51.0
SRX2855464	698811	43	43	263801	99178	37.7	14.2	339952	Wed Jul 16 15:43:29 2025	0.51.0
SRX2855465	647440	43	43	285110	96671	44	14.9	339952	Wed Jul 16 16:03:19 2025	0.51.0
SRX2855466	706017	43	43	283717	99744	40.2	14.1	339952	Wed Jul 16 16:23:56 2025	0.51.0
SRX2855467	698501	43	43	247895	88725	35.5	12.7	339952	Wed Jul 16 16:46:05 2025	0.51.0
SRX2855468	677351	43	43	299966	106839	44.3	15.8	339952	Wed Jul 16 17:08:55 2025	0.51.0
SRX2855469	774504	43	43	324415	115845	41.9	15	339952	Wed Jul 16 17:30:16 2025	0.51.0
SRX2855470	711499	43	43	311615	113720	43.8	16	339952	Wed Jul 16 17:52:49 2025	0.51.0
SRX2855471	738243	43	43	396302	126512	53.7	17.1	339952	Wed Jul 16 18:12:34 2025	0.51.0
SRX2855472	755348	43	43	342892	124129	45.4	16.4	339952	Wed Jul 16 18:33:24 2025	0.51.0
SRX2855473	769713	43	43	278019	97286	36.1	12.6	339952	Wed Jul 16 19:00:57 2025	0.51.0
SRX2855474	781212	43	43	317798	112000	40.7	14.3	339952	Wed Jul 16 19:24:07 2025	0.51.0
SRX2855475	681714	43	43	233778	89212	34.3	13.1	339952	Wed Jul 16 19:48:17 2025	0.51.0
SRX2855476	745890	43	43	262380	100061	35.2	13.4	339952	Wed Jul 16 20:12:08 2025	0.51.0
SRX2855477	813865	43	43	252091	94818	31	11.7	339952	Wed Jul 16 20:35:59 2025	0.51.0
SRX2855478	790962	43	43	367125	124434	46.4	15.7	339952	Wed Jul 16 21:02:45 2025	0.51.0
SRX2855479	650765	43	43	329798	116327	50.7	17.9	339952	Wed Jul 16 21:35:03 2025	0.51.0
SRX2855480	741701	43	43	374945	145577	50.6	19.6	339952	Wed Jul 16 21:57:53 2025	0.51.0
SRX2855481	709112	43	43	264161	93197	37.3	13.1	339952	Wed Jul 16 22:20:57 2025	0.51.0
SRX2855482	681532	43	43	323731	112006	47.5	16.4	339952	Wed Jul 16 22:45:10 2025	0.51.0
SRX2855483	729866	43	43	263606	98443	36.1	13.5	339952	Wed Jul 16 23:09:46 2025	0.51.0
SRX2855484	785396	43	43	330272	123224	42.1	15.7	339952	Wed Jul 16 23:34:13 2025	0.51.0
SRX2855485	625038	43	43	217932	77980	34.9	12.5	339952	Wed Jul 16 23:57:41 2025	0.51.0
SRX2855486	777977	43	43	447611	140938	57.5	18.1	339952	Thu Jul 17 00:19:16 2025	0.51.0
SRX2855487	689792	43	43	293452	101289	42.5	14.7	339952	Thu Jul 17 00:44:08 2025	0.51.0
SRX2855488	597024	43	43	235867	87879	39.5	14.7	339952	Fri Jul 11 02:15:12 2025	0.51.0
SRX2855489	716930	43	43	244089	90863	34	12.7	339952	Fri Jul 11 02:32:40 2025	0.51.0
SRX2855490	614306	43	43	344802	114977	56.1	18.7	339952	Fri Jul 11 02:58:42 2025	0.51.0
SRX2855491	684233	43	43	304257	105715	44.5	15.5	339952	Fri Jul 11 03:18:20 2025	0.51.0
SRX2855492	635408	43	43	404569	107631	63.7	16.9	339952	Fri Jul 11 03:38:34 2025	0.51.0
SRX2855493	628556	43	43	267330	100520	42.5	16	339952	Fri Jul 11 03:55:02 2025	0.51.0
SRX2855494	642211	43	43	272316	97087	42.4	15.1	339952	Fri Jul 11 04:19:45 2025	0.51.0
SRX2855495	774921	43	43	319587	113699	41.2	14.7	339952	Fri Jul 11 04:42:29 2025	0.51.0
SRX2855496	641827	43	43	227844	89946	35.5	14	339952	Fri Jul 11 05:12:51 2025	0.51.0
SRX2855497	663900	43	43	333585	110083	50.2	16.6	339952	Fri Jul 11 05:34:57 2025	0.51.0
SRX2855498	727690	43	43	331113	101391	45.5	13.9	339952	Fri Jul 11 05:55:02 2025	0.51.0
SRX2855499	524338	43	43	191475	71953	36.5	13.7	339952	Fri Jul 11 06:20:58 2025	0.51.0
SRX2855500	609074	43	43	253318	89538	41.6	14.7	339952	Fri Jul 11 06:40:35 2025	0.51.0
SRX2855501	704332	43	43	261541	88460	37.1	12.6	339952	Wed Jul 16 12:58:13 2025	0.51.0
SRX2855502	571508	43	43	215004	74488	37.6	13	339952	Wed Jul 16 13:23:47 2025	0.51.0
SRX2855503	608160	43	43	206805	76554	34	12.6	339952	Wed Jul 16 13:45:13 2025	0.51.0
SRX2855504	593883	43	43	273632	93003	46.1	15.7	339952	Wed Jul 16 14:08:41 2025	0.51.0
SRX2855505	677625	43	43	239782	91509	35.4	13.5	339952	Wed Jul 16 14:26:08 2025	0.51.0
SRX2855506	712948	43	43	252744	93230	35.5	13.1	339952	Wed Jul 16 14:52:42 2025	0.51.0
SRX2855507	639549	43	43	233336	84801	36.5	13.3	339952	Wed Jul 16 15:18:34 2025	0.51.0
SRX2855508	723211	43	43	297103	99291	41.1	13.7	339952	Wed Jul 16 15:40:51 2025	0.51.0
SRX2855509	442463	43	43	199188	71595	45	16.2	339952	Wed Jul 16 16:05:26 2025	0.51.0
SRX2855510	490181	43	43	235420	88632	48	18.1	339952	Wed Jul 16 16:25:20 2025	0.51.0
SRX2855511	730049	43	43	374701	129282	51.3	17.7	339952	Wed Jul 16 16:43:36 2025	0.51.0
SRX2855512	590787	43	43	195064	78296	33	13.3	339952	Wed Jul 16 17:05:33 2025	0.51.0
SRX2855513	594514	43	43	285020	95831	47.9	16.1	339952	Wed Jul 16 17:26:31 2025	0.51.0
SRX2855514	707664	43	43	346954	112167	49	15.9	339952	Wed Jul 16 17:48:08 2025	0.51.0
SRX2855515	755570	43	43	348302	124936	46.1	16.5	339952	Wed Jul 16 18:09:17 2025	0.51.0
SRX2855516	571599	43	43	240556	77130	42.1	13.5	339952	Wed Jul 16 18:35:54 2025	0.51.0
SRX2855517	795358	43	43	400191	139819	50.3	17.6	339952	Wed Jul 16 18:59:14 2025	0.51.0
SRX2855518	688256	43	43	227330	86785	33	12.6	339952	Wed Jul 16 19:25:45 2025	0.51.0
SRX2855519	641679	43	43	235942	86483	36.8	13.5	339952	Wed Jul 16 19:55:54 2025	0.51.0
SRX2855520	564507	43	43	196410	73500	34.8	13	339952	Wed Jul 16 20:20:01 2025	0.51.0
SRX2855521	798166	43	43	424195	127097	53.1	15.9	339952	Wed Jul 16 20:42:13 2025	0.51.0
SRX2855522	665744	43	43	242860	85891	36.5	12.9	339952	Wed Jul 16 21:03:57 2025	0.51.0
SRX2855523	486038	43	43	203235	76931	41.8	15.8	339952	Wed Jul 16 21:28:55 2025	0.51.0
SRX2855524	679937	43	43	280702	98020	41.3	14.4	339952	Wed Jul 16 21:48:59 2025	0.51.0
SRX2855525	657481	43	43	290130	104312	44.1	15.9	339952	Wed Jul 16 22:14:18 2025	0.51.0
SRX2855526	531025	43	43	208060	74541	39.2	14	339952	Wed Jul 16 22:39:45 2025	0.51.0
SRX2855527	780295	43	43	381349	142958	48.9	18.3	339952	Wed Jul 16 23:00:13 2025	0.51.0
SRX2855528	697871	43	43	314735	111730	45.1	16	339952	Wed Jul 16 23:26:17 2025	0.51.0
SRX2855529	752778	43	43	306029	101286	40.7	13.5	339952	Wed Jul 16 23:51:39 2025	0.51.0
SRX2855530	759476	43	43	285984	107761	37.7	14.2	339952	Thu Jul 17 00:15:31 2025	0.51.0
SRX2855531	678009	43	43	274789	100156	40.5	14.8	339952	Thu Jul 17 00:43:16 2025	0.51.0
SRX2855532	703185	43	43	327537	121888	46.6	17.3	339952	Thu Jul 17 01:08:16 2025	0.51.0
SRX2855533	742384	43	43	247544	88012	33.3	11.9	339952	Thu Jul 17 01:35:17 2025	0.51.0
SRX2855534	718502	43	43	455203	140673	63.4	19.6	339952	Thu Jul 17 02:06:30 2025	0.51.0
SRX2855535	707366	43	43	313593	112893	44.3	16	339952	Thu Jul 17 02:27:49 2025	0.51.0
SRX2855536	605898	43	43	229106	90913	37.8	15	339952	Thu Jul 17 03:00:48 2025	0.51.0
SRX2855537	726683	43	43	328487	117771	45.2	16.2	339952	Thu Jul 17 03:21:21 2025	0.51.0
SRX2855538	723090	43	43	344083	105166	47.6	14.5	339952	Thu Jul 17 03:46:55 2025	0.51.0
SRX2855539	543665	43	43	237238	89875	43.6	16.5	339952	Thu Jul 17 04:08:29 2025	0.51.0
SRX2855540	629103	43	43	339616	117963	54	18.8	339952	Fri Jul 11 02:15:52 2025	0.51.0
SRX2855541	729117	43	43	367467	132317	50.4	18.1	339952	Fri Jul 11 02:32:18 2025	0.51.0
SRX2855542	709854	43	43	361066	137546	50.9	19.4	339952	Fri Jul 11 02:52:02 2025	0.51.0
SRX2855543	645830	43	43	297722	111172	46.1	17.2	339952	Fri Jul 11 03:15:03 2025	0.51.0
SRX2855544	663014	43	43	289215	112767	43.6	17	339952	Fri Jul 11 03:35:45 2025	0.51.0
SRX2855545	647753	43	43	278560	108653	43	16.8	339952	Fri Jul 11 04:03:14 2025	0.51.0
SRX2855546	737416	43	43	250675	97168	34	13.2	339952	Fri Jul 11 04:26:00 2025	0.51.0
SRX2855547	523442	43	43	235572	87018	45	16.6	339952	Fri Jul 11 04:58:38 2025	0.51.0
SRX2855548	703354	43	43	324478	121419	46.1	17.3	339952	Fri Jul 11 05:19:33 2025	0.51.0
SRX2855549	790757	43	43	321357	126879	40.6	16	339952	Fri Jul 11 05:43:38 2025	0.51.0
SRX2855550	661963	43	43	250367	92186	37.8	13.9	339952	Fri Jul 11 06:13:10 2025	0.51.0
SRX2855551	731333	43	43	304616	125971	41.7	17.2	339952	Wed Jul 16 13:00:52 2025	0.51.0
SRX2855552	448836	43	43	269312	87155	60	19.4	339952	Wed Jul 16 13:36:13 2025	0.51.0
SRX2855553	566771	43	43	263774	94263	46.5	16.6	339952	Wed Jul 16 13:54:35 2025	0.51.0
SRX2855554	732118	43	43	282305	91120	38.6	12.4	339952	Wed Jul 16 14:12:57 2025	0.51.0
SRX2855555	686396	43	43	281976	112682	41.1	16.4	339952	Wed Jul 16 14:33:50 2025	0.51.0
SRX2855556	679362	43	43	339865	128410	50	18.9	339952	Wed Jul 16 15:01:08 2025	0.51.0
SRX2855557	557615	43	43	197956	75363	35.5	13.5	339952	Wed Jul 16 15:21:08 2025	0.51.0
SRX2855558	665041	43	43	257553	104062	38.7	15.6	339952	Wed Jul 16 15:43:25 2025	0.51.0
SRX2855559	726754	43	43	328559	122583	45.2	16.9	339952	Wed Jul 16 16:08:53 2025	0.51.0
SRX2855560	654803	43	43	328754	111989	50.2	17.1	339952	Wed Jul 16 16:31:49 2025	0.51.0
SRX2855561	654888	43	43	303983	114027	46.4	17.4	339952	Wed Jul 16 16:53:52 2025	0.51.0
SRX2855562	695049	43	43	228551	87727	32.9	12.6	339952	Wed Jul 16 17:18:30 2025	0.51.0
SRX2855563	712170	43	43	276879	100010	38.9	14	339952	Wed Jul 16 17:46:25 2025	0.51.0
SRX2855564	714639	43	43	372624	132676	52.1	18.6	339952	Wed Jul 16 18:11:14 2025	0.51.0
SRX2855565	757488	43	43	383168	144971	50.6	19.1	339952	Wed Jul 16 18:34:00 2025	0.51.0
SRX2855566	425178	43	43	201555	73632	47.4	17.3	339952	Wed Jul 16 18:58:14 2025	0.51.0
SRX2855567	632310	43	43	333962	119072	52.8	18.8	339952	Wed Jul 16 19:16:25 2025	0.51.0
SRX2855568	706560	43	43	304709	109682	43.1	15.5	339952	Wed Jul 16 19:35:40 2025	0.51.0
SRX2855569	643438	43	43	307722	109814	47.8	17.1	339952	Wed Jul 16 20:00:20 2025	0.51.0
SRX2855570	726659	43	43	273745	111668	37.7	15.4	339952	Wed Jul 16 20:23:37 2025	0.51.0
SRX2855571	554767	43	43	285605	96470	51.5	17.4	339952	Wed Jul 16 20:50:37 2025	0.51.0
SRX2855572	575946	43	43	399558	122876	69.4	21.3	339952	Wed Jul 16 21:11:11 2025	0.51.0
SRX2855573	732629	43	43	431220	142224	58.9	19.4	339952	Wed Jul 16 21:29:39 2025	0.51.0
SRX2855574	752330	43	43	274583	83772	36.5	11.1	339952	Wed Jul 16 21:55:42 2025	0.51.0
SRX2855575	777159	43	43	452048	146819	58.2	18.9	339952	Wed Jul 16 22:22:47 2025	0.51.0
SRX2855576	743844	43	43	341701	126206	45.9	17	339952	Wed Jul 16 22:47:26 2025	0.51.0
SRX2855577	660153	43	43	254070	90940	38.5	13.8	339952	Wed Jul 16 23:07:53 2025	0.51.0
SRX2855578	759058	43	43	328189	117880	43.2	15.5	339952	Wed Jul 16 23:28:51 2025	0.51.0
SRX2855579	628861	43	43	415582	131447	66.1	20.9	339952	Wed Jul 16 23:54:23 2025	0.51.0
SRX2855580	730067	43	43	347376	119079	47.6	16.3	339952	Thu Jul 17 00:18:14 2025	0.51.0
SRX2855581	762515	43	43	256667	97409	33.7	12.8	339952	Thu Jul 17 00:45:03 2025	0.51.0
SRX2855582	718642	43	43	382407	130046	53.2	18.1	339952	Thu Jul 17 01:14:31 2025	0.51.0
SRX2855583	653010	43	43	231216	89562	35.4	13.7	339952	Thu Jul 17 01:42:11 2025	0.51.0
SRX2855584	672900	43	43	268689	99904	39.9	14.8	339952	Thu Jul 17 02:11:26 2025	0.51.0
SRX2855585	715063	43	43	325975	115068	45.6	16.1	339952	Thu Jul 17 02:36:07 2025	0.51.0
SRX2855586	774450	43	43	228276	83725	29.5	10.8	339952	Thu Jul 17 03:02:27 2025	0.51.0
SRX2855587	796517	43	43	324985	128114	40.8	16.1	339952	Thu Jul 17 03:35:40 2025	0.51.0
SRX2855588	507422	43	43	185485	73744	36.6	14.5	339952	Thu Jul 17 04:01:35 2025	0.51.0
SRX2855589	694224	43	43	326718	116680	47.1	16.8	339952	Thu Jul 17 04:25:41 2025	0.51.0
SRX2855590	621775	43	43	248876	97671	40	15.7	339952	Thu Jul 17 04:51:33 2025	0.51.0
SRX2855591	745268	43	43	325650	111648	43.7	15	339952	Wed Jul 16 12:58:25 2025	0.51.0
SRX2855592	662436	43	43	329715	119755	49.8	18.1	339952	Fri Jul 11 02:16:26 2025	0.51.0
SRX2855593	736877	43	43	433080	129832	58.8	17.6	339952	Fri Jul 11 02:39:31 2025	0.51.0
SRX2855594	536417	43	43	265116	95640	49.4	17.8	339952	Fri Jul 11 03:01:44 2025	0.51.0
SRX2855595	741641	43	43	364185	126711	49.1	17.1	339952	Fri Jul 11 03:20:38 2025	0.51.0
SRX2855596	695324	43	43	278168	113954	40	16.4	339952	Fri Jul 11 03:46:27 2025	0.51.0
SRX2855597	738115	43	43	409016	135036	55.4	18.3	339952	Fri Jul 11 04:09:23 2025	0.51.0
SRX2855598	713711	43	43	264896	102910	37.1	14.4	339952	Fri Jul 11 04:29:49 2025	0.51.0
SRX2855599	612211	43	43	273469	100552	44.7	16.4	339952	Fri Jul 11 04:56:27 2025	0.51.0
SRX2855600	712666	43	43	297451	104001	41.7	14.6	339952	Fri Jul 11 05:15:57 2025	0.51.0
SRX2855601	542743	43	43	221192	87147	40.8	16.1	339952	Fri Jul 11 05:39:33 2025	0.51.0
SRX2855602	550558	43	43	208991	81700	38	14.8	339952	Fri Jul 11 05:58:40 2025	0.51.0
SRX2855603	789824	43	43	365147	122060	46.2	15.5	339952	Fri Jul 11 06:20:23 2025	0.51.0
SRX2855604	554900	43	43	378684	111693	68.2	20.1	339952	Fri Jul 11 06:46:19 2025	0.51.0
SRX2855605	746173	43	43	321110	117926	43	15.8	339952	Wed Jul 16 13:32:52 2025	0.51.0
