libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	pValueCutoff	meanIntergenic	sdIntergenic	speciesId
ERX5792330	5.97831e-08	1.68877172748991	410	24278	1.87330187330187	262	13986	0	0	5273	0.05	23.151446049892	5.37144801277179	7227
ERX5792331	4.02297e-06	2.64436938792322	642	24278	3.3962533962534	475	13986	0	0	5273	0.05	37.7259321580042	4.43832255965407	7227
ERX5792332	2.36458e-08	1.87824367740341	456	24278	2.16645216645217	303	13986	0	0	5273	0.05	17.2199261951166	1.40245310222303	7227
ERX5792333	1.59035e-07	0.457204053052146	111	24278	0.2002002002002	28	13986	0	0	5273	0.05	531.92538529384	8.02076159146447	7227
ERX5792334	1.2426e-07	3.1633577724689	768	24278	4.6975546975547	657	13986	0	0	5273	0.05	13.4595962864857	4.40644196529176	7227
ERX5792335	2.83706e-08	2.94505313452508	715	24278	3.81810381810382	534	13986	0	0	5273	0.05	65.8235288521611	13.2653715007555	7227
ERX5792336	2.86726e-07	0.46544196391795	113	24278	0.178750178750179	25	13986	0	0	5273	0.05	415.330812230021	15.3230592129743	7227
ERX5792337	1.47048e-06	2.15009473597496	522	24278	2.06635206635207	289	13986	0	0	5273	0.05	156.120852331539	3.81132900709829	7227
ERX5792338	4.4157e-07	1.75879396984925	427	24278	2.00915200915201	281	13986	0	0	5273	0.05	57.6089236929937	1.71291034098312	7227
ERX5792339	2.02029e-06	1.05857154625587	257	24278	1.04390104390104	146	13986	0	0	5273	0.05	66.7320043029432	3.75680854695094	7227
ERX5792340	1.79275e-08	3.31164016805338	804	24278	4.66895466895467	653	13986	0	0	5273	0.05	17.9234653634034	3.77246449673751	7227
ERX5792341	1.03779e-06	6.3143586786391	1533	24278	8.37980837980838	1172	13986	0	0	5273	0.05	38.1255838729468	5.93611949016823	7227
ERX5792342	2.68496e-08	2.74322431831288	666	24278	2.6955526955527	377	13986	0	0	5273	0.05	15.3289862495497	7.20068712109767	7227
ERX5792343	5.41732e-08	0.963835571299118	234	24278	0.915200915200915	128	13986	0	0	5273	0.05	93.9660790922469	2.63360397676851	7227
ERX5792344	1.05388e-07	2.0471208501524	497	24278	2.34520234520235	328	13986	0	0	5273	0.05	7.30187594474668	1.70762325219357	7227
ERX5792345	7.06506e-09	2.77617596177609	674	24278	2.98870298870299	418	13986	0	0	5273	0.05	6.58536691720269	1.54937529431969	7227
ERX5792346	3.04266e-08	2.33132877502265	566	24278	2.78135278135278	389	13986	0	0	5273	0.05	NA	NA	7227
ERX5792347	1.5453e-08	1.63934426229508	398	24278	1.65165165165165	231	13986	0	0	5273	0.05	16.0327625409165	1.56985750243719	7227
ERX5792348	2.41315e-05	0.420133454156026	102	24278	0.164450164450164	23	13986	0	0	5273	0.05	620.026346053133	2.0448275841396	7227
ERX5792349	5.04209e-09	2.42606474997941	589	24278	2.43100243100243	340	13986	0	0	5273	0.05	21.9182814346882	9.42760742422759	7227
ERX5792350	2.43444e-07	1.8617678556718	452	24278	2.03060203060203	284	13986	0	0	5273	0.05	7.6219932186999	1.42067480236855	7227
ERX5792351	1.27951e-07	2.85855507043414	694	24278	3.16030316030316	442	13986	0	0	5273	0.05	72.7518467661113	7.23438730637633	7227
ERX5792352	5.68627e-08	1.17390229837713	285	24278	1.43000143000143	200	13986	0	0	5273	0.05	NA	NA	7227
ERX5792353	2.84641e-07	1.75467501441634	426	24278	1.85185185185185	259	13986	0	0	5273	0.05	13.9331178929046	2.16737260889101	7227
ERX5792354	3.82155e-08	1.51989455474092	369	24278	1.82325182325182	255	13986	0	0	5273	0.05	61.6069372208794	9.4806361767277	7227
ERX5792355	2.34381e-08	1.28923305049839	313	24278	1.6016016016016	224	13986	0	0	5273	0.05	NA	NA	7227
ERX5792356	3.55192e-08	1.33866051569322	325	24278	1.3013013013013	182	13986	0	0	5273	0.05	NA	NA	7227
ERX5792357	6.59414e-07	3.41049509844304	828	24278	4.3972543972544	615	13986	0	0	5273	0.05	4.78948274735165	1.8353331386744	7227
ERX5792358	1.77359e-08	2.24894966636461	546	24278	2.41670241670242	338	13986	0	0	5273	0.05	76.1915643120705	4.50384261460694	7227
ERX5792359	1.14243e-07	4.13543125463382	1004	24278	5.24095524095524	733	13986	0	0	5273	0.05	102.878180993469	4.86322684605309	7227
ERX5792360	5.21268e-08	2.01005025125628	488	24278	2.45245245245245	343	13986	0	0	5273	0.05	16.8015177570148	1.78179743628068	7227
ERX5792361	1.14215e-08	2.80500864980641	681	24278	2.83855283855284	397	13986	0	0	5273	0.05	58.6753529380785	6.0728543183833	7227
ERX5792362	3.54516e-09	4.41552022407118	1072	24278	5.87730587730588	822	13986	0	0	5273	0.05	10.9257043598645	4.94708690940468	7227
ERX5792363	2.17799e-08	3.10981135184117	755	24278	3.05305305305305	427	13986	0	0	5273	0.05	54.7901799584473	7.67527988174321	7227
ERX5792364	7.62316e-08	2.55787132383228	621	24278	3.26040326040326	456	13986	0	0	5273	0.05	30.603621809795	1.75539976591213	7227
ERX5792365	2.43723e-07	2.36016146305297	573	24278	2.91005291005291	407	13986	0	0	5273	0.05	44.4500357869526	2.8854569159547	7227
ERX5792366	1.69708e-08	2.82560342697092	686	24278	3.06735306735307	429	13986	0	0	5273	0.05	30.6484796666147	8.88728227482319	7227
ERX5792367	1.28403e-06	2.74734327374578	667	24278	2.8028028028028	392	13986	0	0	5273	0.05	42.1194288355929	10.798833659603	7227
ERX5792368	1.26673e-07	1.63522530686218	397	24278	1.66595166595167	233	13986	0	0	5273	0.05	15.346	1	7227
ERX5792369	5.22123e-08	2.71439163028256	659	24278	3.16030316030316	442	13986	0	0	5273	0.05	21.6770773410468	2.29930442746144	7227
ERX5792370	7.33359e-08	1.92355218716533	467	24278	2.15215215215215	301	13986	0	0	5273	0.05	9.65499803735045	1.35401043202229	7227
ERX5792371	2.33866e-08	1.99357442952467	484	24278	1.66595166595167	233	13986	0	0	5273	0.05	9.06920420565332	1.65537643494334	7227
ERX5792372	2.86833e-07	2.71027267484966	658	24278	3.72515372515373	521	13986	0	0	5273	0.05	8.80885650581572	4.58899541670557	7227
ERX5792373	1.7387e-05	0.531345250844386	129	24278	0.3003003003003	42	13986	0	0	5273	0.05	15.4038911154607	1.43038083817976	7227
ERX5792374	7.02799e-09	2.58670401186259	628	24278	2.96010296010296	414	13986	0	0	5273	0.05	6.57108570610102	2.20401919592897	7227
ERX5792375	3.18437e-07	3.42285196474174	831	24278	4.13270413270413	578	13986	0	0	5273	0.05	6.58025602979484	1.40537060720338	7227
ERX5792376	3.21845e-07	1.92767114259824	468	24278	2.26655226655227	317	13986	0	0	5273	0.05	6.86168608810611	1.98865084779332	7227
ERX5792377	9.70533e-08	2.31897190872395	563	24278	2.44530244530245	342	13986	0	0	5273	0.05	8.85594226099659	1.577010781026	7227
ERX5792378	7.28609e-09	1.95238487519565	474	24278	2.17360217360217	304	13986	0	0	5273	0.05	NA	NA	7227
ERX5792379	8.72394e-07	3.13452508443859	761	24278	3.51065351065351	491	13986	0	0	5273	0.05	7.39679964914546	3.8016243602865	7227
ERX5792380	8.55832e-09	2.03476398385369	494	24278	2.23795223795224	313	13986	0	0	5273	0.05	7.21167957534276	1.50783389249559	7227
ERX5792381	5.36932e-06	2.81324656067221	683	24278	3.41770341770342	478	13986	0	0	5273	0.05	7.44761590638054	1.69236860554218	7227
ERX5792382	2.06532e-08	1.65582008402669	402	24278	1.54440154440154	216	13986	0	0	5273	0.05	11.0415474565243	1.71370437855558	7227
ERX5792383	7.1671e-07	3.04390806491474	739	24278	3.67510367510368	514	13986	0	0	5273	0.05	29.0446120918247	4.39758033977888	7227
ERX5792384	1.03938e-08	2.29837713155944	558	24278	2.7027027027027	378	13986	0	0	5273	0.05	11.6217024097861	2.16454766852059	7227
ERX5792385	1.95213e-08	3.3404728560837	811	24278	3.96110396110396	554	13986	0	0	5273	0.05	31.6970337313023	5.2387473530759	7227
ERX5792386	2.93165e-07	2.2242359337672	540	24278	2.33090233090233	326	13986	0	0	5273	0.05	94.6014448767718	5.50068773849036	7227
ERX5792387	2.59331e-08	1.8617678556718	452	24278	1.98055198055198	277	13986	0	0	5273	0.05	23.1167089479678	1.5620517881774	7227
ERX5792388	1.17475e-07	1.25628140703518	305	24278	1.43715143715144	201	13986	0	0	5273	0.05	25.1632745376547	1.74544395216016	7227
ERX5792389	4.76871e-05	0.704341379026279	171	24278	0.564850564850565	79	13986	0	0	5273	0.05	NA	NA	7227
ERX5792390	6.58703e-08	1.01738199192685	247	24278	0.865150865150865	121	13986	0	0	5273	0.05	97.936347668773	1.79771349402418	7227
ERX5792391	7.30517e-09	2.90386358019606	705	24278	3.56785356785357	499	13986	0	0	5273	0.05	10.182784646065	4.09844320656298	7227
ERX5792392	1.10841e-06	0.654913913831452	159	24278	0.45045045045045	63	13986	0	0	5273	0.05	11.95	1	7227
ERX5792393	5.67547e-08	2.17068951313947	527	24278	2.31660231660232	324	13986	0	0	5273	0.05	20.2090996463907	4.04635359367567	7227
ERX5792394	3.0928e-07	2.09242935991433	508	24278	2.33090233090233	326	13986	0	0	5273	0.05	7.29800885506907	1.59830589254457	7227
ERX5792395	1.32636e-05	1.51577559930802	368	24278	1.83040183040183	256	13986	0	0	5273	0.05	173.477552044318	3.11576362257168	7227
ERX5792396	1.98184e-06	2.01828816212209	490	24278	2.05205205205205	287	13986	0	0	5273	0.05	NA	NA	7227
ERX5792397	8.62876e-08	2.37663728478458	577	24278	2.64550264550265	370	13986	0	0	5273	0.05	3.69445353706029	10.5111050504785	7227
ERX5792398	2.28e-08	1.98121756322597	481	24278	2.48820248820249	348	13986	0	0	5273	0.05	11.4255557732165	2.32305427372056	7227
ERX5792399	7.68184e-06	0.68786555729467	167	24278	0.479050479050479	67	13986	0	0	5273	0.05	16.5948832327254	1.83759707338331	7227
ERX5792400	1.1078e-08	2.49608699233874	606	24278	2.82425282425282	395	13986	0	0	5273	0.05	63.9920291662486	4.51477217901605	7227
ERX5792401	3.43815e-08	3.67822720158168	893	24278	3.68940368940369	516	13986	0	0	5273	0.05	7.37734458289195	2.02764955429193	7227
ERX5792402	2.99508e-07	2.49196803690584	605	24278	3.11025311025311	435	13986	0	0	5273	0.05	NA	NA	7227
ERX5792403	7.69516e-07	1.47458604497899	358	24278	1.43000143000143	200	13986	0	0	5273	0.05	12.1753102701541	1.66984218203173	7227
ERX5792404	2.10879e-08	0.803196309415932	195	24278	0.579150579150579	81	13986	0	0	5273	0.05	25.1260450411368	2.76526011035713	7227
ERX5792405	5.17594e-08	0.568415849740506	138	24278	0.293150293150293	41	13986	0	0	5273	0.05	22.453866691582	2.3303193720709	7227
ERX5792406	4.73977e-09	2.4137078836807	586	24278	2.83140283140283	396	13986	0	0	5273	0.05	6.45679481143331	1.7610947714126	7227
ERX5792407	8.07722e-08	1.63522530686218	397	24278	1.8018018018018	252	13986	0	0	5273	0.05	8.63710045292298	1.55946717893432	7227
ERX5792408	1.06258e-07	3.62056182552105	879	24278	4.58315458315458	641	13986	0	0	5273	0.05	20.7580409051213	4.28583817303926	7227
ERX5792409	1.31746e-06	1.18625916467584	288	24278	1.27270127270127	178	13986	0	0	5273	0.05	40.9928876421509	3.86410515672322	7227
ERX5792410	7.24219e-08	1.2974709613642	315	24278	1.15115115115115	161	13986	0	0	5273	0.05	57.5293433318921	4.35316510956083	7227
ERX5792411	2.70275e-05	0.675508690995963	164	24278	0.486200486200486	68	13986	0	0	5273	0.05	16.7401799999872	1.7611228197218	7227
ERX5792412	4.0876e-08	2.0388829392866	495	24278	1.98770198770199	278	13986	0	0	5273	0.05	31.0739019822771	4.13524194352002	7227
ERX5792413	9.82029e-07	0.634319136666941	154	24278	0.464750464750465	65	13986	0	0	5273	0.05	11.2876788831071	1.41421514090646	7227
ERX5792414	4.02686e-05	2.43018370541231	590	24278	3.18175318175318	445	13986	0	0	5273	0.05	10.9434737680314	1.87735496718492	7227
ERX5792415	3.75281e-06	1.91119532086663	464	24278	2.33090233090233	326	13986	0	0	5273	0.05	NA	NA	7227
ERX5792416	2.20392e-08	1.4951808221435	363	24278	1.71600171600172	240	13986	0	0	5273	0.05	19.3914701076164	1.39958867157323	7227
ERX5792417	5.73489e-09	2.06771562731691	502	24278	2.19505219505219	307	13986	0	0	5273	0.05	7.05475898043741	1.5728236361427	7227
ERX5792418	2.23167e-07	4.69972814894143	1141	24278	5.25525525525526	735	13986	0	0	5273	0.05	8.40125249675938	4.73860782179273	7227
ERX5792419	1.29392e-07	3.11804926270698	757	24278	3.56070356070356	498	13986	0	0	5273	0.05	8.70735149173335	2.73336750122983	7227
ERX5792420	3.05642e-08	0.885575418073976	215	24278	0.736450736450736	103	13986	0	0	5273	0.05	14.1296073670306	1.8341517604793	7227
ERX5792421	2.47174e-07	3.23749897026114	786	24278	4.2042042042042	588	13986	0	0	5273	0.05	4.00584166802973	1.58116606755732	7227
ERX5792422	1.36401e-08	2.92445835736057	710	24278	3.62505362505363	507	13986	0	0	5273	0.05	7.93094458733459	1.53984194465823	7227
ERX5792423	7.47547e-06	2.99859955515281	728	24278	4.21135421135421	589	13986	0	0	5273	0.05	42.92329079593	3.44722232519843	7227
ERX5792424	1.32669e-07	1.14095065491391	277	24278	1.20835120835121	169	13986	0	0	5273	0.05	28.6375415674061	1.59138683399418	7227
ERX5792425	6.45215e-09	2.80912760523931	682	24278	3.34620334620335	468	13986	0	0	5273	0.05	13.2651223271431	3.26004611749628	7227
ERX5792426	7.7884e-09	1.90295741000082	462	24278	2.0949520949521	293	13986	0	0	5273	0.05	7.23199462714139	1.37158231468999	7227
ERX5792427	5.60499e-07	0.593129582337919	144	24278	0.436150436150436	61	13986	0	0	5273	0.05	NA	NA	7227
ERX5792428	1.41781e-06	1.64758217316089	400	24278	1.8018018018018	252	13986	0	0	5273	0.05	41.290663413889	6.18036085011684	7227
ERX5792429	2.24723e-07	3.14688195073729	764	24278	3.81810381810382	534	13986	0	0	5273	0.05	14.387665309648	5.8396864786434	7227
ERX5792430	8.47166e-09	3.87181810692808	940	24278	3.76805376805377	527	13986	0	0	5273	0.05	5.24467383887555	2.10414959013941	7227
ERX5792431	3.51943e-08	1.27275722876678	309	24278	1.4014014014014	196	13986	0	0	5273	0.05	NA	NA	7227
ERX5792432	9.36635e-07	2.38487519565038	579	24278	2.71700271700272	380	13986	0	0	5273	0.05	78.7363703543505	6.22341382130285	7227
ERX5792433	1.43986e-06	2.70203476398385	656	24278	3.26040326040326	456	13986	0	0	5273	0.05	57.7708513068882	4.97307534123565	7227
ERX5792434	5.58512e-08	0.708460334459181	172	24278	0.471900471900472	66	13986	0	0	5273	0.05	19.060511411175	2.61921757918768	7227
ERX5792435	1.79569e-06	2.50844385863745	609	24278	2.82425282425282	395	13986	0	0	5273	0.05	7.92932420380956	1.87269286163289	7227
ERX5792436	1.45573e-07	2.64025043249032	641	24278	3.06735306735307	429	13986	0	0	5273	0.05	9.41840885511405	2.81743442074509	7227
ERX5792437	2.08992e-05	0.654913913831452	159	24278	0.421850421850422	59	13986	0	0	5273	0.05	16.1352995609045	1.48115034246128	7227
ERX5792438	1.07455e-07	0.584891671472115	142	24278	0.407550407550408	57	13986	0	0	5273	0.05	18.2277058409865	1.41421586901668	7227
ERX5792439	1.30403e-07	2.21599802290139	538	24278	2.50965250965251	351	13986	0	0	5273	0.05	13.4961323175997	1.67771592888129	7227
ERX5792440	6.52202e-08	0.778482576818519	189	24278	0.500500500500501	70	13986	0	0	5273	0.05	21.522741312861	1.6232711725453	7227
ERX5792441	2.34736e-08	2.9697668671225	721	24278	3.68940368940369	516	13986	0	0	5273	0.05	4.20414835873837	1.41015073396636	7227
ERX5792442	2.9722e-08	3.98714885904934	968	24278	4.7976547976548	671	13986	0	0	5273	0.05	21.1870991129585	3.29728476059841	7227
ERX5792443	2.15412e-08	1.90707636543373	463	24278	2.05205205205205	287	13986	0	0	5273	0.05	9.54995431387807	1.60725782321557	7227
ERX5792444	7.13653e-08	2.03064502842079	493	24278	2.37380237380237	332	13986	0	0	5273	0.05	7.11237560639559	1.57899524931683	7227
ERX5792445	8.06153e-08	2.30661504242524	560	24278	2.98870298870299	418	13986	0	0	5273	0.05	10.7347558771331	1.53935436324683	7227
ERX5792446	8.45737e-09	2.71439163028256	659	24278	3.43200343200343	480	13986	0	0	5273	0.05	7.89750722534056	1.4178540309834	7227
ERX5792447	1.64802e-06	2.05535876101821	499	24278	2.53110253110253	354	13986	0	0	5273	0.05	8.19166349303111	1.45585876016511	7227
ERX5792448	1.45095e-08	2.7967707389406	679	24278	3.55355355355355	497	13986	0	0	5273	0.05	51.6352877379347	4.99216499336637	7227
ERX5792449	3.19846e-07	1.19037812010874	289	24278	1.20835120835121	169	13986	0	0	5273	0.05	NA	NA	7227
ERX5792450	1.33073e-07	3.09333553010956	751	24278	3.76090376090376	526	13986	0	0	5273	0.05	5.15450795396105	2.03268899353506	7227
ERX5792451	3.7524e-07	2.29837713155944	558	24278	2.77420277420277	388	13986	0	0	5273	0.05	23.6647112939898	3.74815576373327	7227
ERX5792452	2.1463e-08	0.704341379026279	171	24278	0.371800371800372	52	13986	0	0	5273	0.05	134.9657601662	6.68468382594784	7227
ERX5792453	7.26768e-08	4.53085097619244	1100	24278	5.02645502645503	703	13986	0	0	5273	0.05	10.7222415650907	6.41163737495726	7227
ERX5792454	1.81547e-08	3.32811598978499	808	24278	3.76805376805377	527	13986	0	0	5273	0.05	43.0420036521562	5.57564986530239	7227
ERX5792455	4.28804e-08	0.811434220281737	197	24278	0.507650507650508	71	13986	0	0	5273	0.05	11.5509660483437	1.36340444862102	7227
ERX5792456	2.85295e-08	1.09976110058489	267	24278	1.25125125125125	175	13986	0	0	5273	0.05	37.6133233676059	1.89868768852875	7227
ERX5792457	2.87487e-06	3.47639838536947	844	24278	3.78950378950379	530	13986	0	0	5273	0.05	23.0078030429266	7.94094916911065	7227
ERX5792458	5.56108e-09	3.88417497322679	943	24278	4.83340483340483	676	13986	0	0	5273	0.05	12.8917858636948	7.08548783646445	7227
ERX5792460	7.46684e-08	2.77205700634319	673	24278	3.15315315315315	441	13986	0	0	5273	0.05	65.0222997668951	7.93729942393021	7227
ERX5792461	4.52613e-08	1.68877172748991	410	24278	1.88760188760189	264	13986	0	0	5273	0.05	46.7724245621921	1.53362608205218	7227
ERX5792462	2.88981e-05	0.53958316171019	131	24278	0.357500357500357	50	13986	0	0	5273	0.05	182.193366125335	8.48719942926712	7227
ERX5792463	4.19314e-08	2.29013922069363	556	24278	2.47390247390247	346	13986	0	0	5273	0.05	138.538222857277	4.09200142747725	7227
ERX5792464	3.18415e-06	2.22011697833429	539	24278	2.75990275990276	386	13986	0	0	5273	0.05	53.4914741103268	4.34354015239069	7227
ERX5792466	4.69132e-08	0.691984512727572	168	24278	0.4004004004004	56	13986	0	0	5273	0.05	30.9911	1	7227
ERX5792467	2.16689e-07	3.29928330175467	801	24278	4.23995423995424	593	13986	0	0	5273	0.05	4.4372340041778	1.01399921370356	7227
ERX5792468	2.48246e-08	1.04209572452426	253	24278	0.815100815100815	114	13986	0	0	5273	0.05	19.3050612795318	2.28092549125114	7227
ERX5792469	2.02697e-06	2.37251832935168	576	24278	2.73130273130273	382	13986	0	0	5273	0.05	6.97345171072027	1.47785419974976	7227
ERX5792470	9.70431e-07	2.33544773045556	567	24278	2.85285285285285	399	13986	0	0	5273	0.05	14.9459173338818	3.13564856255364	7227
ERX5792471	5.63159e-08	1.97709860779306	480	24278	1.78750178750179	250	13986	0	0	5273	0.05	85.6852662187255	3.9677177567197	7227
ERX5792472	2.10251e-08	1.95238487519565	474	24278	2.18075218075218	305	13986	0	0	5273	0.05	32.8478336230644	6.45088131346745	7227
ERX5792473	2.21745e-08	4.02421945794547	977	24278	5.06935506935507	709	13986	0	0	5273	0.05	23.5441512855664	4.13814922134738	7227
ERX5792474	7.6312e-06	2.74734327374578	667	24278	3.32475332475332	465	13986	0	0	5273	0.05	19.0251826255011	4.56144278373165	7227
ERX5792475	1.15269e-06	3.38990032127852	823	24278	3.67510367510368	514	13986	0	0	5273	0.05	62.0766204015843	10.091931482442	7227
ERX5792476	4.00163e-08	5.02924458357361	1221	24278	6.6995566995567	937	13986	0	0	5273	0.05	16.1016010631075	4.54774767786672	7227
ERX5792477	8.2158e-07	2.73910536287997	665	24278	3.46775346775347	485	13986	0	0	5273	0.05	14.0572442923379	3.52982444071474	7227
ERX5792478	4.06959e-08	1.28099513963259	311	24278	1.18690118690119	166	13986	0	0	5273	0.05	11.6047641367526	1.6480126037083	7227
ERX5792479	9.46492e-07	4.4608287338331	1083	24278	4.88345488345488	683	13986	0	0	5273	0.05	14.8400087915436	6.02462250884131	7227
ERX5792480	5.91316e-08	2.92445835736057	710	24278	3.0959530959531	433	13986	0	0	5273	0.05	37.1526479878361	6.73711405611553	7227
ERX5792481	3.79542e-06	2.61553669989291	635	24278	2.6955526955527	377	13986	0	0	5273	0.05	25.744686574716	5.69817201515516	7227
ERX5792482	4.94196e-07	3.55877749402751	864	24278	4.23280423280423	592	13986	0	0	5273	0.05	16.241152532012	4.20160782683009	7227
ERX5792483	9.94364e-09	6.10429195156108	1482	24278	6.51365651365651	911	13986	0	0	5273	0.05	22.0188698902128	9.63333838220422	7227
ERX5792484	4.28328e-08	3.99538676991515	970	24278	4.5045045045045	630	13986	0	0	5273	0.05	30.8767894003193	8.29312978871781	7227
ERX5792485	8.5242e-09	3.84298541889777	933	24278	4.54025454025454	635	13986	0	0	5273	0.05	33.1452347839078	6.98775320494936	7227
ERX5792486	3.03054e-08	3.48875525166818	847	24278	4.84770484770485	678	13986	0	0	5273	0.05	10.3627964844837	1.48071662591324	7227
ERX5792487	6.743e-09	2.70203476398385	656	24278	2.58115258115258	361	13986	0	0	5273	0.05	9.27250127693637	1.86322354461784	7227
ERX5792488	4.00895e-09	2.31073399785814	561	24278	2.84570284570285	398	13986	0	0	5273	0.05	6.07109344998615	2.24319729956307	7227
ERX5792489	2.31854e-07	4.30842738281572	1046	24278	4.77620477620478	668	13986	0	0	5273	0.05	8.1957897602511	7.48552788597045	7227
ERX5792490	9.15562e-07	2.32720981958975	565	24278	2.86000286000286	400	13986	0	0	5273	0.05	49.7165285645178	5.42637259231859	7227
ERX5792491	2.49062e-07	2.63201252162452	639	24278	2.7956527956528	391	13986	0	0	5273	0.05	28.9268389228613	3.93739011857343	7227
ERX5792492	1.02087e-06	3.88005601779389	942	24278	5.13370513370513	718	13986	0	0	5273	0.05	10.371908798358	4.67655119172839	7227
ERX5792493	6.59732e-07	3.3404728560837	811	24278	4.33290433290433	606	13986	0	0	5273	0.05	47.3446960663012	6.5529824390496	7227
ERX5792494	8.63214e-09	3.63703764725266	883	24278	4.48305448305448	627	13986	0	0	5273	0.05	28.0565479784378	3.90014000235229	7227
ERX5792495	9.7007e-08	4.35785484801054	1058	24278	4.25425425425425	595	13986	0	0	5273	0.05	20.508849457594	7.15694543988758	7227
ERX5792496	4.07242e-06	2.21187906746849	537	24278	2.68840268840269	376	13986	0	0	5273	0.05	43.2498872743354	5.43901296392643	7227
ERX5792497	6.33452e-09	2.65260729878903	644	24278	3.01015301015301	421	13986	0	0	5273	0.05	16.2295199503184	3.35893266108666	7227
ERX5792498	2.22366e-07	2.52903863580196	614	24278	3.04590304590305	426	13986	0	0	5273	0.05	31.7405553432343	9.39367311154355	7227
ERX5792499	1.8395e-08	0.930883927835901	226	24278	0.715000715000715	100	13986	0	0	5273	0.05	8.78315523312115	1.20646318981977	7227
ERX5792500	4.35783e-09	2.01005025125628	488	24278	2.3952523952524	335	13986	0	0	5273	0.05	6.6050060419688	1.80197668438441	7227
ERX5792501	5.71884e-07	2.17892742400527	529	24278	2.5025025025025	350	13986	0	0	5273	0.05	21.1057836675702	4.16498437243038	7227
ERX5792502	5.20314e-08	2.53727654666777	616	24278	3.2032032032032	448	13986	0	0	5273	0.05	4.35804295365033	1.06214205581809	7227
ERX5792503	2.33469e-09	5.19400280088969	1261	24278	7.83640783640784	1096	13986	0	0	5273	0.05	2.18345906861467	1.33250726183238	7227
ERX5792504	1.69699e-08	0.881456462641074	214	24278	0.600600600600601	84	13986	0	0	5273	0.05	NA	NA	7227
ERX5792505	1.24054e-07	2.06771562731691	502	24278	2.54540254540255	356	13986	0	0	5273	0.05	13.7990448108481	2.48445872867938	7227
ERX5792506	4.6479e-06	1.58991679710026	386	24278	1.89475189475189	265	13986	0	0	5273	0.05	11.7114675912223	2.94944068413896	7227
ERX5792507	7.86426e-06	2.21187906746849	537	24278	2.53825253825254	355	13986	0	0	5273	0.05	21.1712724642146	2.1362642238852	7227
ERX5792508	1.61992e-05	0.691984512727572	168	24278	0.507650507650508	71	13986	0	0	5273	0.05	21.9729088101233	1.66126393600878	7227
ERX5792509	1.94649e-08	0.885575418073976	215	24278	0.636350636350636	89	13986	0	0	5273	0.05	13.3674487255009	1.63446533868209	7227
ERX5792510	5.38942e-07	1.72172337095313	418	24278	1.4014014014014	196	13986	0	0	5273	0.05	424.148394269835	4.49113384907068	7227
ERX5792511	2.98311e-08	4.55144575335695	1105	24278	6.25625625625626	875	13986	0	0	5273	0.05	11.1084621002715	4.02573239859744	7227
ERX5792512	3.12923e-08	4.56380261965566	1108	24278	5.62705562705563	787	13986	0	0	5273	0.05	26.5276154182889	8.59980672959822	7227
ERX5792513	1.83215e-06	4.2672378284867	1036	24278	3.82525382525382	535	13986	0	0	5273	0.05	61.148127568213	10.8030199605129	7227
ERX5792514	5.48001e-09	3.21690419309663	781	24278	3.95395395395395	553	13986	0	0	5273	0.05	6.29661261857237	2.56594439149549	7227
ERX5792515	5.21531e-08	1.79174561331246	435	24278	2.002002002002	280	13986	0	0	5273	0.05	7.40087004190372	1.33647853072926	7227
ERX5792516	2.82786e-07	1.93179009803114	469	24278	2.03060203060203	284	13986	0	0	5273	0.05	56.8268168552927	4.51623050129673	7227
ERX5792517	3.05651e-07	3.3487107669495	813	24278	3.46060346060346	484	13986	0	0	5273	0.05	34.7497690394754	8.85126454369478	7227
ERX5792518	1.97988e-08	2.67320207595354	649	24278	2.98870298870299	418	13986	0	0	5273	0.05	66.5231508010538	5.70603781114298	7227
ERX5792519	2.48858e-07	2.36839937391877	575	24278	2.73845273845274	383	13986	0	0	5273	0.05	11.9702380446845	3.51240364707614	7227
ERX5792520	7.02422e-08	3.20454732679792	778	24278	3.8967538967539	545	13986	0	0	5273	0.05	34.8497509880978	9.64600400570742	7227
ERX5792521	1.09824e-05	0.815553175714639	198	24278	0.643500643500644	90	13986	0	0	5273	0.05	14.3889644413292	1.59620702301043	7227
ERX5792522	1.32151e-08	3.64527555811846	885	24278	4.41155441155441	617	13986	0	0	5273	0.05	16.6659135525979	7.76771982205917	7227
ERX5792523	9.92963e-09	3.88417497322679	943	24278	3.73230373230373	522	13986	0	0	5273	0.05	73.4420515270241	8.78199536585075	7227
ERX5792524	8.61973e-05	0.852623774610759	207	24278	0.765050765050765	107	13986	0	0	5273	0.05	18.5699205758447	2.19066411319548	7227
ERX5792525	1.74121e-08	1.02973885822555	250	24278	0.829400829400829	116	13986	0	0	5273	0.05	14.2971547908423	2.07460128810564	7227
ERX5792526	5.46285e-09	2.20776011203559	536	24278	2.68125268125268	375	13986	0	0	5273	0.05	5.57505117611798	1.61622498252305	7227
ERX5792527	6.97802e-09	2.09242935991433	508	24278	2.23080223080223	312	13986	0	0	5273	0.05	11.7866868006042	18.6693184129896	7227
ERX5792528	2.47632e-08	0.860861685476563	209	24278	0.629200629200629	88	13986	0	0	5273	0.05	18.3226702780387	3.94082347953393	7227
