sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
SAMEA9300989	ERP130174	ERX5783558	ERR6146734	1834536	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/004/ERR6146734/ERR6146734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/004/ERR6146734/ERR6146734_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146734/FCA_P33_female_fatbody_D7_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146734/FCA_P33_female_fatbody_D7_L004_R2.fastq.gz
SAMEA9301007	ERP130174	ERX5783576	ERR6146752	1617744	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6146752/ERR6146752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6146752/ERR6146752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146752/FCA_P33_female_fatbody_E24_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146752/FCA_P33_female_fatbody_E24_L004_R2.fastq.gz
SAMEA9301034	ERP130174	ERX5783603	ERR6146779	1012122	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6146779/ERR6146779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6146779/ERR6146779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146779/FCA_P33_female_fatbody_F4_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146779/FCA_P33_female_fatbody_F4_L004_R2.fastq.gz
SAMEA9301043	ERP130174	ERX5783612	ERR6146788	2649306	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146788/ERR6146788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146788/ERR6146788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146788/FCA_P33_female_fatbody_G13_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146788/FCA_P33_female_fatbody_G13_L004_R2.fastq.gz
SAMEA9301058	ERP130174	ERX5783627	ERR6146803	712506	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6146803/ERR6146803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6146803/ERR6146803_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146803/FCA_P33_female_fatbody_G4_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146803/FCA_P33_female_fatbody_G4_L004_R2.fastq.gz
SAMEA9301066	ERP130174	ERX5783635	ERR6146811	1549846	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/001/ERR6146811/ERR6146811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/001/ERR6146811/ERR6146811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146811/FCA_P33_female_fatbody_H12_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146811/FCA_P33_female_fatbody_H12_L004_R2.fastq.gz
SAMEA9301081	ERP130174	ERX5783650	ERR6146826	1417610	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/006/ERR6146826/ERR6146826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/006/ERR6146826/ERR6146826_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146826/FCA_P33_female_fatbody_H3_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146826/FCA_P33_female_fatbody_H3_L004_R2.fastq.gz
SAMEA9301083	ERP130174	ERX5783652	ERR6146828	574686	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146828/ERR6146828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146828/ERR6146828_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146828/FCA_P33_female_fatbody_H5_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146828/FCA_P33_female_fatbody_H5_L004_R2.fastq.gz
SAMEA9301095	ERP130174	ERX5783664	ERR6146840	2577350	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6146840/ERR6146840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6146840/ERR6146840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146840/FCA_P33_female_fatbody_I17_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146840/FCA_P33_female_fatbody_I17_L004_R2.fastq.gz
SAMEA9301102	ERP130174	ERX5783671	ERR6146847	1394910	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6146847/ERR6146847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6146847/ERR6146847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146847/FCA_P33_female_fatbody_I23_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146847/FCA_P33_female_fatbody_I23_L004_R2.fastq.gz
SAMEA9301105	ERP130174	ERX5783674	ERR6146850	3072544	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6146850/ERR6146850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6146850/ERR6146850_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146850/FCA_P33_female_fatbody_I3_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146850/FCA_P33_female_fatbody_I3_L004_R2.fastq.gz
SAMEA9301107	ERP130174	ERX5783676	ERR6146852	1087812	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6146852/ERR6146852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6146852/ERR6146852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146852/FCA_P33_female_fatbody_I5_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146852/FCA_P33_female_fatbody_I5_L004_R2.fastq.gz
SAMEA9301142	ERP130174	ERX5783711	ERR6146887	2467548	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6146887/ERR6146887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6146887/ERR6146887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146887/FCA_P33_female_fatbody_K16_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146887/FCA_P33_female_fatbody_K16_L004_R2.fastq.gz
SAMEA9301148	ERP130174	ERX5783717	ERR6146893	1379018	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6146893/ERR6146893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6146893/ERR6146893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146893/FCA_P33_female_fatbody_K21_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146893/FCA_P33_female_fatbody_K21_L004_R2.fastq.gz
SAMEA9301150	ERP130174	ERX5783719	ERR6146895	630920	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6146895/ERR6146895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6146895/ERR6146895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146895/FCA_P33_female_fatbody_K23_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146895/FCA_P33_female_fatbody_K23_L004_R2.fastq.gz
SAMEA9301160	ERP130174	ERX5783729	ERR6146905	2231244	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6146905/ERR6146905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6146905/ERR6146905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146905/FCA_P33_female_fatbody_L10_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146905/FCA_P33_female_fatbody_L10_L004_R2.fastq.gz
SAMEA9301172	ERP130174	ERX5783740	ERR6146916	1665770	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/006/ERR6146916/ERR6146916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/006/ERR6146916/ERR6146916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146916/FCA_P33_female_fatbody_L20_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146916/FCA_P33_female_fatbody_L20_L004_R2.fastq.gz
SAMEA9301175	ERP130174	ERX5783743	ERR6146919	1187898	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6146919/ERR6146919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6146919/ERR6146919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146919/FCA_P33_female_fatbody_L23_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146919/FCA_P33_female_fatbody_L23_L004_R2.fastq.gz
SAMEA9301196	ERP130174	ERX5783764	ERR6146940	1850438	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6146940/ERR6146940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6146940/ERR6146940_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146940/FCA_P33_female_fatbody_M20_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146940/FCA_P33_female_fatbody_M20_L004_R2.fastq.gz
SAMEA9301224	ERP130174	ERX5783792	ERR6146968	1902060	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146968/ERR6146968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146968/ERR6146968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146968/FCA_P33_female_fatbody_N24_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146968/FCA_P33_female_fatbody_N24_L004_R2.fastq.gz
SAMEA9301231	ERP130174	ERX5783799	ERR6146975	1867354	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6146975/ERR6146975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6146975/ERR6146975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146975/FCA_P33_female_fatbody_N8_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146975/FCA_P33_female_fatbody_N8_L004_R2.fastq.gz
SAMEA9301237	ERP130174	ERX5783805	ERR6146981	1714970	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/001/ERR6146981/ERR6146981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/001/ERR6146981/ERR6146981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146981/FCA_P33_female_fatbody_O14_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146981/FCA_P33_female_fatbody_O14_L004_R2.fastq.gz
SAMEA9301244	ERP130174	ERX5783812	ERR6146988	2837672	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146988/ERR6146988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6146988/ERR6146988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146988/FCA_P33_female_fatbody_O20_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146988/FCA_P33_female_fatbody_O20_L004_R2.fastq.gz
SAMEA9301245	ERP130174	ERX5783813	ERR6146989	1111518	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6146989/ERR6146989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6146989/ERR6146989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146989/FCA_P33_female_fatbody_O21_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6146989/FCA_P33_female_fatbody_O21_L004_R2.fastq.gz
SAMEA9301263	ERP130174	ERX5783831	ERR6147007	469356	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147007/ERR6147007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147007/ERR6147007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147007/FCA_P33_female_fatbody_P16_L004_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147007/FCA_P33_female_fatbody_P16_L004_R2.fastq.gz
SAMEA9301283	ERP130174	ERX5783851	ERR6147027	3447812	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147027/ERR6147027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147027/ERR6147027_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147027/FCA_P34_female_fatbody_A12_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147027/FCA_P34_female_fatbody_A12_L002_R2.fastq.gz
SAMEA9301298	ERP130174	ERX5783866	ERR6147042	4908018	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6147042/ERR6147042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6147042/ERR6147042_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147042/FCA_P34_female_fatbody_A3_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147042/FCA_P34_female_fatbody_A3_L002_R2.fastq.gz
SAMEA9301319	ERP130174	ERX5783887	ERR6147063	10127842	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6147063/ERR6147063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6147063/ERR6147063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147063/FCA_P34_female_fatbody_B23_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147063/FCA_P34_female_fatbody_B23_L002_R2.fastq.gz
SAMEA9301320	ERP130174	ERX5783888	ERR6147064	17703048	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/004/ERR6147064/ERR6147064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/004/ERR6147064/ERR6147064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147064/FCA_P34_female_fatbody_B24_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147064/FCA_P34_female_fatbody_B24_L002_R2.fastq.gz
SAMEA9301336	ERP130174	ERX5783904	ERR6147080	4575524	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6147080/ERR6147080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6147080/ERR6147080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147080/FCA_P34_female_fatbody_C17_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147080/FCA_P34_female_fatbody_C17_L002_R2.fastq.gz
SAMEA9301340	ERP130174	ERX5783908	ERR6147084	4256538	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/004/ERR6147084/ERR6147084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/004/ERR6147084/ERR6147084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147084/FCA_P34_female_fatbody_C20_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147084/FCA_P34_female_fatbody_C20_L002_R2.fastq.gz
SAMEA9301342	ERP130174	ERX5783910	ERR6147086	11761710	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/006/ERR6147086/ERR6147086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/006/ERR6147086/ERR6147086_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147086/FCA_P34_female_fatbody_C22_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147086/FCA_P34_female_fatbody_C22_L002_R2.fastq.gz
SAMEA9301344	ERP130174	ERX5783912	ERR6147088	13934994	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6147088/ERR6147088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/008/ERR6147088/ERR6147088_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147088/FCA_P34_female_fatbody_C24_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147088/FCA_P34_female_fatbody_C24_L002_R2.fastq.gz
SAMEA9301345	ERP130174	ERX5783913	ERR6147089	10749630	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6147089/ERR6147089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/009/ERR6147089/ERR6147089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147089/FCA_P34_female_fatbody_C2_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147089/FCA_P34_female_fatbody_C2_L002_R2.fastq.gz
SAMEA9301347	ERP130174	ERX5783914	ERR6147090	9470034	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6147090/ERR6147090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6147090/ERR6147090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147090/FCA_P34_female_fatbody_C3_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147090/FCA_P34_female_fatbody_C3_L002_R2.fastq.gz
SAMEA9301361	ERP130174	ERX5783929	ERR6147105	9875218	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6147105/ERR6147105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6147105/ERR6147105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147105/FCA_P34_female_fatbody_D18_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147105/FCA_P34_female_fatbody_D18_L002_R2.fastq.gz
SAMEA9301363	ERP130174	ERX5783931	ERR6147107	3618144	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147107/ERR6147107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147107/ERR6147107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147107/FCA_P34_female_fatbody_D1_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147107/FCA_P34_female_fatbody_D1_L002_R2.fastq.gz
SAMEA9301369	ERP130174	ERX5783937	ERR6147113	5315000	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6147113/ERR6147113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6147113/ERR6147113_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147113/FCA_P34_female_fatbody_D2_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147113/FCA_P34_female_fatbody_D2_L002_R2.fastq.gz
SAMEA9301381	ERP130174	ERX5783949	ERR6147125	7226184	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6147125/ERR6147125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/005/ERR6147125/ERR6147125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147125/FCA_P34_female_fatbody_E14_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147125/FCA_P34_female_fatbody_E14_L002_R2.fastq.gz
SAMEA9301387	ERP130174	ERX5783955	ERR6147131	9405490	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/001/ERR6147131/ERR6147131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/001/ERR6147131/ERR6147131_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147131/FCA_P34_female_fatbody_E1_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147131/FCA_P34_female_fatbody_E1_L002_R2.fastq.gz
SAMEA9301393	ERP130174	ERX5783961	ERR6147137	2858914	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147137/ERR6147137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147137/ERR6147137_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147137/FCA_P34_female_fatbody_E2_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147137/FCA_P34_female_fatbody_E2_L002_R2.fastq.gz
SAMEA9301396	ERP130174	ERX5783964	ERR6147140	10323438	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6147140/ERR6147140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/000/ERR6147140/ERR6147140_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147140/FCA_P34_female_fatbody_E5_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147140/FCA_P34_female_fatbody_E5_L002_R2.fastq.gz
SAMEA9301398	ERP130174	ERX5783966	ERR6147142	8264402	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6147142/ERR6147142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/002/ERR6147142/ERR6147142_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147142/FCA_P34_female_fatbody_E7_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147142/FCA_P34_female_fatbody_E7_L002_R2.fastq.gz
SAMEA9301403	ERP130174	ERX5783971	ERR6147147	5161630	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147147/ERR6147147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/007/ERR6147147/ERR6147147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147147/FCA_P34_female_fatbody_F12_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147147/FCA_P34_female_fatbody_F12_L002_R2.fastq.gz
SAMEA9301409	ERP130174	ERX5783977	ERR6147153	3387784	7227	Drosophila melanogaster	Illumina NovaSeq 6000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6147153/ERR6147153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR614/003/ERR6147153/ERR6147153_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147153/FCA_P34_female_fatbody_F18_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR614/ERR6147153/FCA_P34_female_fatbody_F18_L002_R2.fastq.gz
