libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	protocol	protocolType	libraryType	infoOrgan	stageId	anatId	sex	strain	readLength	genotype	organism
SRX9483889	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003938			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483892	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003971			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483893	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003947			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483894	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003964			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483895	SRP292191	antennal lobe projection neuron adPN (Drosophila)	FBbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483896	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483897	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003960			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483898	SRP292191	antennal lobe projection neuron adPN (Drosophila)	FBbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483899	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483900	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003960			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483901	SRP292191	antennal lobe projection neuron adPN (Drosophila)	FBbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483902	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483903	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003947			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483904	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483905	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483906	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483908	SRP292191	antennal lobe projection neuron adPN (Drosophila)	FBbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483909	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00007101			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483911	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003925			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483913	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003960			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483914	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003962			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483915	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483916	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003925			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483917	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483918	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483919	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003925			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483920	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483921	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003971			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483923	SRP292191	antennal lobe projection neuron adPN (Drosophila)	FBbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483924	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483925	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003964			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483926	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003925			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483927	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483928	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483929	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483930	SRP292191	olfactory projection neuron (Drosophila)	Fbbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003947			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483931	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483932	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483934	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483935	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483936	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003946			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483937	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483938	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003962			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483940	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483941	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003925			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483942	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483943	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483945	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483947	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483948	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483949	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003960			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483952	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483953	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003968			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483955	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483956	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483957	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00007360			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483958	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483959	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483960	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00007101			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483962	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	FBbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483963	SRP292191	antennal lobe projection neuron adPN (Drosophila)	FBbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483964	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003964			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483965	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	FBbt:00110194			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483966	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003964			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483967	SRP292191	antennal lobe projection neuron of ALl1 lineage (Drosophila)	Fbbt:00067362	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain	FBdv:00005343	Fbbt:00003932			100	mCD8-GFP;VT033006-GAL4	Drosophila_melanogaster
SRX9483969	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	Fbbt:00003925			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483970	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483971	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483972	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483973	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483974	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	Fbbt:00003925			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483975	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	Fbbt:00003925			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483976	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	Fbbt:00003925			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483978	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483979	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	Fbbt:00003925			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483980	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483981	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483982	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483985	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483988	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483989	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483990	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483991	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	Fbbt:00003925			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483992	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483993	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483994	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483995	SRP292191	sensory neuron	CL:0000101	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	Fbbt:00003925			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483996	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483997	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483998	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9483999	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9484000	SRP292191	olfactory projection neuron (Drosophila)	FBbt:00051298	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00005353	FBbt:00047888			100	mCD8-GFP;split15-GAL4	Drosophila_melanogaster
SRX9484004	SRP292191	adult antennal lobe projection neuron lPN (Drosophila)	FBbt:00007439	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00007025	FBbt:00047887			100	mCD8-GFP;GH146-GAL4	Drosophila_melanogaster
SRX9484005	SRP292191	adult antennal lobe projection neuron DL1 adPN (Drosophila)	FBbt:00067353	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00007025	FBbt:00047887			100	mCD8-GFP;GH146-GAL4	Drosophila_melanogaster
SRX9484006	SRP292191	adult olfactory projection neuron (Drosophila)	FBbt:00051299	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00007025	FBbt:00047887			100	mCD8-GFP;GH146-GAL4	Drosophila_melanogaster
SRX9484007	SRP292191	adult olfactory projection neuron (Drosophila)	FBbt:00051299	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00007025	FBbt:00047887			100	mCD8-GFP;GH146-GAL4	Drosophila_melanogaster
SRX9484008	SRP292191	antennal lobe projection neuron adPN (Drosophila)	Fbbt:00067349	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00007025	Fbbt:00051292			100	mCD8-GFP;GH146-GAL4	Drosophila_melanogaster
SRX9484009	SRP292191	adult olfactory projection neuron (Drosophila)	FBbt:00051299	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00007025	FBbt:00047887			100	mCD8-GFP;GH146-GAL4	Drosophila_melanogaster
SRX9484010	SRP292191	adult olfactory projection neuron (Drosophila)	FBbt:00051299	7227	Illumina NovaSeq 6000	Adapted Smart-Seq2	Full-length	PAIRED	brain with optic lobes removed	FBdv:00007025	FBbt:00047887			100	mCD8-GFP;GH146-GAL4	Drosophila_melanogaster
