libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	whiteList	protocol	protocolType	name_sample_id	infoOrgan	stageId	uberonId	sex	strain	libraryType	organism
ERX1227333	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227334	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227335	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227336	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227337	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227338	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227339	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227340	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227341	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227342	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227343	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227344	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227345	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227346	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227347	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227348	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227349	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227350	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227351	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227352	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227353	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227354	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227355	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227356	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227357	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227358	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227359	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227360	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227361	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227362	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227363	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227364	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227365	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227366	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227367	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227368	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227369	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227370	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227371	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227372	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227373	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227374	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227375	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227376	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227377	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227378	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227379	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227380	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227381	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227382	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227383	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227384	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227385	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227386	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227387	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227388	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227389	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227390	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227391	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227392	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227393	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227394	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227395	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227396	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227397	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227398	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227399	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227400	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227401	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227402	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227403	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227404	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227405	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227406	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227407	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227408	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227409	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227410	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227411	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227412	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227413	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227414	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227415	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227416	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227417	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227418	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227419	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227420	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227421	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227422	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227423	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227424	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227425	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227426	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227427	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227428	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227429	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227430	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227431	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227432	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227433	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227434	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227435	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227436	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227437	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227438	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227439	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227440	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227441	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
ERX1227442	ERP013381	epiblast cell	CL:0000352	10090	Illumina HiSeq 2500	NA	Adapted_SMART_seq2	Full-length	NA	distal half of the embryo	MmusDv:0000014	UBERON:0000922	(Missing)	CD-1	SINGLE	Mus_musculus
