libraryId	min_read_length	max_read_length	average_read_length
SRX1789391	30	65	64.34458
SRX1789392	30	65	64.34886
SRX1789393	30	65	64.32377
SRX1789394	30	65	64.35763
SRX1789395	30	65	64.33957
SRX1789396	30	65	64.32458
SRX1789397	30	65	64.34979
SRX1789398	30	65	64.3701
SRX1789399	30	65	64.37916
SRX1789400	30	65	64.3529
SRX1789401	30	65	64.35113
SRX1789402	30	65	64.3185
SRX1789403	30	65	64.34621
SRX1789404	30	65	64.34316
SRX1789405	30	65	64.29396
SRX1789406	30	65	64.34774
SRX1789407	30	65	64.34477
SRX1789408	30	65	64.34873
SRX1789409	30	65	64.35587
SRX1789410	30	65	64.31892
SRX1789411	30	65	64.34654
SRX1789412	30	65	64.30567
SRX1789413	30	65	64.33045
SRX1789414	30	65	64.34904
SRX1789415	30	65	64.34807
SRX1789416	30	65	64.33847
SRX1789417	30	65	64.31433
SRX1789418	30	65	64.34698
SRX1789419	30	65	64.33065
SRX1789420	30	65	64.31466
SRX1789421	30	65	64.34925
SRX1789422	30	65	64.33578
SRX1789423	30	65	64.35441
SRX1789424	30	65	64.34745
SRX1789425	30	65	64.33458
SRX1789426	30	65	64.35443
SRX1789427	30	65	64.31965
SRX1789428	30	65	64.31344
SRX1789429	30	65	64.34418
SRX1789430	30	65	64.34233
SRX1789431	30	65	64.34408
SRX1789432	30	65	64.36927
SRX1789433	30	65	64.33456
SRX1789434	30	65	64.33325
SRX1789435	30	65	64.32331
SRX1789436	30	65	64.3041
SRX1789437	30	65	64.33378
SRX1789438	30	65	64.34105
SRX1789439	30	65	64.33636
SRX1789440	30	65	64.35271
SRX1789441	30	65	64.34714
SRX1789442	30	65	64.33953
SRX1789443	30	65	64.33369
SRX1789444	30	65	64.34723
SRX1789445	30	65	64.35194
SRX1789446	30	65	64.32195
SRX1789447	30	65	64.33054
SRX1789448	30	65	64.35385
SRX1789449	30	65	64.25445
SRX1789450	30	65	64.34263
SRX1789451	30	65	64.32973
SRX1789452	30	65	64.31686
SRX1789453	30	65	64.34312
SRX1789454	30	65	64.35423
SRX1789455	30	65	64.35177
SRX1789456	30	65	64.33019
SRX1789457	30	65	64.35224
SRX1789458	30	65	64.335
SRX1789459	30	65	64.34051
SRX1789460	30	65	64.32592
SRX1789461	30	65	64.31637
SRX1789462	30	65	64.33688
SRX1789463	30	65	64.29533
SRX1789464	30	65	64.22388
SRX1789465	30	65	64.26858
SRX1789466	30	65	64.26942
SRX1789467	30	65	64.26906
SRX1789468	30	65	64.27577
SRX1789469	30	65	64.27726
SRX1789470	30	65	64.22043
SRX1789471	30	65	64.22221
SRX1789472	30	65	64.26362
SRX1789473	30	65	64.25725
SRX1789474	30	65	64.26445
SRX1789475	30	65	64.27793
SRX1789476	30	65	64.25765
SRX1789477	30	65	64.28622
SRX1789478	30	65	64.26439
SRX1789479	30	65	64.27839
SRX1789480	30	65	64.28109
SRX1789481	30	65	64.30543
SRX1789482	30	65	64.26846
SRX1789483	30	65	64.27505
SRX1789484	30	65	64.27254
SRX1789485	30	65	64.19708
SRX1789486	30	65	64.28152
SRX1789487	30	65	64.2828
SRX1789488	30	65	64.28239
SRX1789489	30	65	64.2666
SRX1789490	30	65	64.2719
SRX1789491	30	65	64.25582
SRX1789492	30	65	64.25095
SRX1789493	30	65	64.26617
SRX1789494	30	65	64.28225
SRX1789495	30	65	64.24337
SRX1789496	30	65	64.28205
SRX1789497	30	65	64.28977
SRX1789498	30	65	64.29227
SRX1789499	30	65	64.26813
SRX1789500	30	65	64.26735
SRX1789501	30	65	64.28316
SRX1789502	30	65	64.22874
SRX1789503	30	65	64.27302
SRX1789504	30	65	64.29555
SRX1789505	30	65	64.2657
SRX1789506	30	65	64.27474
SRX1789507	30	65	64.21844
SRX1789508	30	65	64.26361
SRX1789509	30	65	64.2795
SRX1789510	30	65	64.22088
SRX1789511	30	65	64.27025
SRX1789512	30	65	64.27599
SRX1789513	30	65	64.24668
SRX1789514	30	65	64.27893
SRX1789515	30	65	63.84953
SRX1789516	30	65	64.2818
SRX1789517	30	65	64.28717
SRX1789518	30	65	64.2252
SRX1789519	30	65	64.25373
SRX1789520	30	65	64.26445
SRX1789521	30	65	64.25755
SRX1789522	30	65	64.27907
SRX1789523	30	65	64.20773
SRX1789524	30	65	64.29978
SRX1789525	30	65	64.29576
SRX1789526	30	65	64.29012
SRX1789527	30	65	64.23955
SRX1789528	30	65	64.23798
SRX1789529	30	65	64.28333
SRX1789530	30	65	64.23081
SRX1789531	30	65	64.2602
SRX1789532	30	65	64.2756
SRX1789533	30	65	64.23745
SRX1789534	30	65	64.29214
SRX1789535	30	65	64.27733
SRX1789536	30	65	64.27923
SRX1789537	30	65	64.23413
SRX1789538	30	65	64.28701
SRX1789539	30	65	64.26496
SRX1789540	30	65	64.27671
SRX1789541	30	65	64.26757
SRX1789542	30	65	64.27758
SRX1789543	30	65	64.2825
SRX1789544	30	65	64.23536
SRX1789545	30	65	64.2722
SRX1789546	30	65	64.26599
SRX1789547	30	65	64.28527
SRX1789548	30	65	64.26127
SRX1789549	30	65	64.28984
SRX1789550	30	65	64.28094
SRX1789551	30	65	64.27411
SRX1789552	30	65	64.264
SRX1789553	30	65	64.29027
SRX1789554	30	65	64.27307
SRX1789555	30	65	64.27762
SRX1789556	30	65	64.26501
SRX1789557	30	65	64.25804
SRX1789558	30	65	64.30931
SRX1789559	30	65	64.26231
SRX1789560	30	65	64.28473
SRX1789561	30	65	64.2792
SRX1789562	30	65	64.20239
SRX1789563	30	65	64.28633
SRX1789564	30	65	64.27357
SRX1789565	30	65	64.26916
SRX1789566	30	65	64.29569
SRX1789567	30	65	64.27864
SRX1789568	30	65	64.26916
SRX1789569	30	65	64.29009
SRX1789570	30	65	64.28133
SRX1789571	30	65	64.26798
SRX1789572	30	65	64.26979
SRX1789573	30	65	64.27875
SRX1789574	30	65	64.2828
SRX1789575	30	65	64.26689
SRX1789576	30	65	64.1554
SRX1789577	30	65	64.29115
SRX1789578	30	65	64.29233
SRX1789579	30	65	64.29681
SRX1789580	30	65	64.28588
SRX1789581	30	65	64.25973
SRX1789582	30	65	64.28201
SRX1789583	30	65	64.27503
SRX1789584	30	65	64.24085
SRX1789585	30	65	64.27372
SRX1789586	30	65	64.27706
SRX1789587	30	65	64.28903
SRX1789588	30	65	64.26652
SRX1789589	30	65	64.2738
SRX1789590	30	65	64.2733
SRX1789591	30	65	64.22894
SRX1789592	30	65	64.26314
SRX1789593	30	65	64.26907
SRX1789594	30	65	64.29264
SRX1789595	30	65	64.27053
SRX1789596	30	65	64.29086
SRX1789597	30	65	64.29447
SRX1789598	30	65	64.26777
SRX1789599	30	65	64.28074
SRX1789600	30	65	64.27429
SRX1789601	30	65	64.29004
SRX1789602	30	65	64.25736
SRX1789603	30	65	64.25096
SRX1789604	30	65	64.26774
SRX1789605	30	65	64.28616
SRX1789606	30	65	64.26305
SRX1789607	30	65	64.26579
SRX1789608	30	65	64.25954
SRX1789609	30	65	64.26888
SRX1789610	30	65	64.28273
SRX1789611	30	65	64.26608
SRX1789612	30	65	64.26346
SRX1789613	30	65	64.26538
SRX1789614	30	65	64.28412
SRX1789615	30	65	64.28262
SRX1789616	30	65	64.29826
SRX1789617	30	65	64.26911
SRX1789618	30	65	64.28439
SRX1789619	30	65	64.2804
SRX1789620	30	65	64.28633
SRX1789621	30	65	64.26938
SRX1789622	30	65	64.26519
SRX1789623	30	65	64.25495
SRX1789624	30	65	64.26954
SRX1789625	30	65	64.25854
SRX1789626	30	65	64.24813
SRX1789627	30	65	64.27673
SRX1789628	30	65	64.3104
SRX1789629	30	65	64.25458
SRX1789630	30	65	64.2695
SRX1789631	30	65	64.30198
SRX1789632	30	65	64.24857
SRX1789633	30	65	64.27876
SRX1789634	30	65	64.27403
SRX1789635	30	65	64.2565
SRX1789636	30	65	64.28528
SRX1789637	30	65	64.27413
SRX1789638	30	65	64.28456
SRX1789639	30	65	64.27172
SRX1789640	30	65	64.29124
SRX1789641	30	65	64.24673
SRX1789642	30	65	64.29351
SRX1789643	30	65	64.26656
SRX1789644	30	65	64.22371
SRX1789645	30	65	64.20027
SRX1789646	30	65	64.21719
SRX1789647	30	65	64.12746
SRX1789648	30	65	64.17933
SRX1789649	30	65	64.20624
SRX1789650	30	65	64.26772
SRX1789651	30	65	63.9044
SRX1789652	30	65	64.19154
SRX1789653	30	65	63.79828
SRX1789654	30	65	64.26573
SRX1789655	30	65	64.22686
SRX1789656	30	65	64.2253
SRX1789657	30	65	63.9489
SRX1789658	30	65	63.89105
SRX1789659	30	65	64.22331
SRX1789660	30	65	64.18814
SRX1789661	30	65	63.95126
SRX1789662	30	65	64.18578
SRX1789663	30	65	64.21497
SRX1789664	30	65	64.17912
SRX1789665	30	65	64.20608
SRX1789666	30	65	64.19975
SRX1789667	30	65	64.22059
SRX1789668	30	65	64.01816
SRX1789669	30	65	64.08982
SRX1789670	30	65	64.21227
SRX1789671	30	65	64.20295
SRX1789672	30	65	64.17436
SRX1789673	30	65	64.27955
SRX1789674	30	65	64.26806
SRX1789675	30	65	64.21499
SRX1789676	30	65	64.18904
SRX1789677	30	65	64.19435
SRX1789678	30	65	64.2226
SRX1789679	30	65	64.1978
SRX1789680	30	65	64.27349
SRX1789681	30	65	64.19433
SRX1789682	30	65	63.90825
SRX1789683	30	65	64.08773
SRX1789684	30	65	63.86273
SRX1789685	30	65	64.14959
SRX1789686	30	65	64.17258
SRX1789687	30	65	64.21247
SRX1789688	30	65	64.17541
SRX1789689	30	65	64.19285
SRX1789690	30	65	64.16019
SRX1789691	30	65	64.19855
SRX1789692	30	65	64.20625
SRX1789693	30	65	64.03247
SRX1789694	30	65	64.15072
SRX1789695	30	65	64.06463
SRX1789696	30	65	64.00528
SRX1789697	30	65	64.19347
SRX1789698	30	65	64.18447
SRX1789699	30	65	64.22658
SRX1789700	30	65	64.19314
SRX1789701	30	65	64.1643
SRX1789702	30	65	64.21545
SRX1789703	30	65	64.20198
SRX1789704	30	65	64.17619
SRX1789705	30	65	64.2208
SRX1789706	30	65	63.93556
SRX1789707	30	65	64.16858
SRX1789708	30	65	64.19582
SRX1789709	30	65	64.20792
SRX1789710	30	65	64.1977
SRX1789711	30	65	64.1285
SRX1789712	30	65	64.1952
SRX1789713	30	65	64.20542
SRX1789714	30	65	64.26895
SRX1789715	30	65	64.1612
SRX1789716	30	65	64.12626
SRX1789717	30	65	64.0708
SRX1789718	30	65	64.21336
SRX1789719	30	65	64.21623
SRX1789720	30	65	64.20657
SRX1789721	30	65	64.20881
SRX1789722	30	65	64.18965
SRX1789723	30	65	64.11112
SRX1789724	30	65	64.19005
SRX1789725	30	65	64.19223
SRX1789726	30	65	64.17419
SRX1789727	30	65	64.16149
SRX1789728	30	65	64.20566
SRX1789729	30	65	64.1959
SRX1789730	30	65	64.20248
SRX1789731	30	65	64.23935
SRX1789732	30	65	64.05399
SRX1789733	30	65	63.94529
SRX1789734	30	65	63.84621
SRX1789735	30	65	64.23227
SRX1789736	30	65	64.18949
SRX1789737	30	65	64.20761
SRX1789738	30	65	64.17321
SRX1789739	30	65	64.15463
SRX1789740	30	65	64.21076
SRX1789741	30	65	64.08294
SRX1789742	30	65	64.22869
SRX1789743	30	65	63.98259
SRX1789744	30	65	64.21367
SRX1789745	30	65	64.17039
SRX1789746	30	65	64.17356
SRX1789747	30	65	64.2119
SRX1789748	30	65	64.17425
SRX1789749	30	65	63.9673
SRX1789750	30	65	64.19439
SRX1789751	30	65	64.21916
SRX1789752	30	65	64.1264
SRX1789753	30	65	64.20908
SRX1789754	30	65	64.1647
SRX1789755	30	65	64.24925
SRX1789756	30	65	64.22904
SRX1789757	30	65	64.20269
SRX1789758	30	65	64.16249
SRX1789759	30	65	64.08032
SRX1789760	30	65	64.19222
SRX1789761	30	65	63.85782
SRX1789762	30	65	64.25323
SRX1789763	30	65	64.21302
SRX1789764	30	65	64.25081
SRX1789765	30	65	64.17489
SRX1789766	30	65	64.19821
SRX1789767	30	65	64.20613
SRX1789768	30	65	64.20083
SRX1789769	30	65	64.14732
SRX1789770	30	65	64.16097
SRX1789771	30	65	64.22674
SRX1789772	30	65	64.26755
SRX1789773	30	65	64.21571
SRX1789774	30	65	64.20235
SRX1789775	30	65	64.15464
SRX1789776	30	65	63.97077
SRX1789777	30	65	63.94214
SRX1789778	30	65	64.23819
SRX1789779	30	65	64.18958
SRX1789780	30	65	64.18893
SRX1789781	30	65	64.21701
SRX1789782	30	65	63.856
SRX1789783	30	65	64.01965
SRX1789784	30	65	64.0693
SRX1789785	30	65	64.10509
SRX1789786	30	65	64.20572
SRX1789787	30	65	64.21749
SRX1789788	30	65	64.18925
SRX1789789	30	65	64.18034
SRX1789790	30	65	63.9139
SRX1789791	30	65	64.17263
SRX1789792	30	65	64.11555
SRX1789793	30	65	64.1955
SRX1789794	30	65	64.20034
SRX1789795	30	65	64.2144
SRX1789796	30	65	64.18379
SRX1789797	30	65	63.98429
SRX1789798	30	65	64.18541
SRX1789799	30	65	64.16877
SRX1789800	30	65	63.93975
SRX1789801	30	65	64.18162
SRX1789802	30	65	64.18448
SRX1789803	30	65	64.17891
SRX1789804	30	65	64.20937
SRX1789805	30	65	64.16502
SRX1789806	30	65	64.20413
SRX1789807	30	65	64.20312
SRX1789808	30	65	64.20861
SRX1789809	30	65	64.21218
SRX1789810	30	65	64.20824
SRX1789811	30	65	64.23085
SRX1789812	30	65	64.1731
SRX1789813	30	65	64.20129
SRX1789814	30	65	64.18069
SRX1789815	30	65	64.21161
SRX1789816	30	65	64.16587
SRX1789817	30	65	64.22903
SRX1789818	30	65	64.24399
SRX1789819	30	65	64.13365
SRX1789820	30	65	64.18565
SRX1789821	30	65	64.23687
SRX1789822	30	65	64.2144
SRX1789823	30	65	64.26249
SRX1789824	30	65	64.21707
SRX1789825	30	65	64.21711
SRX1789826	30	65	64.19125
SRX1789827	30	65	64.26291
SRX1789828	30	65	64.23451
SRX1789829	30	65	64.23494
SRX1789830	30	65	64.21924
SRX1789831	30	65	64.20857
SRX1789832	30	65	64.2265
SRX1789833	30	65	64.28477
SRX1789834	30	65	64.16941
SRX1789835	30	65	64.26756
SRX1789836	30	65	64.21835
SRX1789837	30	65	64.22138
SRX1789838	30	65	64.22418
SRX1789839	30	65	64.26297
SRX1789840	30	65	64.21885
SRX1789841	30	65	64.21602
SRX1789842	30	65	64.21709
SRX1789843	30	65	64.20497
SRX1789844	30	65	64.23136
SRX1789845	30	65	64.19089
SRX1789846	30	65	64.22976
SRX1789847	30	65	64.20621
SRX1789848	30	65	64.21581
SRX1789849	30	65	64.1723
SRX1789850	30	65	64.26066
SRX1789851	30	65	64.22561
SRX1789852	30	65	64.16215
SRX1789853	30	65	64.19194
SRX1789854	30	65	64.23607
SRX1789855	30	65	64.14672
SRX1789856	30	65	64.24835
SRX1789857	30	65	64.22455
SRX1789858	30	65	64.21907
SRX1789859	30	65	64.26222
SRX1789860	30	65	64.20179
SRX1789861	30	65	64.27588
SRX1789862	30	65	64.18942
SRX1789863	30	65	64.22214
SRX1789864	30	65	64.23234
SRX1789865	30	65	64.2357
SRX1789866	30	65	64.22989
SRX1789867	30	65	64.21897
SRX1789868	30	65	64.1926
SRX1789869	30	65	64.19056
SRX1789870	30	65	64.1942
SRX1789871	30	65	64.22016
SRX1789872	30	65	64.24471
SRX1789873	30	65	64.19775
SRX1789874	30	65	64.20992
SRX1789875	30	65	64.23883
SRX1789876	30	65	64.18785
SRX1789877	30	65	64.2263
SRX1789878	30	65	64.22107
SRX1789879	30	65	64.26344
SRX1789880	30	65	64.22395
SRX1789881	30	65	64.16263
SRX1789882	30	65	64.19004
SRX1789883	30	65	64.18858
SRX1789884	30	65	64.26953
SRX1789885	30	65	64.21604
SRX1789886	30	65	64.19603
SRX1789887	30	65	64.18155
SRX1789888	30	65	64.19363
SRX1789889	30	65	64.18471
SRX1789890	30	65	64.22671
SRX1789891	30	65	64.20601
SRX1789892	30	65	64.14998
SRX1789893	30	65	64.20698
SRX1789894	30	65	64.20627
SRX1789895	30	65	64.24703
SRX1789896	30	65	64.25457
SRX1789897	30	65	64.18098
SRX1789898	30	65	64.1472
SRX1789899	30	65	64.19056
SRX1789900	30	65	64.24383
SRX1789901	30	65	64.22928
SRX1789902	30	65	64.19442
SRX1789903	30	65	64.2434
SRX1789904	30	65	64.26266
SRX1789905	30	65	64.17892
SRX1789906	30	65	64.10831
SRX1789907	30	65	64.21545
SRX1789908	30	65	64.21268
SRX1789909	30	65	64.24486
SRX1789910	30	65	64.25049
SRX1789911	30	65	64.26273
SRX1789912	30	65	64.21768
SRX1789913	30	65	64.20314
SRX1789914	30	65	64.19324
SRX1789915	30	65	64.2358
SRX1789916	30	65	64.23648
SRX1789917	30	65	64.20135
SRX1789918	30	65	64.24854
SRX1789919	30	65	64.18313
SRX1789920	30	65	64.20723
SRX1789921	30	65	64.22772
SRX1789922	30	65	64.21142
SRX1789923	30	65	64.23202
SRX1789924	30	65	64.23532
SRX1789925	30	65	64.22219
SRX1789926	30	65	64.21282
SRX1789927	30	65	64.18713
SRX1789928	30	65	64.1832
SRX1789929	30	65	64.22831
SRX1789930	30	65	64.22438
SRX1789931	30	65	64.22245
SRX1789932	30	65	64.20725
SRX1789933	30	65	64.21437
SRX1789934	30	65	64.23425
SRX1789935	30	65	64.16061
SRX1789936	30	65	64.21476
SRX1789937	30	65	64.22122
SRX1789938	30	65	64.21506
SRX1789939	30	65	64.18574
SRX1789940	30	65	64.18992
SRX1789941	30	65	64.23317
SRX1789942	30	65	64.24037
SRX1789943	30	65	64.22903
SRX1789944	30	65	64.20598
SRX1789945	30	65	64.23525
SRX1789946	30	65	64.2384
SRX1789947	30	65	64.21127
SRX1789948	30	65	64.18061
SRX1789949	30	65	64.24676
SRX1789950	30	65	64.22822
SRX1789951	30	65	64.28247
SRX1789952	30	65	64.20231
SRX1789953	30	65	64.22824
SRX1789954	30	65	64.22092
SRX1789955	30	65	64.26462
SRX1789956	30	65	64.22764
SRX1789957	30	65	64.19809
SRX1789958	30	65	64.19808
SRX1789959	30	65	64.21283
SRX1789960	30	65	64.21075
SRX1789961	30	65	64.21796
SRX1789962	30	65	64.2116
SRX1789963	30	65	64.2264
SRX1789964	30	65	64.19209
SRX1789965	30	65	64.16667
SRX1789966	30	65	64.24645
SRX1789967	30	65	64.24363
SRX1789968	30	65	64.23582
SRX1789969	30	65	64.22508
SRX1789970	30	65	64.2082
SRX1789971	30	65	64.21126
SRX1789972	30	65	64.20172
SRX1789973	30	65	64.22213
SRX1789974	30	65	64.2281
SRX1789975	30	65	64.21619
SRX1789976	30	65	64.21862
SRX1789977	30	65	64.21849
SRX1789978	30	65	64.21784
SRX1789979	30	65	64.10313
SRX1789980	30	65	64.25758
SRX1789981	30	65	64.22811
SRX1789982	30	65	64.23499
SRX1789983	30	65	64.25131
SRX1789984	30	65	64.19234
SRX1789985	30	65	64.19851
SRX1789986	30	65	64.2046
SRX1789987	30	65	64.20326
SRX1789988	30	65	64.08685
SRX1789989	30	65	64.20948
SRX1789990	30	65	64.21347
SRX1789991	30	65	64.19806
SRX1789992	30	65	64.19922
SRX1789993	30	65	64.17938
SRX1789994	30	65	64.22746
SRX1789995	30	65	64.24296
SRX1789996	30	65	64.21264
SRX1789997	30	65	64.22377
SRX1789998	30	65	64.21477
SRX1789999	30	65	64.24731
SRX1790000	30	65	64.22988
SRX1790001	30	65	64.17432
SRX1790002	30	65	64.24796
SRX1790003	30	65	64.20399
SRX1790004	30	65	64.21932
SRX1790005	30	65	64.20708
SRX1790006	30	65	64.17039
SRX1790007	30	65	64.22024
SRX1790008	30	65	64.17781
SRX1790009	30	65	64.2057
SRX1790010	30	65	64.2555
SRX1790011	30	65	64.16279
SRX1790012	30	65	64.20485
SRX1790013	30	65	64.19739
SRX1790014	30	65	64.22443
SRX1790015	30	65	64.24302
SRX1790016	30	65	64.15189
SRX1790017	30	65	64.21996
SRX1790018	30	65	64.21807
SRX1790019	30	65	64.14534
SRX1790020	30	65	64.15227
SRX1790021	30	65	64.22708
SRX1790022	30	65	64.25884
SRX1790023	30	65	64.21809
SRX1790024	30	65	64.23629
SRX1790025	30	65	64.22079
SRX1790026	30	65	64.19519
SRX1790027	30	65	64.26381
SRX1790028	30	65	64.18637
SRX1790029	30	65	64.21659
SRX1790030	30	65	64.24876
SRX1790031	30	65	64.21428
SRX1790032	30	65	64.23961
SRX1790033	30	65	64.21783
SRX1790034	30	65	64.20189
SRX1790035	30	65	64.20427
SRX1790036	30	65	64.23417
SRX1790037	30	65	64.20439
SRX1790038	30	65	64.24699
SRX1790039	30	65	64.22368
SRX1790040	30	65	64.20638
SRX1790041	30	65	64.19034
SRX1790042	30	65	64.20526
SRX1790043	30	65	64.168
SRX1790044	30	65	64.24625
SRX1790045	30	65	64.26697
SRX1790046	30	65	64.20398
SRX1790047	30	65	64.21233
SRX1790048	30	65	64.23217
SRX1790049	30	65	64.22825
SRX1790050	30	65	64.23598
SRX1790051	30	65	64.26555
SRX1790052	30	65	64.2068
SRX1790053	30	65	64.2221
SRX1790054	30	65	64.21535
SRX1790055	30	65	64.26934
SRX1790056	30	65	64.24477
SRX1790057	30	65	64.14589
SRX1790058	30	65	64.18787
SRX1790059	30	65	64.24948
SRX1790060	30	65	64.1847
SRX1790061	30	65	64.27431
SRX1790062	30	65	64.20849
SRX1790063	30	65	64.20969
SRX1790064	30	65	64.21809
SRX1790065	30	65	64.22767
SRX1790066	30	65	64.21961
SRX1790067	30	65	64.2749
SRX1790068	30	65	64.12547
SRX1790069	30	65	64.22761
SRX1790070	30	65	64.24924
SRX1790071	30	65	64.20077
SRX1790072	30	65	64.19853
SRX1790073	30	65	64.20156
SRX1790074	30	65	64.20828
SRX1790075	30	65	64.20754
SRX1790076	30	65	64.19522
SRX1790077	30	65	64.22048
SRX1790078	30	65	64.24116
SRX1790079	30	65	64.24016
SRX1790080	30	65	64.30305
SRX1790081	30	65	64.31621
SRX1790082	30	65	64.31185
SRX1790083	30	65	64.2712
SRX1790084	30	65	64.32413
SRX1790085	30	65	64.27866
SRX1790086	30	65	64.27172
SRX1790087	30	65	64.28232
SRX1790088	30	65	64.27597
SRX1790089	30	65	64.30259
SRX1790090	30	65	64.22226
SRX1790091	30	65	64.29503
SRX1790092	30	65	64.30784
SRX1790093	30	65	64.19307
SRX1790094	30	65	64.28855
SRX1790095	30	65	64.32395
SRX1790096	30	65	64.20979
SRX1790097	30	65	64.30265
SRX1790098	30	65	64.23039
SRX1790099	30	65	64.25639
SRX1790100	30	65	64.30474
SRX1790101	30	65	64.24006
SRX1790102	30	65	64.30025
SRX1790103	30	65	64.27541
SRX1790104	30	65	64.28045
SRX1790105	30	65	64.33836
SRX1790106	30	65	64.24462
SRX1790107	30	65	64.27529
SRX1790108	30	65	64.21534
SRX1790109	30	65	64.29788
SRX1790110	30	65	64.22941
SRX1790111	30	65	64.30197
SRX1790112	30	65	64.29836
SRX1790113	30	65	64.29714
SRX1790114	30	65	64.278
SRX1790115	30	65	64.30122
SRX1790116	30	65	64.22878
SRX1790117	30	65	64.23218
SRX1790118	30	65	64.2727
SRX1790119	30	65	64.28902
SRX1790120	30	65	64.29112
SRX1790121	30	65	64.25132
SRX1790122	30	65	64.28115
SRX1790123	30	65	64.22644
SRX1790124	30	65	64.25724
SRX1790125	30	65	64.24988
SRX1790126	30	65	64.28304
SRX1790127	30	65	64.28417
SRX1790128	30	65	64.28621
SRX1790129	30	65	64.29274
SRX1790130	30	65	64.22403
SRX1790131	30	65	64.23735
SRX1790132	30	65	64.30242
SRX1790133	30	65	64.29593
SRX1790134	30	65	64.23663
SRX1790135	30	65	64.25528
SRX1790136	30	65	64.20863
SRX1790137	30	65	64.26007
SRX1790138	30	65	64.26056
SRX1790139	30	65	64.25393
SRX1790140	30	65	64.27843
SRX1790141	30	65	64.30467
SRX1790142	30	65	64.28663
SRX1790143	30	65	64.26589
SRX1790144	30	65	64.2762
SRX1790145	30	65	64.27773
SRX1790146	30	65	64.26567
SRX1790147	30	65	64.2527
SRX1790148	30	65	64.30094
SRX1790149	30	65	64.24757
SRX1790150	30	65	64.28493
SRX1790151	30	65	64.2681
SRX1790152	30	65	64.29692
SRX1790153	30	65	64.20037
SRX1790154	30	65	64.25087
SRX1790155	30	65	64.25393
SRX1790156	30	65	64.30997
SRX1790157	30	65	64.25583
SRX1790158	30	65	64.29162
SRX1790159	30	65	64.28516
SRX1790160	30	65	64.2166
SRX1790161	30	65	64.216
SRX1790162	30	65	64.27045
SRX1790163	30	65	64.26519
SRX1790164	30	65	64.15873
SRX1790165	30	65	64.27648
SRX1790166	30	65	64.27625
SRX1790167	30	65	64.21568
SRX1790168	30	65	64.30325
SRX1790169	30	65	64.26649
SRX1790170	30	65	64.26023
SRX1790171	30	65	64.31272
SRX1790172	30	65	64.27566
SRX1790173	30	65	64.30247
SRX1790174	30	65	64.3379
SRX1790175	30	65	64.29434
SRX1790176	30	65	64.28097
SRX1790177	30	65	64.29105
SRX1790178	30	65	64.2218
SRX1790179	30	65	64.26348
SRX1790180	30	65	64.33595
SRX1790181	30	65	64.2372
SRX1790182	30	65	64.29601
SRX1790183	30	65	64.28602
SRX1790184	30	65	64.27908
SRX1790185	30	65	64.28361
SRX1790186	30	65	64.28797
SRX1790187	30	65	64.25497
SRX1790188	30	65	64.27537
SRX1790189	30	65	64.28987
SRX1790190	30	65	64.28873
SRX1790191	30	65	64.18808
SRX1790192	30	65	64.29455
SRX1790193	30	65	64.21266
SRX1790194	30	65	64.26908
SRX1790195	30	65	64.23176
SRX1790196	30	65	64.28594
SRX1790197	30	65	64.26139
SRX1790198	30	65	64.28068
SRX1790199	30	65	64.24453
SRX1790200	30	65	64.26266
SRX1790201	30	65	64.25185
SRX1790202	30	65	64.27882
SRX1790203	30	65	64.27839
SRX1790204	30	65	64.26604
SRX1790205	30	65	64.28628
SRX1790206	30	65	64.28063
SRX1790207	30	65	64.28627
SRX1790208	30	65	64.23457
SRX1790209	30	65	64.24943
SRX1790210	30	65	64.24027
SRX1790211	30	65	64.27977
SRX1790212	30	65	64.24607
SRX1790213	30	65	64.3088
SRX1790214	30	65	64.27967
SRX1790215	30	65	64.28743
SRX1790216	30	65	64.25602
SRX1790217	30	65	64.29424
SRX1790218	30	65	64.29315
SRX1790219	30	65	64.27708
SRX1790220	30	65	64.2762
SRX1790221	30	65	64.23851
SRX1790222	30	65	64.21922
SRX1790223	30	65	64.17862
SRX1790224	30	65	64.26419
SRX1790225	30	65	64.29633
SRX1790226	30	65	64.28971
SRX1790227	30	65	64.32214
SRX1790228	30	65	64.28537
SRX1790229	30	65	64.2083
SRX1790230	30	65	64.25429
SRX1790231	30	65	64.25966
SRX1790232	30	65	64.23183
SRX1790233	30	65	64.29034
SRX1790234	30	65	64.22536
SRX1790235	30	65	64.26498
SRX1790236	30	65	64.20996
SRX1790237	30	65	64.28958
SRX1790238	30	65	64.28129
SRX1790239	30	65	64.25275
SRX1790240	30	65	64.31611
SRX1790241	30	65	64.22916
SRX1790242	30	65	64.28071
SRX1790243	30	65	64.26496
SRX1790244	30	65	64.28486
SRX1790245	30	65	64.24945
SRX1790246	30	65	64.29715
SRX1790247	30	65	64.24249
SRX1790248	30	65	64.29265
SRX1790249	30	65	64.24042
SRX1790250	30	65	64.23083
SRX1790251	30	65	64.29163
SRX1790252	30	65	64.30093
SRX1790253	30	65	64.2429
SRX1790254	30	65	64.25307
SRX1790255	30	65	64.30635
SRX1790256	30	65	64.2768
SRX1790257	30	65	64.30017
SRX1790258	30	65	64.24599
SRX1790259	30	65	64.31456
SRX1790260	30	65	64.27443
SRX1790261	30	65	64.26104
SRX1790262	30	65	64.33414
SRX1790263	30	65	64.2397
